,date,Age,Location
10608,2019-10-04,72,Beez
10609,2019-10-04,88,Forrières
10610,2019-10-04,81,Berchem
10611,2019-10-04,94,Mesnil-Saint-Blaise
10612,2019-10-04,91,Spy
10613,2019-10-04,83,Kleine-Brogel
10614,2019-10-04,91,Antwerpen
10615,2019-10-04,96,Rumes
10616,2019-10-04,63,Mouscron
10617,2019-10-04,87,Hamois
10618,2019-10-04,74,Tournai
10619,2019-10-04,95,Hasselt
10620,2019-10-04,86,-
10621,2019-10-04,90,Pelt
10622,2019-10-04,67,Dinant
10623,2019-10-04,96,-
10624,2019-10-04,87,Bree
10625,2019-10-04,82,Kessenich
10626,2019-10-04,78,Deurne
10627,2019-10-04,91,Heusden
10628,2019-10-04,72,Hérinnes
10629,2019-10-04,73,Nieuwerkerken
10630,2019-10-04,80,Genk
10631,2019-10-04,90,Lanaken
10632,2019-10-04,81,Bertogne
10633,2019-10-04,98,Lathuy
10634,2019-10-04,82,Bilzen
10635,2019-10-04,88,Ottignies
10636,2019-10-04,85,Belgrade
10637,2019-10-04,65,Antwerpen
10638,2019-10-04,80,Oostende
10639,2019-10-04,97,Antwerpen
10640,2019-10-04,92,Meeuwen
10641,2019-10-03,57,Meix-devant-Virton
10642,2019-10-03,79,Kain
10643,2019-10-03,88,Bastogne
10644,2019-10-03,93,Verviers
10645,2019-10-03,84,Eigenbilzen
10646,2019-10-03,89,Koersel
10647,2019-10-03,83,Neeroeteren
10648,2019-10-03,90,Bruxelles
10649,2019-10-03,85,Merelbeke
10650,2019-10-03,87,Boekhoute
10651,2019-10-03,91,Peer
10652,2019-10-03,75,Maasmechelen
10653,2019-10-03,71,Bilzen
10654,2019-10-03,81,Herderen
10655,2019-10-03,94,Borsbeek
10656,2019-10-03,100,-
10657,2019-10-03,88,Opglabbeek
10658,2019-10-03,87,Beverst
10659,2019-10-03,84,Brussel
10660,2019-10-03,73,Bastogne
10661,2019-10-03,91,Saint-Hubert
10662,2019-10-03,65,Dilsen-Stokkem
10663,2019-10-03,94,Alken
10664,2019-10-03,87,Malle
10665,2019-10-03,64,Diepenbeek
10666,2019-10-03,81,Hasselt
10667,2019-10-03,86,Gentbrugge
10668,2019-10-03,102,Turnhout
10669,2019-10-03,102,Turnhout
10670,2019-10-03,90,Roeselare
10671,2019-10-03,77,Sint-Pieters-Leeuw
10672,2019-10-03,68,Lommel
10673,2019-10-03,85,Helchteren
10674,2019-10-03,88,Wanze
10675,2019-10-03,59,Ath
10676,2019-10-02,96,Dampicourt
10677,2019-10-02,98,Genk
10678,2019-10-02,92,Leopoldsburg
10679,2019-10-02,88,Zoersel
10680,2019-10-02,93,Mormont
10681,2019-10-02,88,Maasmechelen
10682,2019-10-02,84,Wervik
10683,2019-10-02,85,-
10684,2019-10-02,83,Heusden
10685,2019-10-02,67,Alken
10686,2019-10-02,83,Maasmechelen
10687,2019-10-02,90,Perwez-Haillot
10688,2019-10-02,82,Eksel
10689,2019-10-02,68,Dilsen-Stokkem
10690,2019-10-02,91,Sint-Lambrechts-Herk
10691,2019-10-02,91,Kermt
10692,2019-10-02,83,Heusden
10693,2019-10-02,71,Bertrix
10694,2019-10-02,84,Pelt
10695,2019-10-02,64,Verviers
10696,2019-10-02,92,Stokkem
10697,2019-10-02,86,Jambes
10698,2019-10-02,88,Flobecq
10699,2019-10-02,81,Genk
10700,2019-10-02,58,Lanaken
10701,2019-10-02,89,Hasselt
10702,2019-10-02,80,Tongeren
10703,2019-10-02,90,-
10704,2019-10-01,76,Haut-Fays
10705,2019-10-01,69,Binderveld
10706,2019-10-01,68,Schaffen
10707,2019-10-01,88,Tongeren
10708,2019-10-01,68,Diepenbeek
10709,2019-10-01,70,Havinnes
10710,2019-10-01,84,Froidmont
10711,2019-10-01,86,Koersel
10712,2019-10-01,93,Brugge
10713,2019-10-01,58,Nokere
10714,2019-10-01,84,Grimbergen
10715,2019-10-01,81,Ath
10716,2019-10-01,72,Waha
10717,2019-10-01,88,Bilzen
10718,2019-10-01,75,Herve
10719,2019-10-01,57,Kortrijk
10720,2019-10-01,65,Libramont-Chevigny
10721,2019-10-01,85,Lommel
10722,2019-10-01,91,Thumaide
10723,2019-10-01,77,Grote-Brogel
10724,2019-10-01,90,Pelt
10725,2019-10-01,99,Chanly
10726,2019-10-01,96,Genk
10727,2019-10-01,87,Hasselt
10728,2019-10-01,93,Gent
10729,2019-10-01,92,Nadrin
10730,2019-10-01,74,Tournai
10731,2019-10-01,97,Heusden
10732,2019-10-01,42,Bree
10733,2019-10-01,90,Masbourg
10734,2019-10-01,81,Wuustwezel
10735,2019-10-01,72,Rijkevorsel
10736,2019-10-01,81,Sint-Truiden
10737,2019-10-01,100,Membruggen
10738,2019-10-01,87,Koersel
10739,2019-10-01,96,'s Gravenwezel
10740,2019-10-01,86,Oud-Turnhout
10741,2019-10-01,96,Kruisem
10742,2019-10-01,85,Opglabbeek
10743,2019-10-01,69,Pelt
10744,2019-10-01,99,Ellezelles
10745,2019-10-01,63,Vliermaalroot
10746,2019-10-01,88,Wijnegem
10747,2019-10-01,66,Kinrooi
10748,2019-11-30,75,Vrasene
10749,2019-11-30,82,Lier
10750,2019-11-30,86,Houthalen-Helchteren
10751,2019-11-30,90,Leuze-en-Hainaut
10752,2019-11-30,89,Watermael-Boitsfort
10753,2019-11-30,75,Vliermaal
10754,2019-11-30,83,Malonne
10755,2019-11-30,52,Ichtegem
10756,2019-11-30,83,Diest
10757,2019-11-30,119,-
10758,2019-11-30,91,Wommelgem
10759,2019-11-30,71,Sint-Truiden
10760,2019-11-30,87,Dilbeek
10761,2019-11-30,91,Ieper
10762,2019-11-30,90,Émines
10763,2019-11-30,88,Rosmeer
10764,2019-11-30,90,Hasselt
10765,2019-11-30,97,Burdinne
10766,2019-11-30,70,Thimister
10767,2019-11-30,72,Houthalen-Helchteren
10768,2019-11-30,87,Halle
10769,2019-11-30,82,-
10770,2019-11-30,86,Hasselt
10771,2019-11-30,71,Essen
10772,2019-11-30,84,
10773,2019-11-30,81,Diepenbeek
10774,2019-11-30,92,
10775,2019-11-30,78,Boekhoute
10776,2019-11-30,84,Wellen
10777,2019-11-30,53,Neerpelt
10778,2019-11-30,77,Maaseik
10779,2019-11-30,90,Beloeil
10780,2019-11-30,93,Hasselt
10781,2019-11-30,88,Kinrooi
10782,2019-11-30,88,Bilzen
10783,2019-11-30,86,Russeignies
10784,2019-11-30,84,Wevelgem
10785,2019-11-30,87,Diepenbeek
10786,2019-11-29,79,Musson
10787,2019-11-29,81,Heusden-Zolder
10788,2019-11-29,-1,Borgloon
10789,2019-11-29,79,Amonines
10790,2019-11-29,74,Lommel
10791,2019-11-29,76,Vaalbeek
10792,2019-11-29,93,Gent
10793,2019-11-29,81,Tourpes
10794,2019-11-29,83,Belgrade
10795,2019-11-29,74,Taintignies
10796,2019-11-29,92,Florenville
10797,2019-11-29,86,Merksem
10798,2019-11-29,93,
10799,2019-11-29,89,Jabbeke
10800,2019-11-29,91,Genk
10801,2019-11-29,96,Hasselt
10802,2019-11-29,88,
10803,2019-11-29,62,Froidmont
10804,2019-11-29,84,Lummen
10805,2019-11-29,79,-
10806,2019-11-29,87,Hofstade
10807,2019-11-29,92,Alken
10808,2019-11-29,87,Sint-Truiden
10809,2019-11-29,98,Maasmechelen
10810,2019-11-29,97,Namur
10811,2019-11-29,69,Sint-Truiden
10812,2019-11-29,86,Neerpelt
10813,2019-11-29,97,Bastogne
10814,2019-11-29,92,Saint-Servais
10815,2019-11-28,74,Lessines
10816,2019-11-28,89,Vucht
10817,2019-11-28,48,Wépion
10818,2019-11-28,90,Hasselt
10819,2019-11-28,82,Leut
10820,2019-11-28,55,Tournai
10821,2019-11-28,95,Millen
10822,2019-11-28,83,Niel-bij-As
10823,2019-11-28,94,Borgloon
10824,2019-11-28,84,Ieper
10825,2019-11-28,83,Merelbeke
10826,2019-11-28,81,Mechelen-aan-de-Maas
10827,2019-11-28,85,Grand-Halleux
10828,2019-11-28,75,Alken
10829,2019-11-28,88,Vielsalm
10830,2019-11-28,65,Brasmenil
10831,2019-11-28,91,Zutendaal
10832,2019-11-28,75,Genk
10833,2019-11-28,77,Reet
10834,2019-11-28,91,Leopoldsburg
10835,2019-11-28,82,Beverst
10836,2019-11-28,85,Waregem
10837,2019-11-27,68,Saint-Remy
10838,2019-11-27,55,Hasselt
10839,2019-11-27,62,Jambes
10840,2019-11-27,94,Hasselt
10841,2019-11-27,80,Genk
10842,2019-11-27,85,Wattripont
10843,2019-11-27,61,Mariakerke
10844,2019-11-27,67,Jauche
10845,2019-11-27,90,Ottignies
10846,2019-11-27,88,Westmalle
10847,2019-11-27,96,Kwaadmechelen
10848,2019-11-27,71,Chastrès
10849,2019-11-27,83,Bastogne
10850,2019-11-27,89,Kain
10851,2019-11-27,93,Kaulille
10852,2019-11-27,77,Diepenbeek
10853,2019-11-27,81,-
10854,2019-11-27,93,Celles
10855,2019-11-27,68,Saint-Servais
10856,2019-11-27,91,Wavre
10857,2019-11-27,85,Transinne
10858,2019-11-27,84,Sint-Truiden
10859,2019-11-27,71,Maffe
10860,2019-11-27,66,Oudsbergen
10861,2019-11-27,82,Cuesmes
10862,2019-11-27,78,Erpent
10863,2019-11-27,98,Saint-Servais
10864,2019-11-27,86,Lille
10865,2019-11-27,84,
10866,2019-11-27,84,Hoeselt
10867,2019-11-27,78,Ophasselt
10868,2019-11-27,86,Vliermaal
10869,2019-11-27,83,Amonines
10870,2019-11-26,79,Meldert
10871,2019-11-26,95,Lanaken
10872,2019-11-26,75,Mohiville
10873,2019-11-26,80,Wolvertem
10874,2019-11-26,76,Villers-devant-Orval
10875,2019-11-26,93,Guignies
10876,2019-11-26,99,Franière
10877,2019-11-26,71,Libramont-Chevigny
10878,2019-11-26,88,Antwerpen
10879,2019-11-26,55,Verviers
10880,2019-11-26,92,Ath
10881,2019-11-26,80,Zonnebeke
10882,2019-11-26,88,Horebeke
10883,2019-11-26,78,Dréhance
10884,2019-11-26,85,Namur
10885,2019-11-26,80,Hasselt
10886,2019-11-26,75,Genk
10887,2019-11-26,88,Hasselt
10888,2019-11-26,89,Sart-Bernard
10889,2019-11-26,92,Heusy
10890,2019-11-26,84,Rumes
10891,2019-11-26,92,Bree
10892,2019-11-26,72,Ciney
10893,2019-11-26,87,Flawinne
10894,2019-11-26,81,Zonhoven
10895,2019-11-26,95,-
10896,2019-11-26,92,Ieper
10897,2019-11-26,88,Aaigem
10898,2019-11-26,61,Gentbrugge
10899,2019-11-26,64,Sint-Truiden
10900,2019-11-26,85,Gent
10901,2019-11-25,96,Tournai
10902,2019-11-25,54,Fleurus
10903,2019-11-25,92,Gent
10904,2019-11-25,67,Sint-Amandsberg
10905,2019-11-25,79,Vezon
10906,2019-11-25,74,Tournai
10907,2019-11-25,89,Namur
10908,2019-11-25,86,Tournai
10909,2019-11-25,97,Heusden-Zolder
10910,2019-11-25,71,Meeswijk
10911,2019-11-25,92,Saint-Hubert
10912,2019-11-25,91,Tongeren
10913,2019-11-25,89,Antwerpen
10914,2019-11-25,83,Leopoldsburg
10915,2019-11-25,92,Drongen
10916,2019-11-25,64,Vierset-Barse
10917,2019-11-25,73,Pondrôme
10918,2019-11-25,75,Herderen
10919,2019-11-25,69,Patignies
10920,2019-11-25,79,Leuven
10921,2019-11-25,84,Lanaken
10922,2019-11-25,85,-
10923,2019-11-25,81,Lommel
10924,2019-11-25,90,Profondeville
10925,2019-11-25,54,Meeuwen
10926,2019-11-25,90,Neeroeteren
10927,2019-11-25,91,Koersel
10928,2019-11-25,85,Brakel
10929,2019-11-25,42,Oudenaarde
10930,2019-11-24,92,Verviers
10931,2019-11-24,92,Ath
10932,2019-11-24,66,Bohan
10933,2019-11-24,58,Chanly
10934,2019-11-24,90,Eisden
10935,2019-11-24,82,Dison
10936,2019-11-24,91,Bree
10937,2019-11-24,92,Herk-de-Stad
10938,2019-11-24,69,Frasnes-Lez-Buissenal
10939,2019-11-24,76,
10940,2019-11-24,88,Eisden
10941,2019-11-24,72,Grez-Doiceau
10942,2019-11-24,97,Stembert
10943,2019-11-24,89,Rumillies
10944,2019-11-24,74,Hasselt
10945,2019-11-24,85,Paal
10946,2019-11-24,100,Jodoigne
10947,2019-11-24,81,Antwerpen
10948,2019-11-24,93,Hasselt
10949,2019-11-24,-1,Hoepertingen
10950,2019-11-24,87,Celles
10951,2019-11-24,90,Hoeselt
10952,2019-11-24,83,Beringen
10953,2019-11-24,90,Eeklo
10954,2019-11-24,89,Battice
10955,2019-11-24,59,Neerpelt
10956,2019-11-24,85,Pipaix
10957,2019-11-23,76,Schilde
10958,2019-11-23,85,Peer
10959,2019-11-23,87,Tournai
10960,2019-11-23,78,Berlingen
10961,2019-11-23,83,Leopoldsburg
10962,2019-11-23,81,Bilzen
10963,2019-11-23,66,Pontillas
10964,2019-11-23,66,Pontillas
10965,2019-11-23,84,Ath
10966,2019-11-23,86,Basècles
10967,2019-11-23,80,Eksel
10968,2019-11-23,78,Verviers
10969,2019-11-23,55,Bertrix
10970,2019-11-23,86,Sint-Truiden
10971,2019-11-23,81,Limbourg
10972,2019-11-23,60,LASNE
10973,2019-11-23,55,Overpelt
10974,2019-11-23,77,Bilzen
10975,2019-11-23,72,Riemst
10976,2019-11-23,84,Tongeren
10977,2019-11-23,51,Linter
10978,2019-11-23,81,Lummen
10979,2019-11-23,59,-
10980,2019-11-23,78,Meux
10981,2019-11-23,84,Roeselare
10982,2019-11-23,77,Etterbeek
10983,2019-11-23,73,Oostmalle
10984,2019-11-23,78,Blankenberge
10985,2019-11-23,83,Kortrijk
10986,2019-11-23,49,Opglabbeek
10987,2019-11-23,100,Bilzen
10988,2019-11-23,49,Vucht
10989,2019-11-23,90,Wiers
10990,2019-11-23,82,Schulen
10991,2019-11-23,93,Zonhoven
10992,2019-11-22,84,Ethe
10993,2019-11-22,65,Lommel
10994,2019-11-22,80,Hasselt
10995,2019-11-22,94,Taintignies
10996,2019-11-22,77,Hasselt
10997,2019-11-22,91,Koksijde
10998,2019-11-22,86,Lummen
10999,2019-11-22,83,Stevoort
11000,2019-11-22,92,Corroy-le-Château
11001,2019-11-22,70,Bois-de-Villers
11002,2019-11-22,86,Gent
11003,2019-11-22,89,Vosselaar
11004,2019-11-22,87,Tournai
11005,2019-11-22,77,Waregem
11006,2019-11-22,91,Lummen
11007,2019-11-22,85,Ellezelles
11008,2019-11-22,91,Itegem
11009,2019-11-22,86,Zutendaal
11010,2019-11-22,95,Verviers
11011,2019-11-22,85,Millen
11012,2019-11-22,63,Lanaken
11013,2019-11-22,85,Tongeren
11014,2019-11-22,88,Vliermaal
11015,2019-11-22,72,-
11016,2019-11-22,83,-
11017,2019-11-22,91,Sombreffe
11018,2019-11-22,81,Lembeke
11019,2019-11-22,73,Rotem
11020,2019-11-22,88,Genk
11021,2019-11-22,92,Herk-de-Stad
11022,2019-11-22,79,Borgerhout
11023,2019-11-22,94,Zichen-Zussen-Bolder
11024,2019-11-22,68,Bertrix
11025,2019-11-21,79,Rachecourt
11026,2019-11-21,76,Angleur
11027,2019-11-21,73,Gelbressée
11028,2019-11-21,82,Taintignies
11029,2019-11-21,82,-
11030,2019-11-21,50,Saint-Léger
11031,2019-11-21,72,Verviers
11032,2019-11-21,90,Wommelgem
11033,2019-11-21,88,-
11034,2019-11-21,51,-
11035,2019-11-21,94,Jette
11036,2019-11-21,66,
11037,2019-11-21,81,Ekeren
11038,2019-11-21,85,Huy
11039,2019-11-21,85,Esplechin
11040,2019-11-21,77,-
11041,2019-11-21,60,Verlaine
11042,2019-11-21,72,Hoeselt
11043,2019-11-21,95,Marche-en-Famenne
11044,2019-11-21,88,
11045,2019-11-21,87,Brasschaat
11046,2019-11-21,78,Veurne
11047,2019-11-21,98,Antwerpen
11048,2019-11-21,79,Hoboken
11049,2019-11-21,57,Hollain
11050,2019-11-21,89,
11051,2019-11-21,91,Aalst
11052,2019-11-21,70,Hasselt
11053,2019-11-21,67,Lier
11054,2019-11-21,89,Wortegem-Petegem
11055,2019-11-21,76,Pelt
11056,2019-11-21,68,Kortrijk
11057,2019-11-21,90,Lier
11058,2019-11-21,76,Neerrepen
11059,2019-11-21,88,Hasselt
11060,2019-11-21,92,Tongeren
11061,2019-11-21,36,Diest
11062,2019-11-21,63,Diepenbeek
11063,2019-11-21,90,Borgloon
11064,2019-11-20,81,Genk
11065,2019-11-20,92,Paal
11066,2019-11-20,68,Huy
11067,2019-11-20,96,Daverdisse
11068,2019-11-20,81,Gaurain-Ramecroix
11069,2019-11-20,71,Ramegnies-Chin
11070,2019-11-20,82,Genk
11071,2019-11-20,89,Mechelen-aan-de-Maas
11072,2019-11-20,89,Elen
11073,2019-11-20,77,Sint-Truiden
11074,2019-11-20,60,Neeroeteren
11075,2019-11-20,85,Floreffe
11076,2019-11-20,119,-
11077,2019-11-20,96,Hasselt
11078,2019-11-20,71,Winenne
11079,2019-11-20,86,Neerpelt
11080,2019-11-20,78,Hasselt
11081,2019-11-20,71,Havinnes
11082,2019-11-20,83,Verviers
11083,2019-11-20,92,-
11084,2019-11-20,87,Kain
11085,2019-11-20,95,Mouscron
11086,2019-11-20,82,Ollignies
11087,2019-11-20,94,Ligne
11088,2019-11-20,96,Hove
11089,2019-11-20,91,Uccle
11090,2019-11-20,89,Genk
11091,2019-11-20,87,Sleidinge
11092,2019-11-20,63,Sint-Martens-Latem
11093,2019-11-20,68,Kuringen
11094,2019-11-20,82,Ranst
11095,2019-11-20,75,Ollignies
11096,2019-11-20,87,Opoeteren
11097,2019-11-20,90,Kain
11098,2019-11-20,95,Millen
11099,2019-11-20,86,-
11100,2019-11-20,89,Mariakerke
11101,2019-11-20,94,Antwerpen
11102,2019-11-20,96,Herseaux
11103,2019-11-20,64,Genk
11104,2019-11-20,80,Zonhoven
11105,2019-11-20,79,Sint-Truiden
11106,2019-11-20,89,Hasselt
11107,2019-11-20,90,Beclers
11108,2019-11-20,88,Hasselt
11109,2019-11-20,67,Herk-de-Stad
11110,2019-11-20,67,Hasselt
11111,2019-11-20,84,Genk
11112,2019-11-20,87,Kwaadmechelen
11113,2019-11-19,79,Sint-Truiden
11114,2019-11-19,92,Papignies
11115,2019-11-19,96,Bioul
11116,2019-11-19,37,
11117,2019-11-19,80,Tournai
11118,2019-11-19,80,-
11119,2019-11-19,66,Deux-Acren
11120,2019-11-19,92,-
11121,2019-11-19,88,Knesselare
11122,2019-11-19,82,Houthalen-Helchteren
11123,2019-11-19,85,Tongeren
11124,2019-11-19,85,Kuringen
11125,2019-11-19,68,Ath
11126,2019-11-19,91,-
11127,2019-11-19,91,Houdremont
11128,2019-11-19,69,Tongeren
11129,2019-11-19,87,Zolder
11130,2019-11-19,85,Bree
11131,2019-11-19,71,Engelmanshoven
11132,2019-11-19,86,Zolder
11133,2019-11-19,39,Sart-Custinne
11134,2019-11-19,100,Namur
11135,2019-11-19,83,Mouscron
11136,2019-11-19,69,Aubel
11137,2019-11-19,85,Bilzen
11138,2019-11-19,70,Leuze-en-Hainaut
11139,2019-11-19,78,Uikhoven
11140,2019-11-19,89,Lamontzée
11141,2019-11-19,91,Graide
11142,2019-11-19,75,Kortrijk
11143,2019-11-19,20,Houthalen-Helchteren
11144,2019-11-19,97,Dottignies
11145,2019-11-19,67,Schoten
11146,2019-11-19,93,Brecht
11147,2019-11-19,96,Zonhoven
11148,2019-11-18,84,Zottegem
11149,2019-11-18,90,Genk
11150,2019-11-18,71,Namur
11151,2019-11-18,71,Flobecq
11152,2019-11-18,90,-
11153,2019-11-18,83,Grand-Halleux
11154,2019-11-18,78,Sint-Truiden
11155,2019-11-18,30,Edegem
11156,2019-11-18,77,Bree
11157,2019-11-18,82,Wasmes-Audemez-Briffœil
11158,2019-11-18,91,Halen
11159,2019-11-18,82,Leuze-en-Hainaut
11160,2019-11-18,85,-
11161,2019-11-18,97,Bois-De-Lessines
11162,2019-11-18,82,Leuze-en-Hainaut
11163,2019-11-18,79,Seraing-le-Château
11164,2019-11-18,87,Monceau-en-Ardenne
11165,2019-11-18,61,Nijlen
11166,2019-11-18,84,Riemst
11167,2019-11-18,92,Maasmechelen
11168,2019-11-18,74,Welkenraedt
11169,2019-11-18,79,Blankenberge
11170,2019-11-18,84,Mozet
11171,2019-11-18,70,Péronnes-lez-Antoing
11172,2019-11-18,81,Lier
11173,2019-11-18,86,Hechtel
11174,2019-11-18,89,Oudenaarde
11175,2019-11-18,81,Lommel
11176,2019-11-18,96,Graide
11177,2019-11-18,68,Beauraing
11178,2019-11-18,86,Lanaken
11179,2019-11-18,84,Dison
11180,2019-11-18,94,Meux
11181,2019-11-18,73,Roucourt
11182,2019-11-18,89,-
11183,2019-11-18,72,Membruggen
11184,2019-11-18,79,
11185,2019-11-18,75,Olen
11186,2019-11-18,84,roosendaal
11187,2019-11-18,60,Sint-Niklaas
11188,2019-11-18,80,Zepperen
11189,2019-11-18,81,Genk
11190,2019-11-18,90,-
11191,2019-11-18,74,Gent
11192,2019-11-18,93,Malle
11193,2019-11-18,53,Champion
11194,2019-11-18,65,Froidmont
11195,2019-11-18,96,Froidmont
11196,2019-11-17,77,Lommel
11197,2019-11-17,88,Heppignies
11198,2019-11-17,58,Lanklaar
11199,2019-11-17,87,Brakel
11200,2019-11-17,79,Leuven
11201,2019-11-17,89,Reet
11202,2019-11-17,47,Beauraing
11203,2019-11-17,77,Lummen
11204,2019-11-17,92,Jambes
11205,2019-11-17,98,Tournai
11206,2019-11-17,74,Mouscron
11207,2019-11-17,73,Andenne
11208,2019-11-17,88,Koersel
11209,2019-11-17,76,Beauraing
11210,2019-11-17,93,Porcheresse
11211,2019-11-17,79,Neeroeteren
11212,2019-11-17,85,Hasselt
11213,2019-11-17,92,Aubel
11214,2019-11-17,90,Ciney
11215,2019-11-17,73,
11216,2019-11-17,86,Nieuwerkerken
11217,2019-11-17,87,-
11218,2019-11-17,59,Emptinne
11219,2019-11-17,89,Ladeuze
11220,2019-11-17,88,Chaumont-Gistoux
11221,2019-11-17,80,Wortegem-Petegem
11222,2019-11-17,86,Kapellen
11223,2019-11-17,70,Rotselaar
11224,2019-11-17,85,Overpelt
11225,2019-11-17,88,-
11226,2019-11-17,119,-
11227,2019-11-17,95,Herselt
11228,2019-11-17,98,Beerse
11229,2019-11-17,85,Wijchmaal
11230,2019-11-17,69,Wijchmaal
11231,2019-11-17,85,Hechtel
11232,2019-11-17,83,Lummen
11233,2019-11-17,76,Broechem
11234,2019-11-17,73,Sint-Truiden
11235,2019-11-16,84,Waterloo
11236,2019-11-16,76,Hove
11237,2019-11-16,68,Destelbergen
11238,2019-11-16,94,Graide
11239,2019-11-16,85,Kaulille
11240,2019-11-16,82,Gerdingen
11241,2019-11-16,89,Herve
11242,2019-11-16,75,Attre
11243,2019-11-16,16,
11244,2019-11-16,87,Auvelais
11245,2019-11-16,67,Ezemaal
11246,2019-11-16,79,Hasselt
11247,2019-11-16,83,Saint-Servais
11248,2019-11-16,70,Neerpelt
11249,2019-11-16,69,Linkhout
11250,2019-11-16,91,Tournai
11251,2019-11-16,74,Wiers
11252,2019-11-16,94,Hasselt
11253,2019-11-16,84,Libramont-Chevigny
11254,2019-11-16,86,Hechtel
11255,2019-11-16,72,-
11256,2019-11-16,85,Wépion
11257,2019-11-16,91,Melle
11258,2019-11-16,80,Beauraing
11259,2019-11-16,91,Borgloon
11260,2019-11-16,88,Aalter
11261,2019-11-16,74,Ninove
11262,2019-11-16,85,Oudenaarde
11263,2019-11-16,78,Leut
11264,2019-11-16,85,Lanaken
11265,2019-11-16,76,Herve
11266,2019-11-15,84,Torgny
11267,2019-11-15,83,Lamorteau
11268,2019-11-15,84,Bocholt
11269,2019-11-15,92,Hasselt
11270,2019-11-15,90,Namur
11271,2019-11-15,96,Marloie
11272,2019-11-15,72,Andrimont
11273,2019-11-15,62,Diepenbeek
11274,2019-11-15,87,Lebbeke
11275,2019-11-15,87,De Pinte
11276,2019-11-15,78,
11277,2019-11-15,90,Baillonville
11278,2019-11-15,88,Hasselt
11279,2019-11-15,87,Blicquy
11280,2019-11-15,74,Bouge
11281,2019-11-15,82,Pepinster
11282,2019-11-15,83,Munsterbilzen
11283,2019-11-15,69,Zonhoven
11284,2019-11-15,80,Overpelt
11285,2019-11-15,77,Courrière
11286,2019-11-15,82,Wanze
11287,2019-11-15,89,
11288,2019-11-15,84,Arville
11289,2019-11-15,88,Rumillies
11290,2019-11-15,91,Wijchmaal
11291,2019-11-15,91,Schoten
11292,2019-11-15,94,Beauraing
11293,2019-11-15,82,Sint-Amandsberg
11294,2019-11-15,90,Peer
11295,2019-11-15,87,
11296,2019-11-15,98,Sint-Truiden
11297,2019-11-15,77,Hanzinne
11298,2019-11-15,76,Zonhoven
11299,2019-11-15,91,Vedrin
11300,2019-11-15,66,Bièvre
11301,2019-11-15,80,Hasselt
11302,2019-11-15,36,Mechelen-Aan-De-Maas
11303,2019-11-15,83,-
11304,2019-11-15,86,Lede
11305,2019-11-15,-1,Neerpelt
11306,2019-11-15,76,Zutendaal
11307,2019-11-15,91,Tongeren
11308,2019-11-15,87,Kaulille
11309,2019-11-15,82,Dottignies
11310,2019-11-15,87,Diepenbeek
11311,2019-11-14,90,Genk
11312,2019-11-14,83,Schelle
11313,2019-11-14,75,Stabroek
11314,2019-11-14,49,Rekem
11315,2019-11-14,81,Zoersel
11316,2019-11-14,75,Natoye
11317,2019-11-14,93,Ath
11318,2019-11-14,86,Hasselt
11319,2019-11-14,91,Zolder
11320,2019-11-14,94,-
11321,2019-11-14,67,Ermeton-sur-Biert
11322,2019-11-14,81,Bioul
11323,2019-11-14,87,-
11324,2019-11-14,88,Chevetogne
11325,2019-11-14,81,Bree
11326,2019-11-14,69,Alken
11327,2019-11-14,86,Bree
11328,2019-11-14,70,Blandain
11329,2019-11-14,96,Diepenbeek
11330,2019-11-14,80,Lustin
11331,2019-11-14,52,Falmignoul
11332,2019-11-14,84,Genk
11333,2019-11-14,81,Opoeteren
11334,2019-11-14,78,Heusden
11335,2019-11-14,92,Tongeren
11336,2019-11-14,87,Genk
11337,2019-11-14,79,Jodoigne
11338,2019-11-14,72,Beez
11339,2019-11-14,48,Genk
11340,2019-11-14,81,Kuringen
11341,2019-11-14,80,Wilrijk
11342,2019-11-14,92,Hasselt
11343,2019-11-14,90,Aalst
11344,2019-11-14,87,Eisden
11345,2019-11-14,91,Genk
11346,2019-11-14,84,Achel
11347,2019-11-14,93,Tournai
11348,2019-11-14,92,Munsterbilzen
11349,2019-11-13,84,Virton
11350,2019-11-13,91,Opgrimbie
11351,2019-11-13,100,Genk
11352,2019-11-13,89,Bilzen
11353,2019-11-13,88,Bilzen
11354,2019-11-13,78,Pelt
11355,2019-11-13,85,Gellik
11356,2019-11-13,86,Tongeren
11357,2019-11-13,89,
11358,2019-11-13,64,Pecq
11359,2019-11-13,86,Lauw
11360,2019-11-13,86,Forrières
11361,2019-11-13,80,Houthalen
11362,2019-11-13,90,Alken
11363,2019-11-13,71,Bastogne
11364,2019-11-13,78,Herenthout
11365,2019-11-13,88,Zolder
11366,2019-11-13,69,Maaseik
11367,2019-11-13,71,Boorsem
11368,2019-11-13,97,Genk
11369,2019-11-13,65,Anseremme
11370,2019-11-13,91,-
11371,2019-11-13,69,-
11372,2019-11-13,91,Bastogne
11373,2019-11-13,59,Namur
11374,2019-11-13,89,Bertogne
11375,2019-11-13,82,Sint-Truiden
11376,2019-11-13,90,Ouffet
11377,2019-11-13,22,Hasselt
11378,2019-11-13,22,Hasselt
11379,2019-11-13,79,Jambes
11380,2019-11-13,53,Hasselt
11381,2019-11-13,70,Lanaken
11382,2019-11-13,82,Blankenberge
11383,2019-11-13,89,Kessel-Lo
11384,2019-11-13,84,Dion-Valmont
11385,2019-11-13,60,Neerpelt
