,DATE,PROVINCE,REGION,AGEGROUP,SEX,CASES,PROVINCE_NAME
13822,2020-06-15,WLG,Wallonia,40-49,M,1,Liège
13823,2020-06-15,WLG,Wallonia,80-89,M,1,Liège
13824,2020-06-15,VLI,Flanders,0-9,M,1,Limburg
13825,2020-06-15,VLI,Flanders,10-19,M,2,Limburg
13826,2020-06-15,VLI,Flanders,10-19,F,1,Limburg
13827,2020-06-15,VLI,Flanders,20-29,M,1,Limburg
13828,2020-06-15,VLI,Flanders,20-29,F,3,Limburg
13829,2020-06-15,VLI,Flanders,30-39,M,2,Limburg
13830,2020-06-15,VLI,Flanders,40-49,M,1,Limburg
13831,2020-06-15,VLI,Flanders,40-49,F,1,Limburg
13832,2020-06-15,VLI,Flanders,50-59,M,1,Limburg
13833,2020-06-15,VLI,Flanders,50-59,F,3,Limburg
13834,2020-06-15,VLI,Flanders,60-69,M,1,Limburg
13835,2020-06-15,VLI,Flanders,60-69,F,2,Limburg
13836,2020-06-15,VLI,Flanders,80-89,F,1,Limburg
13837,2020-06-15,WLX,Wallonia,20-29,M,1,Luxembourg
13838,2020-06-15,WLX,Wallonia,70-79,F,1,Luxembourg
13839,2020-06-15,WNA,Wallonia,20-29,M,2,Namur
13840,2020-06-15,WNA,Wallonia,40-49,M,1,Namur
13841,2020-06-15,VOV,Flanders,20-29,M,1,OostVlaanderen
13842,2020-06-15,VOV,Flanders,20-29,F,4,OostVlaanderen
13843,2020-06-15,VOV,Flanders,30-39,M,1,OostVlaanderen
13844,2020-06-15,VOV,Flanders,30-39,F,1,OostVlaanderen
13845,2020-06-15,VOV,Flanders,40-49,M,1,OostVlaanderen
13846,2020-06-15,VOV,Flanders,40-49,F,1,OostVlaanderen
13847,2020-06-15,VOV,Flanders,50-59,M,1,OostVlaanderen
13848,2020-06-15,VOV,Flanders,50-59,F,2,OostVlaanderen
13849,2020-06-15,VBR,Flanders,0-9,M,2,VlaamsBrabant
13850,2020-06-15,VBR,Flanders,0-9,F,1,VlaamsBrabant
13851,2020-06-15,VBR,Flanders,10-19,F,1,VlaamsBrabant
13852,2020-06-15,VBR,Flanders,30-39,F,1,VlaamsBrabant
13853,2020-06-15,VBR,Flanders,40-49,M,1,VlaamsBrabant
13854,2020-06-15,VBR,Flanders,50-59,M,1,VlaamsBrabant
13855,2020-06-15,VBR,Flanders,50-59,F,1,VlaamsBrabant
13856,2020-06-15,VBR,Flanders,80-89,M,1,VlaamsBrabant
13857,2020-06-15,VWV,Flanders,20-29,M,3,WestVlaanderen
13858,2020-06-15,VWV,Flanders,30-39,M,1,WestVlaanderen
13859,2020-06-15,VWV,Flanders,30-39,F,1,WestVlaanderen
13860,2020-06-15,VWV,Flanders,40-49,F,2,WestVlaanderen
13861,2020-06-15,VWV,Flanders,50-59,F,5,WestVlaanderen
13862,2020-06-15,VWV,Flanders,70-79,M,1,WestVlaanderen
13863,2020-06-15,VWV,Flanders,70-79,F,3,WestVlaanderen
13864,2020-06-15,VWV,Flanders,80-89,M,2,WestVlaanderen
13865,2020-06-15,VWV,Flanders,80-89,F,5,WestVlaanderen
13867,2020-06-16,VAN,Flanders,20-29,M,1,Antwerpen
13868,2020-06-16,VAN,Flanders,20-29,F,2,Antwerpen
13869,2020-06-16,VAN,Flanders,30-39,F,2,Antwerpen
13870,2020-06-16,VAN,Flanders,40-49,M,2,Antwerpen
13871,2020-06-16,VAN,Flanders,40-49,F,2,Antwerpen
13872,2020-06-16,VAN,Flanders,60-69,F,1,Antwerpen
13873,2020-06-16,VAN,Flanders,70-79,F,2,Antwerpen
13874,2020-06-16,VAN,Flanders,80-89,F,1,Antwerpen
13875,2020-06-16,VAN,Flanders,90+,F,3,Antwerpen
13876,2020-06-16,WBR,Wallonia,70-79,F,1,BrabantWallon
13877,2020-06-16,WBR,Wallonia,90+,F,1,BrabantWallon
13878,2020-06-16,BRU,Brussels,0-9,F,1,Brussels
13879,2020-06-16,BRU,Brussels,10-19,F,1,Brussels
13880,2020-06-16,BRU,Brussels,20-29,M,1,Brussels
13881,2020-06-16,BRU,Brussels,20-29,F,3,Brussels
13882,2020-06-16,BRU,Brussels,30-39,M,1,Brussels
13883,2020-06-16,BRU,Brussels,30-39,F,2,Brussels
13884,2020-06-16,BRU,Brussels,60-69,F,1,Brussels
13885,2020-06-16,BRU,Brussels,70-79,F,1,Brussels
13886,2020-06-16,WHT,Wallonia,30-39,M,1,Hainaut
13887,2020-06-16,WHT,Wallonia,40-49,F,2,Hainaut
13888,2020-06-16,WHT,Wallonia,50-59,F,3,Hainaut
13889,2020-06-16,WHT,Wallonia,60-69,M,2,Hainaut
13890,2020-06-16,WHT,Wallonia,60-69,F,2,Hainaut
13891,2020-06-16,WLG,Wallonia,10-19,F,1,Liège
13892,2020-06-16,WLG,Wallonia,30-39,M,1,Liège
13893,2020-06-16,WLG,Wallonia,40-49,F,1,Liège
13894,2020-06-16,WLG,Wallonia,50-59,M,2,Liège
13895,2020-06-16,WLG,Wallonia,50-59,F,1,Liège
13896,2020-06-16,WLG,Wallonia,60-69,M,1,Liège
13897,2020-06-16,WLG,Wallonia,60-69,F,1,Liège
13898,2020-06-16,WLG,Wallonia,70-79,M,1,Liège
13899,2020-06-16,VLI,Flanders,10-19,F,1,Limburg
13900,2020-06-16,VLI,Flanders,20-29,M,3,Limburg
13901,2020-06-16,VLI,Flanders,30-39,F,4,Limburg
13902,2020-06-16,VLI,Flanders,40-49,M,1,Limburg
13903,2020-06-16,VLI,Flanders,50-59,M,1,Limburg
13904,2020-06-16,VLI,Flanders,50-59,F,1,Limburg
13905,2020-06-16,VLI,Flanders,60-69,M,1,Limburg
13906,2020-06-16,VLI,Flanders,60-69,F,2,Limburg
13907,2020-06-16,VLI,Flanders,80-89,F,1,Limburg
13908,2020-06-16,WLX,Wallonia,20-29,M,1,Luxembourg
13909,2020-06-16,WLX,Wallonia,30-39,F,1,Luxembourg
13910,2020-06-16,WNA,Wallonia,10-19,F,1,Namur
13911,2020-06-16,VOV,Flanders,20-29,M,1,OostVlaanderen
13912,2020-06-16,VOV,Flanders,30-39,F,1,OostVlaanderen
13913,2020-06-16,VOV,Flanders,40-49,F,1,OostVlaanderen
13914,2020-06-16,VOV,Flanders,50-59,M,1,OostVlaanderen
13915,2020-06-16,VOV,Flanders,60-69,M,1,OostVlaanderen
13916,2020-06-16,VOV,Flanders,70-79,F,1,OostVlaanderen
13917,2020-06-16,VBR,Flanders,0-9,M,1,VlaamsBrabant
13918,2020-06-16,VBR,Flanders,30-39,M,1,VlaamsBrabant
13919,2020-06-16,VBR,Flanders,40-49,F,1,VlaamsBrabant
13920,2020-06-16,VBR,Flanders,50-59,M,1,VlaamsBrabant
13921,2020-06-16,VBR,Flanders,60-69,M,2,VlaamsBrabant
13922,2020-06-16,VBR,Flanders,70-79,M,1,VlaamsBrabant
13923,2020-06-16,VBR,Flanders,70-79,F,1,VlaamsBrabant
13924,2020-06-16,VWV,Flanders,0-9,F,1,WestVlaanderen
13925,2020-06-16,VWV,Flanders,10-19,F,1,WestVlaanderen
13926,2020-06-16,VWV,Flanders,20-29,M,1,WestVlaanderen
13927,2020-06-16,VWV,Flanders,20-29,F,2,WestVlaanderen
13928,2020-06-16,VWV,Flanders,30-39,M,5,WestVlaanderen
13929,2020-06-16,VWV,Flanders,30-39,F,2,WestVlaanderen
13930,2020-06-16,VWV,Flanders,40-49,M,1,WestVlaanderen
13931,2020-06-16,VWV,Flanders,40-49,F,1,WestVlaanderen
13932,2020-06-16,VWV,Flanders,50-59,M,2,WestVlaanderen
13933,2020-06-16,VWV,Flanders,70-79,M,1,WestVlaanderen
13934,2020-06-16,VWV,Flanders,70-79,F,1,WestVlaanderen
13938,2020-06-17,VAN,Flanders,0-9,F,1,Antwerpen
13939,2020-06-17,VAN,Flanders,10-19,F,2,Antwerpen
13940,2020-06-17,VAN,Flanders,20-29,M,2,Antwerpen
13941,2020-06-17,VAN,Flanders,20-29,F,4,Antwerpen
13942,2020-06-17,VAN,Flanders,30-39,M,1,Antwerpen
13943,2020-06-17,VAN,Flanders,30-39,F,2,Antwerpen
13944,2020-06-17,VAN,Flanders,40-49,M,1,Antwerpen
13945,2020-06-17,VAN,Flanders,40-49,F,1,Antwerpen
13946,2020-06-17,VAN,Flanders,50-59,M,2,Antwerpen
13947,2020-06-17,VAN,Flanders,50-59,F,3,Antwerpen
13948,2020-06-17,VAN,Flanders,60-69,M,2,Antwerpen
13949,2020-06-17,VAN,Flanders,70-79,M,2,Antwerpen
13950,2020-06-17,VAN,Flanders,70-79,F,1,Antwerpen
13951,2020-06-17,VAN,Flanders,80-89,M,3,Antwerpen
13952,2020-06-17,VAN,Flanders,80-89,F,2,Antwerpen
13953,2020-06-17,VAN,Flanders,90+,M,3,Antwerpen
13954,2020-06-17,VAN,Flanders,90+,F,1,Antwerpen
13955,2020-06-17,BRU,Brussels,10-19,F,2,Brussels
13956,2020-06-17,BRU,Brussels,30-39,M,1,Brussels
13957,2020-06-17,BRU,Brussels,40-49,F,1,Brussels
13958,2020-06-17,BRU,Brussels,50-59,M,1,Brussels
13959,2020-06-17,BRU,Brussels,60-69,F,1,Brussels
13960,2020-06-17,BRU,Brussels,70-79,M,1,Brussels
13961,2020-06-17,WHT,Wallonia,0-9,F,1,Hainaut
13962,2020-06-17,WHT,Wallonia,10-19,F,1,Hainaut
13963,2020-06-17,WHT,Wallonia,30-39,M,2,Hainaut
13964,2020-06-17,WHT,Wallonia,30-39,F,3,Hainaut
13965,2020-06-17,WHT,Wallonia,70-79,M,1,Hainaut
13966,2020-06-17,WHT,Wallonia,70-79,F,2,Hainaut
13967,2020-06-17,WHT,Wallonia,80-89,F,1,Hainaut
13968,2020-06-17,WHT,Wallonia,90+,F,1,Hainaut
13970,2020-06-17,WLG,Wallonia,20-29,M,1,Liège
13971,2020-06-17,WLG,Wallonia,30-39,M,2,Liège
13972,2020-06-17,WLG,Wallonia,60-69,M,1,Liège
13973,2020-06-17,VLI,Flanders,0-9,M,1,Limburg
13974,2020-06-17,VLI,Flanders,10-19,M,1,Limburg
13975,2020-06-17,VLI,Flanders,20-29,F,1,Limburg
13976,2020-06-17,VLI,Flanders,30-39,M,4,Limburg
13977,2020-06-17,VLI,Flanders,30-39,F,1,Limburg
13978,2020-06-17,VLI,Flanders,40-49,F,1,Limburg
13979,2020-06-17,VLI,Flanders,50-59,M,2,Limburg
13980,2020-06-17,VLI,Flanders,50-59,F,2,Limburg
13981,2020-06-17,WNA,Wallonia,30-39,F,1,Namur
13982,2020-06-17,WNA,Wallonia,60-69,M,1,Namur
13983,2020-06-17,VOV,Flanders,0-9,M,1,OostVlaanderen
13984,2020-06-17,VOV,Flanders,0-9,F,1,OostVlaanderen
13985,2020-06-17,VOV,Flanders,20-29,F,2,OostVlaanderen
13986,2020-06-17,VOV,Flanders,30-39,M,2,OostVlaanderen
13987,2020-06-17,VOV,Flanders,40-49,F,1,OostVlaanderen
13988,2020-06-17,VOV,Flanders,50-59,M,1,OostVlaanderen
13989,2020-06-17,VOV,Flanders,90+,F,1,OostVlaanderen
13990,2020-06-17,VBR,Flanders,0-9,M,1,VlaamsBrabant
13991,2020-06-17,VBR,Flanders,10-19,F,1,VlaamsBrabant
13992,2020-06-17,VBR,Flanders,20-29,M,1,VlaamsBrabant
13993,2020-06-17,VBR,Flanders,20-29,F,2,VlaamsBrabant
13994,2020-06-17,VBR,Flanders,30-39,M,2,VlaamsBrabant
13995,2020-06-17,VBR,Flanders,30-39,F,1,VlaamsBrabant
13996,2020-06-17,VBR,Flanders,40-49,F,1,VlaamsBrabant
13998,2020-06-17,VWV,Flanders,0-9,F,2,WestVlaanderen
13999,2020-06-17,VWV,Flanders,10-19,M,1,WestVlaanderen
14000,2020-06-17,VWV,Flanders,20-29,M,5,WestVlaanderen
14001,2020-06-17,VWV,Flanders,20-29,F,1,WestVlaanderen
14002,2020-06-17,VWV,Flanders,30-39,M,1,WestVlaanderen
14003,2020-06-17,VWV,Flanders,30-39,F,2,WestVlaanderen
14004,2020-06-17,VWV,Flanders,40-49,F,1,WestVlaanderen
14005,2020-06-17,VWV,Flanders,50-59,M,3,WestVlaanderen
14006,2020-06-17,VWV,Flanders,50-59,F,3,WestVlaanderen
14007,2020-06-17,VWV,Flanders,60-69,M,2,WestVlaanderen
14008,2020-06-17,VWV,Flanders,70-79,M,1,WestVlaanderen
14009,2020-06-17,VWV,Flanders,70-79,F,2,WestVlaanderen
14010,2020-06-17,VWV,Flanders,80-89,M,2,WestVlaanderen
14011,2020-06-17,VWV,Flanders,80-89,F,2,WestVlaanderen
14012,2020-06-17,VWV,Flanders,90+,M,1,WestVlaanderen
14017,2020-06-18,VAN,Flanders,10-19,F,1,Antwerpen
14018,2020-06-18,VAN,Flanders,20-29,F,4,Antwerpen
14019,2020-06-18,VAN,Flanders,30-39,F,1,Antwerpen
14020,2020-06-18,VAN,Flanders,40-49,M,1,Antwerpen
14021,2020-06-18,VAN,Flanders,50-59,F,2,Antwerpen
14022,2020-06-18,VAN,Flanders,60-69,M,1,Antwerpen
14023,2020-06-18,VAN,Flanders,60-69,F,1,Antwerpen
14024,2020-06-18,VAN,Flanders,70-79,F,1,Antwerpen
14025,2020-06-18,VAN,Flanders,80-89,F,1,Antwerpen
14026,2020-06-18,WBR,Wallonia,0-9,M,1,BrabantWallon
14027,2020-06-18,WBR,Wallonia,10-19,M,2,BrabantWallon
14028,2020-06-18,WBR,Wallonia,20-29,M,1,BrabantWallon
14029,2020-06-18,WBR,Wallonia,40-49,F,1,BrabantWallon
14030,2020-06-18,WBR,Wallonia,60-69,F,2,BrabantWallon
14031,2020-06-18,WBR,Wallonia,70-79,F,1,BrabantWallon
14032,2020-06-18,BRU,Brussels,0-9,F,2,Brussels
14033,2020-06-18,BRU,Brussels,20-29,M,2,Brussels
14034,2020-06-18,BRU,Brussels,20-29,F,1,Brussels
14035,2020-06-18,BRU,Brussels,30-39,M,2,Brussels
14036,2020-06-18,BRU,Brussels,30-39,F,2,Brussels
14037,2020-06-18,BRU,Brussels,40-49,M,1,Brussels
14038,2020-06-18,BRU,Brussels,40-49,F,2,Brussels
14039,2020-06-18,BRU,Brussels,50-59,M,1,Brussels
14040,2020-06-18,BRU,Brussels,50-59,F,1,Brussels
14041,2020-06-18,BRU,Brussels,60-69,M,1,Brussels
14042,2020-06-18,BRU,Brussels,80-89,M,1,Brussels
14043,2020-06-18,BRU,Brussels,80-89,F,2,Brussels
14044,2020-06-18,WHT,Wallonia,20-29,F,1,Hainaut
14045,2020-06-18,WHT,Wallonia,30-39,F,1,Hainaut
14046,2020-06-18,WHT,Wallonia,80-89,F,3,Hainaut
14047,2020-06-18,WLG,Wallonia,0-9,F,1,Liège
14048,2020-06-18,WLG,Wallonia,10-19,M,1,Liège
14049,2020-06-18,WLG,Wallonia,20-29,M,1,Liège
14050,2020-06-18,WLG,Wallonia,30-39,M,1,Liège
14051,2020-06-18,WLG,Wallonia,30-39,F,3,Liège
14052,2020-06-18,WLG,Wallonia,40-49,F,1,Liège
14053,2020-06-18,WLG,Wallonia,50-59,M,2,Liège
14054,2020-06-18,WLG,Wallonia,50-59,F,1,Liège
14055,2020-06-18,WLG,Wallonia,60-69,M,1,Liège
14056,2020-06-18,WLG,Wallonia,70-79,M,2,Liège
14057,2020-06-18,WLG,Wallonia,80-89,F,1,Liège
14059,2020-06-18,VLI,Flanders,0-9,M,1,Limburg
14060,2020-06-18,VLI,Flanders,10-19,F,2,Limburg
14061,2020-06-18,VLI,Flanders,50-59,M,1,Limburg
14062,2020-06-18,VLI,Flanders,50-59,F,1,Limburg
14063,2020-06-18,WLX,Wallonia,30-39,M,1,Luxembourg
14064,2020-06-18,WLX,Wallonia,30-39,F,1,Luxembourg
14065,2020-06-18,WLX,Wallonia,80-89,F,1,Luxembourg
14066,2020-06-18,WNA,Wallonia,10-19,M,1,Namur
14067,2020-06-18,WNA,Wallonia,20-29,F,1,Namur
14068,2020-06-18,VOV,Flanders,0-9,F,1,OostVlaanderen
14069,2020-06-18,VOV,Flanders,20-29,M,3,OostVlaanderen
14070,2020-06-18,VOV,Flanders,20-29,F,1,OostVlaanderen
14071,2020-06-18,VOV,Flanders,40-49,M,1,OostVlaanderen
14072,2020-06-18,VBR,Flanders,0-9,F,1,VlaamsBrabant
14073,2020-06-18,VBR,Flanders,10-19,F,1,VlaamsBrabant
14074,2020-06-18,VBR,Flanders,30-39,M,1,VlaamsBrabant
14075,2020-06-18,VBR,Flanders,40-49,M,2,VlaamsBrabant
14076,2020-06-18,VBR,Flanders,50-59,F,2,VlaamsBrabant
14077,2020-06-18,VBR,Flanders,90+,F,1,VlaamsBrabant
14078,2020-06-18,VWV,Flanders,10-19,M,1,WestVlaanderen
14079,2020-06-18,VWV,Flanders,20-29,M,4,WestVlaanderen
14080,2020-06-18,VWV,Flanders,20-29,F,2,WestVlaanderen
14081,2020-06-18,VWV,Flanders,30-39,M,5,WestVlaanderen
14082,2020-06-18,VWV,Flanders,30-39,F,2,WestVlaanderen
14083,2020-06-18,VWV,Flanders,40-49,M,1,WestVlaanderen
14084,2020-06-18,VWV,Flanders,40-49,F,1,WestVlaanderen
14085,2020-06-18,VWV,Flanders,50-59,M,1,WestVlaanderen
14086,2020-06-18,VWV,Flanders,60-69,M,1,WestVlaanderen
14087,2020-06-18,VWV,Flanders,80-89,F,1,WestVlaanderen
14088,2020-06-18,VWV,Flanders,90+,F,1,WestVlaanderen
14093,2020-06-19,VAN,Flanders,0-9,M,3,Antwerpen
14094,2020-06-19,VAN,Flanders,0-9,F,3,Antwerpen
14095,2020-06-19,VAN,Flanders,10-19,M,2,Antwerpen
14096,2020-06-19,VAN,Flanders,10-19,F,1,Antwerpen
14097,2020-06-19,VAN,Flanders,20-29,M,1,Antwerpen
14098,2020-06-19,VAN,Flanders,20-29,F,1,Antwerpen
14099,2020-06-19,VAN,Flanders,30-39,M,2,Antwerpen
14100,2020-06-19,VAN,Flanders,30-39,F,1,Antwerpen
14101,2020-06-19,VAN,Flanders,40-49,F,1,Antwerpen
14102,2020-06-19,VAN,Flanders,60-69,F,3,Antwerpen
14103,2020-06-19,VAN,Flanders,80-89,F,2,Antwerpen
14104,2020-06-19,VAN,Flanders,90+,M,1,Antwerpen
14105,2020-06-19,BRU,Brussels,0-9,F,1,Brussels
14106,2020-06-19,BRU,Brussels,10-19,M,1,Brussels
14107,2020-06-19,BRU,Brussels,10-19,F,1,Brussels
14108,2020-06-19,BRU,Brussels,20-29,M,3,Brussels
14109,2020-06-19,BRU,Brussels,20-29,F,1,Brussels
14110,2020-06-19,BRU,Brussels,30-39,M,3,Brussels
14111,2020-06-19,BRU,Brussels,30-39,F,4,Brussels
14112,2020-06-19,BRU,Brussels,40-49,F,2,Brussels
14113,2020-06-19,BRU,Brussels,50-59,F,1,Brussels
14114,2020-06-19,BRU,Brussels,60-69,F,1,Brussels
14115,2020-06-19,BRU,Brussels,70-79,F,1,Brussels
14116,2020-06-19,WHT,Wallonia,20-29,F,2,Hainaut
14117,2020-06-19,WHT,Wallonia,30-39,F,1,Hainaut
14118,2020-06-19,WHT,Wallonia,50-59,F,1,Hainaut
14119,2020-06-19,WHT,Wallonia,60-69,F,1,Hainaut
14120,2020-06-19,WHT,Wallonia,80-89,M,1,Hainaut
14121,2020-06-19,WHT,Wallonia,80-89,F,1,Hainaut
14122,2020-06-19,WHT,Wallonia,90+,F,1,Hainaut
14123,2020-06-19,WLG,Wallonia,10-19,M,1,Liège
14124,2020-06-19,WLG,Wallonia,20-29,M,1,Liège
14125,2020-06-19,WLG,Wallonia,30-39,F,3,Liège
14126,2020-06-19,WLG,Wallonia,40-49,M,1,Liège
14127,2020-06-19,VLI,Flanders,0-9,M,1,Limburg
14128,2020-06-19,VLI,Flanders,0-9,F,1,Limburg
14129,2020-06-19,VLI,Flanders,10-19,M,1,Limburg
14130,2020-06-19,VLI,Flanders,20-29,M,2,Limburg
14131,2020-06-19,VLI,Flanders,20-29,F,2,Limburg
14132,2020-06-19,VLI,Flanders,30-39,M,2,Limburg
14133,2020-06-19,VLI,Flanders,50-59,M,1,Limburg
14134,2020-06-19,VLI,Flanders,50-59,F,1,Limburg
14135,2020-06-19,VLI,Flanders,60-69,M,2,Limburg
14137,2020-06-19,WLX,Wallonia,0-9,F,1,Luxembourg
14138,2020-06-19,WLX,Wallonia,30-39,M,1,Luxembourg
14139,2020-06-19,WLX,Wallonia,30-39,F,1,Luxembourg
14140,2020-06-19,WLX,Wallonia,50-59,F,1,Luxembourg
14141,2020-06-19,WLX,Wallonia,70-79,M,1,Luxembourg
14142,2020-06-19,WNA,Wallonia,50-59,M,1,Namur
14143,2020-06-19,WNA,Wallonia,50-59,F,1,Namur
14144,2020-06-19,VOV,Flanders,20-29,M,3,OostVlaanderen
14145,2020-06-19,VOV,Flanders,20-29,F,1,OostVlaanderen
14146,2020-06-19,VOV,Flanders,30-39,F,1,OostVlaanderen
14147,2020-06-19,VOV,Flanders,40-49,M,2,OostVlaanderen
14148,2020-06-19,VOV,Flanders,50-59,M,1,OostVlaanderen
14149,2020-06-19,VOV,Flanders,60-69,M,1,OostVlaanderen
14150,2020-06-19,VOV,Flanders,70-79,F,1,OostVlaanderen
14151,2020-06-19,VOV,Flanders,80-89,F,1,OostVlaanderen
14152,2020-06-19,VBR,Flanders,0-9,F,1,VlaamsBrabant
14153,2020-06-19,VBR,Flanders,10-19,M,1,VlaamsBrabant
14154,2020-06-19,VBR,Flanders,20-29,M,1,VlaamsBrabant
14155,2020-06-19,VBR,Flanders,20-29,F,1,VlaamsBrabant
14156,2020-06-19,VBR,Flanders,30-39,F,1,VlaamsBrabant
14157,2020-06-19,VWV,Flanders,0-9,M,2,WestVlaanderen
14158,2020-06-19,VWV,Flanders,10-19,M,1,WestVlaanderen
14159,2020-06-19,VWV,Flanders,10-19,F,2,WestVlaanderen
14160,2020-06-19,VWV,Flanders,20-29,M,4,WestVlaanderen
14161,2020-06-19,VWV,Flanders,20-29,F,4,WestVlaanderen
14162,2020-06-19,VWV,Flanders,30-39,M,2,WestVlaanderen
14163,2020-06-19,VWV,Flanders,40-49,M,1,WestVlaanderen
14164,2020-06-19,VWV,Flanders,50-59,M,1,WestVlaanderen
14165,2020-06-19,VWV,Flanders,50-59,F,3,WestVlaanderen
14166,2020-06-19,VWV,Flanders,60-69,M,2,WestVlaanderen
14167,2020-06-19,VWV,Flanders,70-79,F,1,WestVlaanderen
14168,2020-06-19,VWV,Flanders,80-89,F,1,WestVlaanderen
14169,2020-06-19,VWV,Flanders,90+,F,1,WestVlaanderen
14171,2020-06-20,VAN,Flanders,0-9,F,1,Antwerpen
14172,2020-06-20,VAN,Flanders,20-29,M,2,Antwerpen
14173,2020-06-20,VAN,Flanders,30-39,M,1,Antwerpen
14174,2020-06-20,VAN,Flanders,30-39,F,1,Antwerpen
14175,2020-06-20,VAN,Flanders,40-49,M,1,Antwerpen
14176,2020-06-20,VAN,Flanders,50-59,M,1,Antwerpen
14177,2020-06-20,VAN,Flanders,70-79,F,1,Antwerpen
14178,2020-06-20,VAN,Flanders,80-89,F,1,Antwerpen
14179,2020-06-20,WBR,Wallonia,0-9,M,1,BrabantWallon
14180,2020-06-20,WBR,Wallonia,10-19,M,1,BrabantWallon
14181,2020-06-20,WBR,Wallonia,30-39,F,1,BrabantWallon
14182,2020-06-20,BRU,Brussels,30-39,F,2,Brussels
14183,2020-06-20,BRU,Brussels,70-79,F,1,Brussels
14184,2020-06-20,WHT,Wallonia,20-29,F,1,Hainaut
14185,2020-06-20,WHT,Wallonia,50-59,M,1,Hainaut
14186,2020-06-20,WHT,Wallonia,60-69,F,1,Hainaut
14187,2020-06-20,WHT,Wallonia,70-79,M,2,Hainaut
14188,2020-06-20,WHT,Wallonia,80-89,F,2,Hainaut
14189,2020-06-20,WHT,Wallonia,90+,F,2,Hainaut
14190,2020-06-20,WLG,Wallonia,0-9,M,1,Liège
14191,2020-06-20,WLG,Wallonia,10-19,F,2,Liège
14192,2020-06-20,WLG,Wallonia,20-29,F,1,Liège
14193,2020-06-20,WLG,Wallonia,50-59,M,1,Liège
14194,2020-06-20,WLG,Wallonia,60-69,F,1,Liège
14195,2020-06-20,WLG,Wallonia,70-79,F,1,Liège
14196,2020-06-20,VLI,Flanders,20-29,M,1,Limburg
14197,2020-06-20,VLI,Flanders,60-69,F,1,Limburg
14198,2020-06-20,VLI,Flanders,80-89,M,1,Limburg
14199,2020-06-20,VLI,Flanders,80-89,F,1,Limburg
14200,2020-06-20,WLX,Wallonia,30-39,M,1,Luxembourg
14201,2020-06-20,WLX,Wallonia,40-49,F,1,Luxembourg
14202,2020-06-20,WLX,Wallonia,70-79,M,1,Luxembourg
14203,2020-06-20,WNA,Wallonia,20-29,M,1,Namur
14204,2020-06-20,WNA,Wallonia,20-29,F,1,Namur
14205,2020-06-20,VOV,Flanders,20-29,M,1,OostVlaanderen
14206,2020-06-20,VOV,Flanders,30-39,F,1,OostVlaanderen
14207,2020-06-20,VBR,Flanders,30-39,M,1,VlaamsBrabant
14208,2020-06-20,VWV,Flanders,0-9,M,2,WestVlaanderen
14209,2020-06-20,VWV,Flanders,10-19,F,1,WestVlaanderen
14210,2020-06-20,VWV,Flanders,20-29,F,1,WestVlaanderen
14211,2020-06-20,VWV,Flanders,60-69,F,1,WestVlaanderen
14212,2020-06-20,VWV,Flanders,80-89,F,1,WestVlaanderen
14213,2020-06-21,VAN,Flanders,20-29,M,1,Antwerpen
14214,2020-06-21,VAN,Flanders,70-79,M,1,Antwerpen
14215,2020-06-21,VAN,Flanders,80-89,F,1,Antwerpen
14216,2020-06-21,WHT,Wallonia,70-79,M,1,Hainaut
14217,2020-06-21,WLG,Wallonia,0-9,M,1,Liège
14218,2020-06-21,WLG,Wallonia,30-39,F,1,Liège
14219,2020-06-21,WLG,Wallonia,50-59,M,1,Liège
14220,2020-06-21,VLI,Flanders,50-59,F,1,Limburg
14221,2020-06-21,VLI,Flanders,60-69,M,1,Limburg
14222,2020-06-21,VLI,Flanders,80-89,F,1,Limburg
14223,2020-06-21,VLI,Flanders,90+,F,1,Limburg
14224,2020-06-21,WLX,Wallonia,0-9,F,1,Luxembourg
14226,2020-06-21,VOV,Flanders,40-49,F,1,OostVlaanderen
14227,2020-06-21,VBR,Flanders,20-29,F,1,VlaamsBrabant
14228,2020-06-21,VBR,Flanders,30-39,F,1,VlaamsBrabant
14229,2020-06-21,VWV,Flanders,40-49,F,2,WestVlaanderen
14230,2020-06-21,VWV,Flanders,60-69,M,2,WestVlaanderen
14234,2020-06-22,VAN,Flanders,0-9,M,2,Antwerpen
14235,2020-06-22,VAN,Flanders,0-9,F,1,Antwerpen
14236,2020-06-22,VAN,Flanders,10-19,M,1,Antwerpen
14237,2020-06-22,VAN,Flanders,20-29,M,1,Antwerpen
14238,2020-06-22,VAN,Flanders,20-29,F,3,Antwerpen
14239,2020-06-22,VAN,Flanders,30-39,M,3,Antwerpen
14240,2020-06-22,VAN,Flanders,30-39,F,1,Antwerpen
14241,2020-06-22,VAN,Flanders,40-49,M,3,Antwerpen
14242,2020-06-22,VAN,Flanders,40-49,F,3,Antwerpen
14243,2020-06-22,VAN,Flanders,50-59,F,1,Antwerpen
14244,2020-06-22,VAN,Flanders,60-69,M,1,Antwerpen
14245,2020-06-22,VAN,Flanders,60-69,F,2,Antwerpen
14246,2020-06-22,VAN,Flanders,70-79,M,2,Antwerpen
14247,2020-06-22,VAN,Flanders,80-89,F,1,Antwerpen
14248,2020-06-22,VAN,Flanders,90+,M,1,Antwerpen
14249,2020-06-22,WBR,Wallonia,0-9,M,1,BrabantWallon
14250,2020-06-22,WBR,Wallonia,40-49,F,1,BrabantWallon
