country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-07-14,-4.0,5.0,108.0,-16.0,-31.0,8.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-07-15,-13.0,-3.0,68.0,-20.0,-34.0,10.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-07-16,-14.0,-4.0,60.0,-24.0,-38.0,10.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-07-17,-18.0,-6.0,115.0,-17.0,-37.0,10.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-07-18,-20.0,-10.0,166.0,1.0,4.0,2.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-07-19,-14.0,-7.0,204.0,7.0,2.0,-1.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-07-20,-9.0,-4.0,161.0,-20.0,-41.0,10.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-07-21,-9.0,-4.0,169.0,-19.0,-41.0,9.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-07-22,-13.0,-6.0,123.0,-21.0,-39.0,9.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-07-23,-14.0,-7.0,143.0,-21.0,-39.0,9.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-07-24,-19.0,-5.0,140.0,-14.0,-38.0,10.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-07-25,-20.0,-9.0,161.0,9.0,0.0,2.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-07-26,-17.0,-10.0,174.0,15.0,4.0,1.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-07-27,-10.0,-4.0,161.0,-17.0,-42.0,10.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-07-28,-12.0,-5.0,152.0,-18.0,-41.0,9.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-07-29,-12.0,-3.0,132.0,-16.0,-41.0,8.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-07-30,-13.0,-4.0,144.0,-18.0,-43.0,8.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-07-31,-22.0,-8.0,132.0,-18.0,-46.0,10.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-08-01,-28.0,-15.0,139.0,-2.0,-9.0,2.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-08-02,-17.0,-14.0,191.0,15.0,1.0,-1.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-08-03,-13.0,-7.0,126.0,-26.0,-51.0,12.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-08-04,-14.0,-10.0,153.0,-25.0,-50.0,11.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-08-05,-18.0,-10.0,124.0,-26.0,-50.0,11.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-08-06,-19.0,-12.0,132.0,-26.0,-50.0,10.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-08-07,-26.0,-13.0,132.0,-24.0,-50.0,12.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-08-08,-33.0,-21.0,138.0,-8.0,-13.0,3.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-08-09,-27.0,-17.0,139.0,2.0,-3.0,0.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-08-10,-18.0,-11.0,116.0,-29.0,-54.0,12.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-08-11,-19.0,-13.0,115.0,-31.0,-53.0,11.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-08-12,-22.0,-13.0,82.0,-31.0,-53.0,12.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-08-13,-21.0,-14.0,105.0,-30.0,-52.0,11.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-08-14,-24.0,-4.0,105.0,-25.0,-53.0,12.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-08-15,-58.0,-76.0,139.0,-13.0,-35.0,6.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-08-16,-21.0,0.0,137.0,5.0,-2.0,-1.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-08-17,-16.0,-7.0,,-29.0,-53.0,12.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-08-18,-20.0,-14.0,,-32.0,-50.0,12.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-08-19,-22.0,-14.0,,-31.0,-51.0,11.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-08-20,-24.0,-19.0,,-31.0,-51.0,10.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-08-21,-28.0,-16.0,,-28.0,-51.0,12.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-08-22,-29.0,-22.0,,-7.0,-11.0,1.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-08-23,-21.0,-16.0,,2.0,,-1.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-08-24,-18.0,-13.0,,-27.0,-48.0,11.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-08-25,-17.0,-12.0,,-25.0,-47.0,9.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-08-26,-20.0,-14.0,,-28.0,-46.0,10.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-08-27,-17.0,-13.0,,-24.0,-45.0,9.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-08-28,-22.0,-13.0,,-23.0,-46.0,11.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-08-29,-23.0,-17.0,,-1.0,-10.0,1.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-08-30,-4.0,,,5.0,,-1.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-08-31,-10.0,-10.0,,-24.0,-47.0,10.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-09-01,-16.0,-13.0,,-24.0,-45.0,9.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-09-02,-20.0,-14.0,,-23.0,-44.0,9.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-09-03,-17.0,-14.0,,-22.0,-43.0,8.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-09-04,-20.0,-15.0,,-20.0,-44.0,8.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-09-05,-23.0,-15.0,,-3.0,-10.0,1.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-09-06,-14.0,,,-1.0,,-1.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-09-07,-12.0,-11.0,,-21.0,-43.0,8.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-09-08,-11.0,-10.0,,-18.0,-41.0,7.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-09-09,-16.0,-13.0,,-21.0,-40.0,7.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-09-10,-13.0,-12.0,,-19.0,-38.0,6.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-09-11,-16.0,-9.0,96.0,-16.0,-40.0,7.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-09-12,-16.0,-11.0,123.0,4.0,-4.0,-1.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-09-13,-5.0,-2.0,166.0,6.0,-3.0,-3.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-09-14,-5.0,-6.0,89.0,-18.0,-35.0,7.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-09-15,-6.0,-5.0,93.0,-12.0,-35.0,7.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-09-16,-17.0,-10.0,49.0,-16.0,-34.0,7.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-09-17,-12.0,-8.0,79.0,-12.0,-29.0,5.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-09-18,-16.0,-9.0,96.0,-11.0,-30.0,5.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-09-19,-14.0,-9.0,122.0,4.0,-3.0,0.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-09-20,-8.0,-1.0,148.0,2.0,0.0,-1.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-09-21,-11.0,-9.0,80.0,-13.0,-30.0,6.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-09-22,-11.0,-7.0,77.0,-10.0,-29.0,5.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-09-23,-19.0,-10.0,34.0,-13.0,-27.0,6.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-09-24,-18.0,-10.0,31.0,-14.0,-26.0,6.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-09-25,-20.0,-8.0,13.0,-17.0,-28.0,8.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-09-26,-18.0,-5.0,5.0,-13.0,-3.0,4.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-09-27,-25.0,-13.0,1.0,-18.0,-5.0,3.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-09-28,-15.0,-10.0,6.0,-20.0,-26.0,8.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-09-29,-13.0,-5.0,16.0,-14.0,-25.0,7.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-09-30,-18.0,-7.0,4.0,-16.0,-25.0,6.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-10-01,-18.0,-8.0,3.0,-16.0,-22.0,6.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-10-02,-20.0,-7.0,3.0,-17.0,-24.0,8.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-10-03,-11.0,5.0,7.0,-13.0,-4.0,4.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-10-04,-20.0,-10.0,-6.0,-22.0,-3.0,3.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-10-05,-18.0,-13.0,-3.0,-20.0,-25.0,8.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-10-06,-18.0,-10.0,2.0,-16.0,-25.0,7.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-10-07,-20.0,-11.0,-2.0,-17.0,-23.0,7.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-10-08,-19.0,-10.0,1.0,-17.0,-22.0,7.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-10-09,-20.0,-9.0,-1.0,-20.0,-24.0,8.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-10-10,-14.0,-7.0,47.0,-8.0,-2.0,3.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-10-11,-20.0,-11.0,41.0,-15.0,-3.0,3.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-10-12,-16.0,-11.0,15.0,-19.0,-23.0,8.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-10-13,-14.0,-8.0,18.0,-14.0,-23.0,7.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-10-14,-19.0,-12.0,1.0,-17.0,-22.0,8.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-10-15,-18.0,-11.0,1.0,-16.0,-21.0,8.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-10-16,-19.0,-7.0,11.0,-16.0,-23.0,9.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-10-17,-18.0,-9.0,25.0,-9.0,-4.0,4.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-10-18,-25.0,-13.0,36.0,-16.0,-8.0,4.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-10-19,-16.0,-12.0,26.0,-17.0,-23.0,8.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-10-20,-17.0,-11.0,24.0,-12.0,-24.0,8.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-10-21,-21.0,-11.0,9.0,-16.0,-23.0,9.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-10-22,-19.0,-9.0,22.0,-15.0,-22.0,9.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-10-23,-22.0,-5.0,3.0,-19.0,-24.0,11.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-10-24,-22.0,-6.0,17.0,-14.0,-7.0,7.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-10-25,-19.0,13.0,-18.0,-29.0,-7.0,6.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-10-26,-19.0,-11.0,8.0,-21.0,-26.0,11.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-10-27,-21.0,-9.0,2.0,-18.0,-27.0,11.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-10-28,-25.0,-9.0,-14.0,-22.0,-27.0,12.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-10-29,-21.0,-4.0,-17.0,-20.0,-27.0,11.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-10-30,-26.0,-5.0,-13.0,-25.0,-29.0,14.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-10-31,-26.0,-9.0,44.0,-17.0,-8.0,6.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-11-01,-47.0,-56.0,-33.0,-39.0,-20.0,8.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-11-02,-20.0,-9.0,6.0,-36.0,-48.0,17.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-11-03,-20.0,-10.0,7.0,-31.0,-46.0,15.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-11-04,-24.0,-12.0,4.0,-32.0,-46.0,16.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-11-05,-21.0,-12.0,15.0,-32.0,-45.0,16.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-11-06,-24.0,-10.0,19.0,-34.0,-46.0,18.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-11-07,-24.0,-9.0,43.0,-21.0,-12.0,8.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-11-08,-31.0,-15.0,42.0,-30.0,-16.0,6.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-11-09,-21.0,-13.0,10.0,-26.0,-29.0,12.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-11-10,-19.0,-7.0,1.0,-23.0,-27.0,12.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-11-11,-20.0,-6.0,-10.0,-26.0,-27.0,13.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-11-12,-21.0,-8.0,3.0,-24.0,-27.0,12.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-11-13,-22.0,-4.0,-2.0,-25.0,-28.0,14.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-11-14,-18.0,-3.0,45.0,-16.0,-7.0,8.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-11-15,-32.0,-9.0,17.0,-35.0,-15.0,7.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-11-16,-21.0,-12.0,-16.0,-28.0,-27.0,13.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-11-17,-19.0,-8.0,-5.0,-23.0,-27.0,12.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-11-18,-24.0,-11.0,-1.0,-23.0,-26.0,12.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-11-19,-24.0,-9.0,-17.0,-25.0,-25.0,13.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-11-20,-23.0,-3.0,-4.0,-25.0,-27.0,14.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-11-21,-18.0,0.0,19.0,-19.0,-7.0,8.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-11-22,-27.0,-7.0,8.0,-33.0,-15.0,7.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-11-23,-22.0,-12.0,-13.0,-28.0,-27.0,13.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-11-24,-19.0,-8.0,-11.0,-24.0,-27.0,12.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-11-25,-18.0,-8.0,-13.0,-26.0,-26.0,12.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-11-26,-41.0,-4.0,-10.0,-27.0,-29.0,14.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-11-27,-38.0,7.0,-10.0,-28.0,-31.0,16.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-11-28,-38.0,3.0,13.0,-25.0,-21.0,10.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-11-29,-41.0,20.0,-6.0,-36.0,-27.0,8.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-11-30,-36.0,-7.0,-10.0,-29.0,-31.0,14.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-12-01,-39.0,-6.0,-19.0,-27.0,-32.0,14.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-12-02,-43.0,-4.0,-22.0,-27.0,-31.0,15.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-12-03,-43.0,-5.0,-25.0,-29.0,-30.0,15.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-12-04,-44.0,2.0,-20.0,-29.0,-31.0,17.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-12-05,-41.0,2.0,2.0,-24.0,-19.0,10.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-12-06,-49.0,13.0,-11.0,-37.0,-27.0,8.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-12-07,-39.0,-12.0,-13.0,-30.0,-30.0,14.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-12-08,-41.0,-9.0,-18.0,-27.0,-30.0,14.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-12-09,-45.0,-9.0,-25.0,-29.0,-30.0,14.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-12-10,-43.0,-6.0,-16.0,-27.0,-29.0,14.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-12-11,-47.0,-3.0,-26.0,-30.0,-31.0,17.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-12-12,-44.0,-1.0,-21.0,-26.0,-20.0,11.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-12-13,-45.0,18.0,-3.0,-30.0,-24.0,8.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-12-14,-37.0,-7.0,-11.0,-27.0,-30.0,13.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-12-15,-37.0,-1.0,-21.0,-22.0,-31.0,13.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-12-16,-40.0,-2.0,-20.0,-24.0,-30.0,13.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-12-17,-37.0,1.0,-15.0,-23.0,-30.0,13.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-12-18,-40.0,4.0,-15.0,-24.0,-33.0,15.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-12-19,-41.0,0.0,-2.0,-14.0,-23.0,9.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-12-20,-39.0,23.0,-5.0,-19.0,-23.0,7.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-12-21,-25.0,12.0,-34.0,-41.0,-57.0,19.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-12-22,-24.0,22.0,-35.0,-40.0,-58.0,18.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-12-23,-32.0,27.0,-49.0,-43.0,-59.0,19.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-12-24,-47.0,0.0,-48.0,-55.0,-68.0,21.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-12-25,-94.0,-94.0,-33.0,-77.0,-90.0,33.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-12-26,-87.0,-87.0,-31.0,-53.0,-56.0,18.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-12-27,-78.0,-29.0,-59.0,-49.0,-34.0,10.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-12-28,-63.0,-17.0,-41.0,-54.0,-68.0,26.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-12-29,-63.0,-13.0,-34.0,-54.0,-68.0,25.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-12-30,-61.0,3.0,-31.0,-51.0,-67.0,24.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2020-12-31,-69.0,-15.0,-47.0,-62.0,-71.0,25.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2021-01-01,-93.0,-95.0,-39.0,-78.0,-89.0,35.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2021-01-02,-74.0,-37.0,-14.0,-41.0,-38.0,15.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2021-01-03,-73.0,-41.0,-19.0,-34.0,-27.0,8.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2021-01-04,-63.0,-22.0,-38.0,-48.0,-54.0,23.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2021-01-05,-63.0,-21.0,-36.0,-47.0,-54.0,23.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2021-01-06,-64.0,-23.0,-42.0,-47.0,-53.0,23.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2021-01-07,-64.0,-25.0,-36.0,-47.0,-52.0,23.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2021-01-08,-65.0,-22.0,-35.0,-47.0,-52.0,25.0
LU,Luxembourg,,,,,,ChIJRyEhyrlFlUcR75LTAvZg22Q,2021-01-09,-66.0,-21.0,-11.0,-37.0,-30.0,13.0
