,DATE,REGION,AGEGROUP,SEX,DEATHS
3071,2020-11-27,Wallonia,85+,F,8
3072,2020-11-28,Flanders,45-64,F,1
3073,2020-11-28,Flanders,65-74,M,5
3074,2020-11-28,Flanders,65-74,F,2
3075,2020-11-28,Flanders,75-84,M,8
3076,2020-11-28,Flanders,75-84,F,10
3077,2020-11-28,Flanders,85+,M,13
3078,2020-11-28,Flanders,85+,F,20
3079,2020-11-28,Brussels,45-64,M,1
3080,2020-11-28,Brussels,65-74,M,2
3081,2020-11-28,Brussels,65-74,F,1
3082,2020-11-28,Brussels,75-84,M,3
3083,2020-11-28,Brussels,75-84,F,1
3084,2020-11-28,Brussels,85+,M,2
3085,2020-11-28,Brussels,85+,F,5
3086,2020-11-28,Wallonia,45-64,M,2
3087,2020-11-28,Wallonia,65-74,M,1
3088,2020-11-28,Wallonia,65-74,F,6
3089,2020-11-28,Wallonia,75-84,M,9
3090,2020-11-28,Wallonia,75-84,F,6
3091,2020-11-28,Wallonia,85+,M,6
3092,2020-11-28,Wallonia,85+,F,11
3093,2020-11-29,Flanders,45-64,M,4
3094,2020-11-29,Flanders,45-64,F,1
3095,2020-11-29,Flanders,65-74,M,2
3096,2020-11-29,Flanders,65-74,F,3
3097,2020-11-29,Flanders,75-84,M,9
3098,2020-11-29,Flanders,75-84,F,12
3099,2020-11-29,Flanders,85+,M,21
3100,2020-11-29,Flanders,85+,F,15
3101,2020-11-29,Brussels,45-64,M,1
3102,2020-11-29,Brussels,45-64,F,1
3103,2020-11-29,Brussels,75-84,F,2
3104,2020-11-29,Brussels,85+,M,4
3105,2020-11-29,Brussels,85+,F,4
3106,2020-11-29,Wallonia,25-44,M,1
3107,2020-11-29,Wallonia,45-64,M,5
3108,2020-11-29,Wallonia,45-64,F,1
3109,2020-11-29,Wallonia,65-74,M,4
3110,2020-11-29,Wallonia,65-74,F,1
3111,2020-11-29,Wallonia,75-84,M,6
3112,2020-11-29,Wallonia,75-84,F,3
3113,2020-11-29,Wallonia,85+,M,7
3114,2020-11-29,Wallonia,85+,F,12
3115,2020-11-30,Flanders,45-64,M,1
3116,2020-11-30,Flanders,45-64,F,2
3117,2020-11-30,Flanders,65-74,M,3
3118,2020-11-30,Flanders,65-74,F,2
3119,2020-11-30,Flanders,75-84,M,5
3120,2020-11-30,Flanders,75-84,F,6
3121,2020-11-30,Flanders,85+,M,13
3122,2020-11-30,Flanders,85+,F,24
3123,2020-11-30,Flanders,NA,F,1
3124,2020-11-30,Brussels,65-74,F,1
3125,2020-11-30,Brussels,75-84,M,1
3126,2020-11-30,Brussels,75-84,F,1
3127,2020-11-30,Brussels,85+,M,1
3128,2020-11-30,Brussels,85+,F,3
3129,2020-11-30,Wallonia,45-64,M,1
3130,2020-11-30,Wallonia,45-64,F,3
3131,2020-11-30,Wallonia,65-74,M,1
3132,2020-11-30,Wallonia,65-74,F,3
3133,2020-11-30,Wallonia,75-84,M,4
3134,2020-11-30,Wallonia,75-84,F,3
3135,2020-11-30,Wallonia,85+,M,9
3136,2020-11-30,Wallonia,85+,F,12
3137,2020-12-01,Flanders,25-44,F,1
3138,2020-12-01,Flanders,45-64,M,3
3139,2020-12-01,Flanders,45-64,F,3
3140,2020-12-01,Flanders,65-74,M,4
3141,2020-12-01,Flanders,65-74,F,2
3142,2020-12-01,Flanders,75-84,M,5
3143,2020-12-01,Flanders,75-84,F,6
3144,2020-12-01,Flanders,85+,M,16
3145,2020-12-01,Flanders,85+,F,23
3146,2020-12-01,Brussels,45-64,M,1
3147,2020-12-01,Brussels,65-74,M,1
3148,2020-12-01,Brussels,75-84,M,3
3149,2020-12-01,Brussels,75-84,F,1
3150,2020-12-01,Brussels,85+,M,1
3151,2020-12-01,Brussels,85+,F,5
3152,2020-12-01,Wallonia,45-64,M,1
3153,2020-12-01,Wallonia,65-74,M,6
3154,2020-12-01,Wallonia,65-74,F,5
3155,2020-12-01,Wallonia,75-84,M,5
3156,2020-12-01,Wallonia,75-84,F,3
3157,2020-12-01,Wallonia,85+,M,8
3158,2020-12-01,Wallonia,85+,F,7
3159,2020-12-02,Flanders,45-64,M,4
3160,2020-12-02,Flanders,45-64,F,2
3161,2020-12-02,Flanders,65-74,M,3
3162,2020-12-02,Flanders,65-74,F,4
3163,2020-12-02,Flanders,75-84,M,12
3164,2020-12-02,Flanders,75-84,F,7
3165,2020-12-02,Flanders,85+,M,16
3166,2020-12-02,Flanders,85+,F,20
3167,2020-12-02,Brussels,45-64,M,2
3168,2020-12-02,Brussels,65-74,M,1
3169,2020-12-02,Brussels,65-74,F,1
3170,2020-12-02,Brussels,75-84,M,3
3171,2020-12-02,Brussels,75-84,F,5
3172,2020-12-02,Brussels,85+,F,3
3173,2020-12-02,Wallonia,45-64,M,3
3174,2020-12-02,Wallonia,65-74,M,3
3175,2020-12-02,Wallonia,65-74,F,2
3176,2020-12-02,Wallonia,75-84,M,6
3177,2020-12-02,Wallonia,75-84,F,3
3178,2020-12-02,Wallonia,85+,M,4
3179,2020-12-02,Wallonia,85+,F,13
3180,2020-12-03,Flanders,45-64,M,1
3181,2020-12-03,Flanders,65-74,M,1
3182,2020-12-03,Flanders,65-74,F,3
3183,2020-12-03,Flanders,75-84,M,8
3184,2020-12-03,Flanders,75-84,F,8
3185,2020-12-03,Flanders,85+,M,18
3186,2020-12-03,Flanders,85+,F,16
3187,2020-12-03,Brussels,0-24,M,1
3188,2020-12-03,Brussels,45-64,M,1
3189,2020-12-03,Brussels,65-74,M,2
3190,2020-12-03,Brussels,75-84,F,1
3191,2020-12-03,Brussels,85+,M,4
3192,2020-12-03,Brussels,85+,F,1
3193,2020-12-03,Wallonia,45-64,M,2
3194,2020-12-03,Wallonia,45-64,F,1
3195,2020-12-03,Wallonia,65-74,M,5
3196,2020-12-03,Wallonia,65-74,F,1
3197,2020-12-03,Wallonia,75-84,M,4
3198,2020-12-03,Wallonia,75-84,F,3
3199,2020-12-03,Wallonia,85+,M,6
3200,2020-12-03,Wallonia,85+,F,8
3201,2020-12-04,Flanders,0-24,F,1
3202,2020-12-04,Flanders,45-64,M,1
3203,2020-12-04,Flanders,65-74,M,3
3204,2020-12-04,Flanders,65-74,F,2
3205,2020-12-04,Flanders,75-84,M,10
3206,2020-12-04,Flanders,75-84,F,10
3207,2020-12-04,Flanders,85+,M,14
3208,2020-12-04,Flanders,85+,F,21
3209,2020-12-04,Brussels,45-64,M,4
3210,2020-12-04,Brussels,65-74,M,1
3211,2020-12-04,Brussels,65-74,F,1
3212,2020-12-04,Brussels,75-84,M,2
3213,2020-12-04,Brussels,85+,M,3
3214,2020-12-04,Brussels,85+,F,1
3215,2020-12-04,Wallonia,45-64,M,3
3216,2020-12-04,Wallonia,45-64,F,2
3217,2020-12-04,Wallonia,65-74,M,7
3218,2020-12-04,Wallonia,65-74,F,3
3219,2020-12-04,Wallonia,75-84,M,3
3220,2020-12-04,Wallonia,75-84,F,4
3221,2020-12-04,Wallonia,85+,M,4
3222,2020-12-04,Wallonia,85+,F,9
3223,2020-12-05,Flanders,45-64,M,2
3224,2020-12-05,Flanders,65-74,M,5
3225,2020-12-05,Flanders,65-74,F,3
3226,2020-12-05,Flanders,75-84,M,5
3227,2020-12-05,Flanders,75-84,F,6
3228,2020-12-05,Flanders,85+,M,15
3229,2020-12-05,Flanders,85+,F,16
3230,2020-12-05,Brussels,45-64,M,1
3231,2020-12-05,Brussels,65-74,M,1
3232,2020-12-05,Brussels,75-84,M,4
3233,2020-12-05,Brussels,85+,F,1
3234,2020-12-05,Wallonia,45-64,M,2
3235,2020-12-05,Wallonia,45-64,F,1
3236,2020-12-05,Wallonia,65-74,M,4
3237,2020-12-05,Wallonia,65-74,F,1
3238,2020-12-05,Wallonia,75-84,M,3
3239,2020-12-05,Wallonia,75-84,F,5
3240,2020-12-05,Wallonia,85+,M,3
3241,2020-12-05,Wallonia,85+,F,9
3242,2020-12-06,Flanders,45-64,M,1
3243,2020-12-06,Flanders,45-64,F,1
3244,2020-12-06,Flanders,65-74,M,5
3245,2020-12-06,Flanders,65-74,F,2
3246,2020-12-06,Flanders,75-84,M,4
3247,2020-12-06,Flanders,75-84,F,7
3248,2020-12-06,Flanders,85+,M,15
3249,2020-12-06,Flanders,85+,F,19
3250,2020-12-06,Brussels,25-44,F,1
3251,2020-12-06,Brussels,45-64,F,1
3252,2020-12-06,Brussels,75-84,M,2
3253,2020-12-06,Brussels,85+,F,2
3254,2020-12-06,Wallonia,45-64,M,2
3255,2020-12-06,Wallonia,65-74,M,3
3256,2020-12-06,Wallonia,65-74,F,2
3257,2020-12-06,Wallonia,75-84,M,1
3258,2020-12-06,Wallonia,75-84,F,4
3259,2020-12-06,Wallonia,85+,M,4
3260,2020-12-06,Wallonia,85+,F,8
3261,2020-12-07,Flanders,25-44,M,1
3262,2020-12-07,Flanders,45-64,M,5
3263,2020-12-07,Flanders,45-64,F,2
3264,2020-12-07,Flanders,65-74,M,4
3265,2020-12-07,Flanders,75-84,M,5
3266,2020-12-07,Flanders,75-84,F,5
3267,2020-12-07,Flanders,85+,M,15
3268,2020-12-07,Flanders,85+,F,23
3269,2020-12-07,Brussels,45-64,M,1
3270,2020-12-07,Brussels,75-84,M,1
3271,2020-12-07,Brussels,85+,M,2
3272,2020-12-07,Brussels,85+,F,1
3273,2020-12-07,Wallonia,45-64,M,1
3274,2020-12-07,Wallonia,65-74,M,6
3275,2020-12-07,Wallonia,65-74,F,3
3276,2020-12-07,Wallonia,75-84,M,6
3277,2020-12-07,Wallonia,75-84,F,4
3278,2020-12-07,Wallonia,85+,M,4
3279,2020-12-07,Wallonia,85+,F,8
3280,2020-12-08,Flanders,45-64,F,1
3281,2020-12-08,Flanders,65-74,M,2
3282,2020-12-08,Flanders,65-74,F,2
3283,2020-12-08,Flanders,75-84,M,9
3284,2020-12-08,Flanders,75-84,F,5
3285,2020-12-08,Flanders,85+,M,18
3286,2020-12-08,Flanders,85+,F,21
3287,2020-12-08,Brussels,65-74,M,1
3288,2020-12-08,Brussels,85+,M,3
3289,2020-12-08,Wallonia,45-64,M,1
3290,2020-12-08,Wallonia,45-64,F,2
3291,2020-12-08,Wallonia,65-74,M,4
3292,2020-12-08,Wallonia,65-74,F,1
3293,2020-12-08,Wallonia,75-84,M,10
3294,2020-12-08,Wallonia,75-84,F,2
3295,2020-12-08,Wallonia,85+,M,1
3296,2020-12-08,Wallonia,85+,F,11
3297,2020-12-09,Flanders,45-64,M,2
3298,2020-12-09,Flanders,65-74,M,1
3299,2020-12-09,Flanders,65-74,F,1
3300,2020-12-09,Flanders,75-84,M,6
3301,2020-12-09,Flanders,75-84,F,3
3302,2020-12-09,Flanders,85+,M,15
3303,2020-12-09,Flanders,85+,F,25
3304,2020-12-09,Brussels,45-64,M,1
3305,2020-12-09,Brussels,65-74,M,2
3306,2020-12-09,Brussels,85+,F,3
3307,2020-12-09,Wallonia,25-44,M,1
3308,2020-12-09,Wallonia,65-74,M,5
3309,2020-12-09,Wallonia,65-74,F,1
3310,2020-12-09,Wallonia,75-84,M,6
3311,2020-12-09,Wallonia,75-84,F,3
3312,2020-12-09,Wallonia,85+,M,6
3313,2020-12-09,Wallonia,85+,F,7
3314,2020-12-10,Flanders,45-64,M,1
3315,2020-12-10,Flanders,45-64,F,1
3316,2020-12-10,Flanders,65-74,M,2
3317,2020-12-10,Flanders,65-74,F,2
3318,2020-12-10,Flanders,75-84,M,5
3319,2020-12-10,Flanders,75-84,F,3
3320,2020-12-10,Flanders,85+,M,17
3321,2020-12-10,Flanders,85+,F,24
3322,2020-12-10,Brussels,25-44,F,1
3323,2020-12-10,Brussels,45-64,M,2
3324,2020-12-10,Brussels,65-74,F,1
3325,2020-12-10,Brussels,75-84,M,1
3326,2020-12-10,Brussels,75-84,F,3
3327,2020-12-10,Brussels,85+,F,3
3328,2020-12-10,Wallonia,45-64,F,1
3329,2020-12-10,Wallonia,65-74,M,5
3330,2020-12-10,Wallonia,65-74,F,3
3331,2020-12-10,Wallonia,75-84,M,2
3332,2020-12-10,Wallonia,75-84,F,2
3333,2020-12-10,Wallonia,85+,M,7
3334,2020-12-10,Wallonia,85+,F,8
3335,2020-12-11,Flanders,45-64,M,4
3336,2020-12-11,Flanders,45-64,F,1
3337,2020-12-11,Flanders,65-74,M,5
3338,2020-12-11,Flanders,65-74,F,3
3339,2020-12-11,Flanders,75-84,M,15
3340,2020-12-11,Flanders,75-84,F,7
3341,2020-12-11,Flanders,85+,M,21
3342,2020-12-11,Flanders,85+,F,17
3343,2020-12-11,Brussels,45-64,M,1
3344,2020-12-11,Brussels,65-74,M,1
3345,2020-12-11,Brussels,75-84,M,1
3346,2020-12-11,Brussels,75-84,F,1
3347,2020-12-11,Wallonia,45-64,M,3
3348,2020-12-11,Wallonia,45-64,F,1
3349,2020-12-11,Wallonia,65-74,M,4
3350,2020-12-11,Wallonia,65-74,F,1
3351,2020-12-11,Wallonia,75-84,M,4
3352,2020-12-11,Wallonia,75-84,F,8
3353,2020-12-11,Wallonia,85+,M,4
3354,2020-12-11,Wallonia,85+,F,12
3355,2020-12-12,Flanders,45-64,M,1
3356,2020-12-12,Flanders,65-74,M,2
3357,2020-12-12,Flanders,65-74,F,3
3358,2020-12-12,Flanders,75-84,M,8
3359,2020-12-12,Flanders,75-84,F,9
3360,2020-12-12,Flanders,85+,M,12
3361,2020-12-12,Flanders,85+,F,19
3362,2020-12-12,Brussels,65-74,M,1
3363,2020-12-12,Brussels,75-84,M,3
3364,2020-12-12,Brussels,85+,M,3
3365,2020-12-12,Brussels,85+,F,2
3366,2020-12-12,Wallonia,45-64,M,1
3367,2020-12-12,Wallonia,65-74,M,1
3368,2020-12-12,Wallonia,65-74,F,4
3369,2020-12-12,Wallonia,75-84,M,3
3370,2020-12-12,Wallonia,75-84,F,2
3371,2020-12-12,Wallonia,85+,M,7
3372,2020-12-12,Wallonia,85+,F,4
3373,2020-12-13,Flanders,45-64,M,4
3374,2020-12-13,Flanders,65-74,M,4
3375,2020-12-13,Flanders,65-74,F,4
3376,2020-12-13,Flanders,75-84,M,9
3377,2020-12-13,Flanders,75-84,F,8
3378,2020-12-13,Flanders,85+,M,15
3379,2020-12-13,Flanders,85+,F,17
3380,2020-12-13,Brussels,45-64,M,2
3381,2020-12-13,Brussels,65-74,F,1
3382,2020-12-13,Brussels,75-84,F,1
3383,2020-12-13,Brussels,85+,M,2
3384,2020-12-13,Brussels,85+,F,3
3385,2020-12-13,Wallonia,45-64,M,1
3386,2020-12-13,Wallonia,45-64,F,1
3387,2020-12-13,Wallonia,65-74,M,2
3388,2020-12-13,Wallonia,75-84,M,2
3389,2020-12-13,Wallonia,75-84,F,2
3390,2020-12-13,Wallonia,85+,M,5
3391,2020-12-13,Wallonia,85+,F,9
3392,2020-12-14,Flanders,45-64,M,1
3393,2020-12-14,Flanders,65-74,M,7
3394,2020-12-14,Flanders,65-74,F,2
3395,2020-12-14,Flanders,75-84,M,9
3396,2020-12-14,Flanders,75-84,F,13
3397,2020-12-14,Flanders,85+,M,16
3398,2020-12-14,Flanders,85+,F,21
3399,2020-12-14,Brussels,45-64,M,1
3400,2020-12-14,Brussels,65-74,M,2
3401,2020-12-14,Brussels,75-84,M,2
3402,2020-12-14,Brussels,75-84,F,1
3403,2020-12-14,Brussels,85+,M,1
3404,2020-12-14,Brussels,85+,F,1
3405,2020-12-14,Wallonia,45-64,M,2
3406,2020-12-14,Wallonia,45-64,F,1
3407,2020-12-14,Wallonia,65-74,M,4
3408,2020-12-14,Wallonia,75-84,M,2
3409,2020-12-14,Wallonia,75-84,F,5
3410,2020-12-14,Wallonia,85+,M,2
3411,2020-12-14,Wallonia,85+,F,7
3412,2020-12-15,Flanders,45-64,M,1
3413,2020-12-15,Flanders,65-74,M,3
3414,2020-12-15,Flanders,65-74,F,3
3415,2020-12-15,Flanders,75-84,M,12
3416,2020-12-15,Flanders,75-84,F,14
3417,2020-12-15,Flanders,85+,M,13
3418,2020-12-15,Flanders,85+,F,19
3419,2020-12-15,Brussels,45-64,M,1
3420,2020-12-15,Brussels,65-74,M,4
3421,2020-12-15,Brussels,75-84,M,1
3422,2020-12-15,Brussels,75-84,F,3
3423,2020-12-15,Brussels,85+,M,3
3424,2020-12-15,Brussels,85+,F,1
3425,2020-12-15,Wallonia,45-64,F,1
3426,2020-12-15,Wallonia,65-74,M,3
3427,2020-12-15,Wallonia,65-74,F,1
3428,2020-12-15,Wallonia,75-84,M,4
3429,2020-12-15,Wallonia,75-84,F,3
3430,2020-12-15,Wallonia,85+,M,8
3431,2020-12-15,Wallonia,85+,F,5
3432,2020-12-16,Flanders,45-64,F,1
3433,2020-12-16,Flanders,65-74,M,7
3434,2020-12-16,Flanders,65-74,F,3
3435,2020-12-16,Flanders,75-84,M,11
3436,2020-12-16,Flanders,75-84,F,6
3437,2020-12-16,Flanders,85+,M,18
3438,2020-12-16,Flanders,85+,F,20
3439,2020-12-16,Brussels,45-64,F,1
3440,2020-12-16,Brussels,65-74,M,1
3441,2020-12-16,Brussels,75-84,M,1
3442,2020-12-16,Brussels,85+,F,2
3443,2020-12-16,Wallonia,45-64,M,1
3444,2020-12-16,Wallonia,45-64,F,1
3445,2020-12-16,Wallonia,65-74,M,2
3446,2020-12-16,Wallonia,75-84,M,3
3447,2020-12-16,Wallonia,75-84,F,6
3448,2020-12-16,Wallonia,85+,M,6
3449,2020-12-16,Wallonia,85+,F,6
3450,2020-12-17,Flanders,45-64,F,1
3451,2020-12-17,Flanders,65-74,M,3
3452,2020-12-17,Flanders,65-74,F,2
3453,2020-12-17,Flanders,75-84,M,8
3454,2020-12-17,Flanders,75-84,F,6
3455,2020-12-17,Flanders,85+,M,17
3456,2020-12-17,Flanders,85+,F,16
3457,2020-12-17,Brussels,45-64,M,1
3458,2020-12-17,Brussels,45-64,F,2
3459,2020-12-17,Brussels,75-84,M,1
3460,2020-12-17,Brussels,85+,M,1
3461,2020-12-17,Brussels,85+,F,2
3462,2020-12-17,Wallonia,45-64,M,2
3463,2020-12-17,Wallonia,65-74,M,4
3464,2020-12-17,Wallonia,65-74,F,2
3465,2020-12-17,Wallonia,75-84,M,5
3466,2020-12-17,Wallonia,75-84,F,4
3467,2020-12-17,Wallonia,85+,M,6
3468,2020-12-17,Wallonia,85+,F,5
3469,2020-12-18,Flanders,65-74,M,4
3470,2020-12-18,Flanders,65-74,F,2
3471,2020-12-18,Flanders,75-84,M,7
3472,2020-12-18,Flanders,75-84,F,2
3473,2020-12-18,Flanders,85+,M,15
3474,2020-12-18,Flanders,85+,F,22
3475,2020-12-18,Brussels,75-84,M,1
3476,2020-12-18,Brussels,75-84,F,2
3477,2020-12-18,Brussels,85+,F,5
3478,2020-12-18,Wallonia,25-44,F,1
3479,2020-12-18,Wallonia,45-64,M,3
3480,2020-12-18,Wallonia,45-64,F,1
3481,2020-12-18,Wallonia,65-74,M,3
3482,2020-12-18,Wallonia,65-74,F,2
3483,2020-12-18,Wallonia,75-84,M,3
3484,2020-12-18,Wallonia,75-84,F,3
3485,2020-12-18,Wallonia,85+,M,2
3486,2020-12-18,Wallonia,85+,F,6
3487,2020-12-19,Flanders,45-64,M,1
3488,2020-12-19,Flanders,65-74,M,2
3489,2020-12-19,Flanders,75-84,M,9
3490,2020-12-19,Flanders,75-84,F,8
3491,2020-12-19,Flanders,85+,M,16
3492,2020-12-19,Flanders,85+,F,25
3493,2020-12-19,Flanders,NA,M,1
3494,2020-12-19,Brussels,65-74,F,1
3495,2020-12-19,Brussels,75-84,M,1
3496,2020-12-19,Brussels,85+,F,3
3497,2020-12-19,Wallonia,65-74,M,1
3498,2020-12-19,Wallonia,65-74,F,1
3499,2020-12-19,Wallonia,75-84,M,8
3500,2020-12-19,Wallonia,75-84,F,1
3501,2020-12-19,Wallonia,85+,M,8
3502,2020-12-19,Wallonia,85+,F,8
3503,2020-12-20,Flanders,25-44,M,1
3504,2020-12-20,Flanders,45-64,F,1
3505,2020-12-20,Flanders,65-74,M,2
3506,2020-12-20,Flanders,65-74,F,1
3507,2020-12-20,Flanders,75-84,M,10
3508,2020-12-20,Flanders,75-84,F,6
3509,2020-12-20,Flanders,85+,M,18
3510,2020-12-20,Flanders,85+,F,23
3511,2020-12-20,Brussels,45-64,M,1
3512,2020-12-20,Brussels,85+,M,3
3513,2020-12-20,Brussels,85+,F,1
3514,2020-12-20,Wallonia,45-64,M,2
3515,2020-12-20,Wallonia,45-64,F,2
3516,2020-12-20,Wallonia,65-74,M,1
3517,2020-12-20,Wallonia,75-84,M,3
3518,2020-12-20,Wallonia,75-84,F,3
3519,2020-12-20,Wallonia,85+,M,7
3520,2020-12-20,Wallonia,85+,F,4
3521,2020-12-21,Flanders,25-44,M,1
3522,2020-12-21,Flanders,45-64,M,2
3523,2020-12-21,Flanders,65-74,M,4
3524,2020-12-21,Flanders,65-74,F,1
3525,2020-12-21,Flanders,75-84,M,4
3526,2020-12-21,Flanders,75-84,F,6
3527,2020-12-21,Flanders,85+,M,16
3528,2020-12-21,Flanders,85+,F,16
3529,2020-12-21,Brussels,75-84,F,1
3530,2020-12-21,Brussels,85+,F,2
3531,2020-12-21,Wallonia,25-44,F,1
3532,2020-12-21,Wallonia,45-64,M,1
3533,2020-12-21,Wallonia,65-74,M,2
3534,2020-12-21,Wallonia,75-84,M,2
3535,2020-12-21,Wallonia,75-84,F,3
3536,2020-12-21,Wallonia,85+,M,1
3537,2020-12-21,Wallonia,85+,F,6
3538,2020-12-22,Flanders,45-64,M,2
3539,2020-12-22,Flanders,45-64,F,1
3540,2020-12-22,Flanders,65-74,M,3
3541,2020-12-22,Flanders,65-74,F,2
3542,2020-12-22,Flanders,75-84,M,9
3543,2020-12-22,Flanders,75-84,F,10
3544,2020-12-22,Flanders,85+,M,20
3545,2020-12-22,Flanders,85+,F,28
3546,2020-12-22,Brussels,75-84,M,2
3547,2020-12-22,Brussels,85+,M,2
3548,2020-12-22,Brussels,85+,F,1
3549,2020-12-22,Wallonia,45-64,F,1
3550,2020-12-22,Wallonia,65-74,M,2
3551,2020-12-22,Wallonia,65-74,F,1
3552,2020-12-22,Wallonia,75-84,M,5
3553,2020-12-22,Wallonia,75-84,F,4
3554,2020-12-22,Wallonia,85+,M,3
3555,2020-12-22,Wallonia,85+,F,5
3556,2020-12-23,Flanders,25-44,F,1
3557,2020-12-23,Flanders,45-64,M,1
3558,2020-12-23,Flanders,45-64,F,1
3559,2020-12-23,Flanders,65-74,M,4
3560,2020-12-23,Flanders,65-74,F,5
3561,2020-12-23,Flanders,75-84,M,9
3562,2020-12-23,Flanders,75-84,F,11
3563,2020-12-23,Flanders,85+,M,10
3564,2020-12-23,Flanders,85+,F,22
3565,2020-12-23,Brussels,65-74,M,1
3566,2020-12-23,Brussels,75-84,M,2
3567,2020-12-23,Wallonia,45-64,M,1
3568,2020-12-23,Wallonia,45-64,F,2
3569,2020-12-23,Wallonia,65-74,M,5
3570,2020-12-23,Wallonia,65-74,F,2
3571,2020-12-23,Wallonia,75-84,M,2
3572,2020-12-23,Wallonia,75-84,F,2
3573,2020-12-23,Wallonia,85+,M,5
3574,2020-12-23,Wallonia,85+,F,5
3575,2020-12-24,Flanders,25-44,M,1
3576,2020-12-24,Flanders,45-64,M,2
3577,2020-12-24,Flanders,65-74,M,3
3578,2020-12-24,Flanders,65-74,F,2
3579,2020-12-24,Flanders,75-84,M,8
3580,2020-12-24,Flanders,75-84,F,5
3581,2020-12-24,Flanders,85+,M,10
3582,2020-12-24,Flanders,85+,F,12
3583,2020-12-24,Brussels,65-74,F,2
3584,2020-12-24,Brussels,75-84,F,3
3585,2020-12-24,Brussels,85+,M,2
3586,2020-12-24,Wallonia,65-74,M,3
3587,2020-12-24,Wallonia,65-74,F,1
3588,2020-12-24,Wallonia,75-84,M,6
3589,2020-12-24,Wallonia,75-84,F,3
3590,2020-12-24,Wallonia,85+,M,6
3591,2020-12-24,Wallonia,85+,F,10
3592,2020-12-25,Flanders,45-64,M,1
3593,2020-12-25,Flanders,45-64,F,1
3594,2020-12-25,Flanders,65-74,M,6
3595,2020-12-25,Flanders,75-84,M,7
3596,2020-12-25,Flanders,75-84,F,11
3597,2020-12-25,Flanders,85+,M,4
3598,2020-12-25,Flanders,85+,F,14
3599,2020-12-25,Flanders,NA,M,1
3600,2020-12-25,Brussels,75-84,M,2
3601,2020-12-25,Wallonia,45-64,F,1
3602,2020-12-25,Wallonia,65-74,M,3
3603,2020-12-25,Wallonia,75-84,M,6
3604,2020-12-25,Wallonia,75-84,F,1
3605,2020-12-25,Wallonia,85+,M,2
3606,2020-12-25,Wallonia,85+,F,8
3607,2020-12-26,Flanders,45-64,M,1
3608,2020-12-26,Flanders,45-64,F,1
3609,2020-12-26,Flanders,65-74,M,1
3610,2020-12-26,Flanders,75-84,M,5
3611,2020-12-26,Flanders,75-84,F,5
3612,2020-12-26,Flanders,85+,M,14
3613,2020-12-26,Flanders,85+,F,9
3614,2020-12-26,Brussels,75-84,M,1
3615,2020-12-26,Brussels,85+,M,2
3616,2020-12-26,Brussels,85+,F,2
3617,2020-12-26,Wallonia,45-64,M,1
3618,2020-12-26,Wallonia,65-74,M,1
3619,2020-12-26,Wallonia,75-84,M,1
3620,2020-12-26,Wallonia,75-84,F,2
3621,2020-12-26,Wallonia,85+,M,4
3622,2020-12-26,Wallonia,85+,F,11
3623,2020-12-27,Flanders,45-64,M,2
3624,2020-12-27,Flanders,65-74,M,2
3625,2020-12-27,Flanders,65-74,F,2
3626,2020-12-27,Flanders,75-84,M,6
3627,2020-12-27,Flanders,75-84,F,6
3628,2020-12-27,Flanders,85+,M,8
3629,2020-12-27,Flanders,85+,F,20
3630,2020-12-27,Brussels,65-74,M,1
3631,2020-12-27,Wallonia,65-74,M,2
3632,2020-12-27,Wallonia,65-74,F,2
3633,2020-12-27,Wallonia,75-84,M,2
3634,2020-12-27,Wallonia,85+,M,3
3635,2020-12-27,Wallonia,85+,F,5
3636,2020-12-28,Flanders,45-64,M,2
3637,2020-12-28,Flanders,75-84,M,5
3638,2020-12-28,Flanders,75-84,F,4
3639,2020-12-28,Flanders,85+,M,10
3640,2020-12-28,Flanders,85+,F,18
3641,2020-12-28,Brussels,65-74,M,1
3642,2020-12-28,Brussels,65-74,F,2
3643,2020-12-28,Brussels,75-84,M,1
3644,2020-12-28,Brussels,85+,F,2
3645,2020-12-28,Wallonia,45-64,M,1
3646,2020-12-28,Wallonia,65-74,M,4
3647,2020-12-28,Wallonia,75-84,M,4
3648,2020-12-28,Wallonia,75-84,F,1
3649,2020-12-28,Wallonia,85+,M,5
3650,2020-12-28,Wallonia,85+,F,3
3651,2020-12-29,Flanders,65-74,M,1
3652,2020-12-29,Flanders,65-74,F,1
3653,2020-12-29,Flanders,75-84,M,10
3654,2020-12-29,Flanders,75-84,F,8
3655,2020-12-29,Flanders,85+,M,18
3656,2020-12-29,Flanders,85+,F,17
3657,2020-12-29,Brussels,45-64,M,1
3658,2020-12-29,Brussels,65-74,M,1
3659,2020-12-29,Brussels,75-84,F,1
3660,2020-12-29,Brussels,85+,F,1
3661,2020-12-29,Wallonia,45-64,F,1
3662,2020-12-29,Wallonia,65-74,M,1
3663,2020-12-29,Wallonia,75-84,M,5
3664,2020-12-29,Wallonia,75-84,F,3
3665,2020-12-29,Wallonia,85+,M,3
3666,2020-12-29,Wallonia,85+,F,4
3667,2020-12-30,Flanders,45-64,F,2
3668,2020-12-30,Flanders,65-74,M,3
3669,2020-12-30,Flanders,65-74,F,4
3670,2020-12-30,Flanders,75-84,M,4
3671,2020-12-30,Flanders,75-84,F,7
3672,2020-12-30,Flanders,85+,M,13
3673,2020-12-30,Flanders,85+,F,20
3674,2020-12-30,Brussels,85+,F,2
3675,2020-12-30,Wallonia,25-44,F,1
