DATE,REGION,AGEGROUP,SEX,DOSE,COUNT
2021-02-16,Brussels,65-74,F,B,10
2021-02-16,Brussels,65-74,M,A,16
2021-02-16,Brussels,65-74,M,B,15
2021-02-16,Brussels,75-84,F,A,9
2021-02-16,Brussels,75-84,F,B,36
2021-02-16,Brussels,75-84,M,A,7
2021-02-16,Brussels,75-84,M,B,5
2021-02-16,Brussels,85+,F,A,3
2021-02-16,Brussels,85+,F,B,30
2021-02-16,Brussels,85+,M,A,4
2021-02-16,Brussels,85+,M,B,7
2021-02-16,Flanders,0-17,F,B,43
2021-02-16,Flanders,0-17,M,B,15
2021-02-16,Flanders,18-34,F,A,418
2021-02-16,Flanders,18-34,F,B,1236
2021-02-16,Flanders,18-34,M,A,140
2021-02-16,Flanders,18-34,M,B,484
2021-02-16,Flanders,35-44,F,A,432
2021-02-16,Flanders,35-44,F,B,743
2021-02-16,Flanders,35-44,M,A,115
2021-02-16,Flanders,35-44,M,B,244
2021-02-16,Flanders,45-54,F,A,434
2021-02-16,Flanders,45-54,F,B,892
2021-02-16,Flanders,45-54,M,A,130
2021-02-16,Flanders,45-54,M,B,257
2021-02-16,Flanders,55-64,F,A,393
2021-02-16,Flanders,55-64,F,B,749
2021-02-16,Flanders,55-64,M,A,112
2021-02-16,Flanders,55-64,M,B,302
2021-02-16,Flanders,65-74,F,A,29
2021-02-16,Flanders,65-74,F,B,165
2021-02-16,Flanders,65-74,M,A,39
2021-02-16,Flanders,65-74,M,B,145
2021-02-16,Flanders,75-84,F,A,26
2021-02-16,Flanders,75-84,F,B,263
2021-02-16,Flanders,75-84,M,A,5
2021-02-16,Flanders,75-84,M,B,126
2021-02-16,Flanders,85+,F,A,15
2021-02-16,Flanders,85+,F,B,586
2021-02-16,Flanders,85+,M,A,7
2021-02-16,Flanders,85+,M,B,181
2021-02-16,,18-34,F,A,3
2021-02-16,,18-34,F,B,16
2021-02-16,,18-34,M,A,1
2021-02-16,,18-34,M,B,9
2021-02-16,,35-44,F,A,2
2021-02-16,,35-44,F,B,19
2021-02-16,,35-44,M,A,1
2021-02-16,,35-44,M,B,5
2021-02-16,,45-54,F,B,11
2021-02-16,,45-54,M,A,1
2021-02-16,,45-54,M,B,1
2021-02-16,,55-64,F,B,8
2021-02-16,,55-64,M,B,1
2021-02-16,,65-74,F,A,3
2021-02-16,,65-74,F,B,1
2021-02-16,,75-84,F,B,6
2021-02-16,,75-84,M,B,2
2021-02-16,,85+,F,A,3
2021-02-16,,85+,F,B,5
2021-02-16,,85+,M,B,2
2021-02-16,Ostbelgien,18-34,F,A,3
2021-02-16,Ostbelgien,18-34,M,A,1
2021-02-16,Ostbelgien,18-34,M,B,1
2021-02-16,Ostbelgien,35-44,F,A,1
2021-02-16,Ostbelgien,35-44,F,B,1
2021-02-16,Ostbelgien,45-54,F,A,2
2021-02-16,Ostbelgien,45-54,M,B,1
2021-02-16,Ostbelgien,65-74,F,A,8
2021-02-16,Ostbelgien,65-74,F,B,1
2021-02-16,Ostbelgien,65-74,M,A,2
2021-02-16,Ostbelgien,65-74,M,B,2
2021-02-16,Ostbelgien,75-84,F,A,12
2021-02-16,Ostbelgien,75-84,M,A,6
2021-02-16,Ostbelgien,85+,F,A,7
2021-02-16,Ostbelgien,85+,M,A,2
2021-02-16,Wallonia,0-17,F,B,1
2021-02-16,Wallonia,0-17,M,A,1
2021-02-16,Wallonia,18-34,F,A,243
2021-02-16,Wallonia,18-34,F,B,488
2021-02-16,Wallonia,18-34,M,A,134
2021-02-16,Wallonia,18-34,M,B,163
2021-02-16,Wallonia,35-44,F,A,248
2021-02-16,Wallonia,35-44,F,B,425
2021-02-16,Wallonia,35-44,M,A,92
2021-02-16,Wallonia,35-44,M,B,133
2021-02-16,Wallonia,45-54,F,A,253
2021-02-16,Wallonia,45-54,F,B,447
2021-02-16,Wallonia,45-54,M,A,83
2021-02-16,Wallonia,45-54,M,B,148
2021-02-16,Wallonia,55-64,F,A,294
2021-02-16,Wallonia,55-64,F,B,333
2021-02-16,Wallonia,55-64,M,A,80
2021-02-16,Wallonia,55-64,M,B,134
2021-02-16,Wallonia,65-74,F,A,70
2021-02-16,Wallonia,65-74,F,B,71
2021-02-16,Wallonia,65-74,M,A,48
2021-02-16,Wallonia,65-74,M,B,74
2021-02-16,Wallonia,75-84,F,A,26
2021-02-16,Wallonia,75-84,F,B,152
2021-02-16,Wallonia,75-84,M,A,13
2021-02-16,Wallonia,75-84,M,B,60
2021-02-16,Wallonia,85+,F,A,19
2021-02-16,Wallonia,85+,F,B,295
2021-02-16,Wallonia,85+,M,A,2
2021-02-16,Wallonia,85+,M,B,54
2021-02-17,Brussels,18-34,F,A,122
2021-02-17,Brussels,18-34,F,B,149
2021-02-17,Brussels,18-34,M,A,52
2021-02-17,Brussels,18-34,M,B,87
2021-02-17,Brussels,35-44,F,A,65
2021-02-17,Brussels,35-44,F,B,108
2021-02-17,Brussels,35-44,M,A,26
2021-02-17,Brussels,35-44,M,B,57
2021-02-17,Brussels,45-54,F,A,72
2021-02-17,Brussels,45-54,F,B,116
2021-02-17,Brussels,45-54,M,A,25
2021-02-17,Brussels,45-54,M,B,57
2021-02-17,Brussels,55-64,F,A,127
2021-02-17,Brussels,55-64,F,B,103
2021-02-17,Brussels,55-64,M,A,51
2021-02-17,Brussels,55-64,M,B,55
2021-02-17,Brussels,65-74,F,A,31
2021-02-17,Brussels,65-74,F,B,14
2021-02-17,Brussels,65-74,M,A,32
2021-02-17,Brussels,65-74,M,B,14
2021-02-17,Brussels,75-84,F,A,8
2021-02-17,Brussels,75-84,F,B,17
2021-02-17,Brussels,75-84,M,A,10
2021-02-17,Brussels,75-84,M,B,8
2021-02-17,Brussels,85+,F,A,4
2021-02-17,Brussels,85+,F,B,29
2021-02-17,Brussels,85+,M,A,4
2021-02-17,Brussels,85+,M,B,10
2021-02-17,Flanders,0-17,F,A,1
2021-02-17,Flanders,0-17,F,B,93
2021-02-17,Flanders,0-17,M,B,28
2021-02-17,Flanders,18-34,F,A,1062
2021-02-17,Flanders,18-34,F,B,1461
2021-02-17,Flanders,18-34,M,A,314
2021-02-17,Flanders,18-34,M,B,362
2021-02-17,Flanders,35-44,F,A,927
2021-02-17,Flanders,35-44,F,B,912
2021-02-17,Flanders,35-44,M,A,210
2021-02-17,Flanders,35-44,M,B,217
2021-02-17,Flanders,45-54,F,A,977
2021-02-17,Flanders,45-54,F,B,1111
2021-02-17,Flanders,45-54,M,A,204
2021-02-17,Flanders,45-54,M,B,268
2021-02-17,Flanders,55-64,F,A,630
2021-02-17,Flanders,55-64,F,B,1123
2021-02-17,Flanders,55-64,M,A,224
2021-02-17,Flanders,55-64,M,B,335
2021-02-17,Flanders,65-74,F,A,67
2021-02-17,Flanders,65-74,F,B,332
2021-02-17,Flanders,65-74,M,A,47
2021-02-17,Flanders,65-74,M,B,264
2021-02-17,Flanders,75-84,F,A,20
2021-02-17,Flanders,75-84,F,B,355
2021-02-17,Flanders,75-84,M,A,8
2021-02-17,Flanders,75-84,M,B,181
2021-02-17,Flanders,85+,F,A,17
2021-02-17,Flanders,85+,F,B,628
2021-02-17,Flanders,85+,M,A,9
2021-02-17,Flanders,85+,M,B,184
2021-02-17,,0-17,F,B,1
2021-02-17,,18-34,F,A,10
2021-02-17,,18-34,F,B,14
2021-02-17,,18-34,M,A,2
2021-02-17,,18-34,M,B,8
2021-02-17,,35-44,F,A,7
2021-02-17,,35-44,F,B,10
2021-02-17,,35-44,M,A,3
2021-02-17,,35-44,M,B,3
2021-02-17,,45-54,F,A,6
2021-02-17,,45-54,F,B,9
2021-02-17,,45-54,M,B,2
2021-02-17,,55-64,F,A,2
2021-02-17,,55-64,F,B,3
2021-02-17,,55-64,M,A,1
2021-02-17,,55-64,M,B,1
2021-02-17,,65-74,M,B,1
2021-02-17,,75-84,M,B,1
2021-02-17,,85+,F,B,1
2021-02-17,,85+,M,B,1
2021-02-17,Ostbelgien,18-34,F,A,1
2021-02-17,Ostbelgien,18-34,F,B,7
2021-02-17,Ostbelgien,18-34,M,A,1
2021-02-17,Ostbelgien,18-34,M,B,3
2021-02-17,Ostbelgien,35-44,F,B,7
2021-02-17,Ostbelgien,35-44,M,A,1
2021-02-17,Ostbelgien,35-44,M,B,3
2021-02-17,Ostbelgien,45-54,F,B,17
2021-02-17,Ostbelgien,45-54,M,B,10
2021-02-17,Ostbelgien,55-64,F,B,15
2021-02-17,Ostbelgien,55-64,M,B,8
2021-02-17,Ostbelgien,65-74,F,B,3
2021-02-17,Ostbelgien,65-74,M,B,3
2021-02-17,Ostbelgien,75-84,F,B,1
2021-02-17,Ostbelgien,75-84,M,B,1
2021-02-17,Ostbelgien,85+,F,B,1
2021-02-17,Wallonia,0-17,F,B,1
2021-02-17,Wallonia,0-17,M,A,1
2021-02-17,Wallonia,18-34,F,A,258
2021-02-17,Wallonia,18-34,F,B,504
2021-02-17,Wallonia,18-34,M,A,137
2021-02-17,Wallonia,18-34,M,B,191
2021-02-17,Wallonia,35-44,F,A,205
2021-02-17,Wallonia,35-44,F,B,439
2021-02-17,Wallonia,35-44,M,A,118
2021-02-17,Wallonia,35-44,M,B,157
2021-02-17,Wallonia,45-54,F,A,277
2021-02-17,Wallonia,45-54,F,B,471
2021-02-17,Wallonia,45-54,M,A,127
2021-02-17,Wallonia,45-54,M,B,147
2021-02-17,Wallonia,55-64,F,A,297
2021-02-17,Wallonia,55-64,F,B,429
2021-02-17,Wallonia,55-64,M,A,113
2021-02-17,Wallonia,55-64,M,B,152
2021-02-17,Wallonia,65-74,F,A,26
2021-02-17,Wallonia,65-74,F,B,53
2021-02-17,Wallonia,65-74,M,A,34
2021-02-17,Wallonia,65-74,M,B,64
2021-02-17,Wallonia,75-84,F,A,13
2021-02-17,Wallonia,75-84,F,B,64
2021-02-17,Wallonia,75-84,M,A,24
2021-02-17,Wallonia,75-84,M,B,33
2021-02-17,Wallonia,85+,F,A,11
2021-02-17,Wallonia,85+,F,B,130
2021-02-17,Wallonia,85+,M,A,2
2021-02-17,Wallonia,85+,M,B,29
2021-02-18,Brussels,0-17,M,B,1
2021-02-18,Brussels,18-34,F,A,154
2021-02-18,Brussels,18-34,F,B,108
2021-02-18,Brussels,18-34,M,A,73
2021-02-18,Brussels,18-34,M,B,106
2021-02-18,Brussels,35-44,F,A,87
2021-02-18,Brussels,35-44,F,B,76
2021-02-18,Brussels,35-44,M,A,58
2021-02-18,Brussels,35-44,M,B,54
2021-02-18,Brussels,45-54,F,A,116
2021-02-18,Brussels,45-54,F,B,83
2021-02-18,Brussels,45-54,M,A,58
2021-02-18,Brussels,45-54,M,B,51
2021-02-18,Brussels,55-64,F,A,84
2021-02-18,Brussels,55-64,F,B,91
2021-02-18,Brussels,55-64,M,A,53
2021-02-18,Brussels,55-64,M,B,54
2021-02-18,Brussels,65-74,F,A,27
2021-02-18,Brussels,65-74,F,B,14
2021-02-18,Brussels,65-74,M,A,19
2021-02-18,Brussels,65-74,M,B,20
2021-02-18,Brussels,75-84,F,A,9
2021-02-18,Brussels,75-84,F,B,12
2021-02-18,Brussels,75-84,M,A,9
2021-02-18,Brussels,75-84,M,B,7
2021-02-18,Brussels,85+,F,A,13
2021-02-18,Brussels,85+,F,B,7
2021-02-18,Brussels,85+,M,A,5
2021-02-18,Brussels,85+,M,B,3
2021-02-18,Flanders,0-17,F,A,2
2021-02-18,Flanders,0-17,F,B,71
2021-02-18,Flanders,0-17,M,A,2
2021-02-18,Flanders,0-17,M,B,26
2021-02-18,Flanders,18-34,F,A,1890
2021-02-18,Flanders,18-34,F,B,1847
2021-02-18,Flanders,18-34,M,A,602
2021-02-18,Flanders,18-34,M,B,472
2021-02-18,Flanders,35-44,F,A,1233
2021-02-18,Flanders,35-44,F,B,1265
2021-02-18,Flanders,35-44,M,A,292
2021-02-18,Flanders,35-44,M,B,286
2021-02-18,Flanders,45-54,F,A,1270
2021-02-18,Flanders,45-54,F,B,1650
2021-02-18,Flanders,45-54,M,A,341
2021-02-18,Flanders,45-54,M,B,378
2021-02-18,Flanders,55-64,F,A,761
2021-02-18,Flanders,55-64,F,B,1578
2021-02-18,Flanders,55-64,M,A,304
2021-02-18,Flanders,55-64,M,B,437
2021-02-18,Flanders,65-74,F,A,85
2021-02-18,Flanders,65-74,F,B,419
2021-02-18,Flanders,65-74,M,A,75
2021-02-18,Flanders,65-74,M,B,313
2021-02-18,Flanders,75-84,F,A,36
2021-02-18,Flanders,75-84,F,B,399
2021-02-18,Flanders,75-84,M,A,15
2021-02-18,Flanders,75-84,M,B,206
2021-02-18,Flanders,85+,F,A,25
2021-02-18,Flanders,85+,F,B,575
2021-02-18,Flanders,85+,M,A,16
2021-02-18,Flanders,85+,M,B,169
2021-02-18,,18-34,F,A,5
2021-02-18,,18-34,F,B,29
2021-02-18,,18-34,M,A,7
2021-02-18,,18-34,M,B,6
2021-02-18,,35-44,F,A,3
2021-02-18,,35-44,F,B,18
2021-02-18,,35-44,M,A,1
2021-02-18,,35-44,M,B,4
2021-02-18,,45-54,F,A,6
2021-02-18,,45-54,F,B,22
2021-02-18,,45-54,M,A,1
2021-02-18,,45-54,M,B,4
2021-02-18,,55-64,F,A,4
2021-02-18,,55-64,F,B,13
2021-02-18,,55-64,M,A,3
2021-02-18,,55-64,M,B,5
2021-02-18,,65-74,F,B,3
2021-02-18,,65-74,M,A,2
2021-02-18,,65-74,M,B,2
2021-02-18,,75-84,F,A,1
2021-02-18,,75-84,F,B,1
2021-02-18,Ostbelgien,18-34,F,A,21
2021-02-18,Ostbelgien,18-34,F,B,4
2021-02-18,Ostbelgien,18-34,M,A,13
2021-02-18,Ostbelgien,18-34,M,B,2
2021-02-18,Ostbelgien,35-44,F,A,12
2021-02-18,Ostbelgien,35-44,F,B,4
2021-02-18,Ostbelgien,35-44,M,A,14
2021-02-18,Ostbelgien,35-44,M,B,2
2021-02-18,Ostbelgien,45-54,F,A,18
2021-02-18,Ostbelgien,45-54,F,B,1
2021-02-18,Ostbelgien,45-54,M,A,8
2021-02-18,Ostbelgien,45-54,M,B,1
2021-02-18,Ostbelgien,55-64,F,A,13
2021-02-18,Ostbelgien,55-64,F,B,4
2021-02-18,Ostbelgien,55-64,M,A,8
2021-02-18,Ostbelgien,55-64,M,B,1
2021-02-18,Ostbelgien,65-74,F,A,8
2021-02-18,Ostbelgien,65-74,M,A,7
2021-02-18,Ostbelgien,75-84,F,A,4
2021-02-18,Ostbelgien,75-84,M,A,2
2021-02-18,Ostbelgien,85+,F,A,1
2021-02-18,Ostbelgien,85+,M,A,2
2021-02-18,Wallonia,0-17,M,B,1
2021-02-18,Wallonia,18-34,F,A,412
2021-02-18,Wallonia,18-34,F,B,614
2021-02-18,Wallonia,18-34,M,A,181
2021-02-18,Wallonia,18-34,M,B,240
2021-02-18,Wallonia,35-44,F,A,375
2021-02-18,Wallonia,35-44,F,B,612
2021-02-18,Wallonia,35-44,M,A,151
2021-02-18,Wallonia,35-44,M,B,159
2021-02-18,Wallonia,45-54,F,A,379
2021-02-18,Wallonia,45-54,F,B,590
2021-02-18,Wallonia,45-54,M,A,173
2021-02-18,Wallonia,45-54,M,B,192
2021-02-18,Wallonia,55-64,F,A,393
2021-02-18,Wallonia,55-64,F,B,547
2021-02-18,Wallonia,55-64,M,A,155
2021-02-18,Wallonia,55-64,M,B,210
2021-02-18,Wallonia,65-74,F,A,103
2021-02-18,Wallonia,65-74,F,B,129
2021-02-18,Wallonia,65-74,M,A,59
2021-02-18,Wallonia,65-74,M,B,131
2021-02-18,Wallonia,75-84,F,A,31
2021-02-18,Wallonia,75-84,F,B,196
2021-02-18,Wallonia,75-84,M,A,28
2021-02-18,Wallonia,75-84,M,B,91
2021-02-18,Wallonia,85+,F,A,43
2021-02-18,Wallonia,85+,F,B,258
2021-02-18,Wallonia,85+,M,A,15
2021-02-18,Wallonia,85+,M,B,89
2021-02-19,Brussels,0-17,F,B,1
2021-02-19,Brussels,0-17,M,B,1
2021-02-19,Brussels,18-34,F,A,141
2021-02-19,Brussels,18-34,F,B,129
2021-02-19,Brussels,18-34,M,A,83
2021-02-19,Brussels,18-34,M,B,80
2021-02-19,Brussels,35-44,F,A,96
2021-02-19,Brussels,35-44,F,B,70
2021-02-19,Brussels,35-44,M,A,46
2021-02-19,Brussels,35-44,M,B,42
2021-02-19,Brussels,45-54,F,A,98
2021-02-19,Brussels,45-54,F,B,77
2021-02-19,Brussels,45-54,M,A,41
2021-02-19,Brussels,45-54,M,B,34
2021-02-19,Brussels,55-64,F,A,148
2021-02-19,Brussels,55-64,F,B,83
2021-02-19,Brussels,55-64,M,A,139
2021-02-19,Brussels,55-64,M,B,42
2021-02-19,Brussels,65-74,F,A,15
2021-02-19,Brussels,65-74,F,B,13
2021-02-19,Brussels,65-74,M,A,21
2021-02-19,Brussels,65-74,M,B,22
2021-02-19,Brussels,75-84,F,A,12
2021-02-19,Brussels,75-84,F,B,12
2021-02-19,Brussels,75-84,M,A,5
2021-02-19,Brussels,75-84,M,B,3
2021-02-19,Brussels,85+,F,A,14
2021-02-19,Brussels,85+,F,B,30
2021-02-19,Brussels,85+,M,A,2
2021-02-19,Brussels,85+,M,B,4
2021-02-19,Flanders,0-17,F,A,10
2021-02-19,Flanders,0-17,F,B,67
2021-02-19,Flanders,0-17,M,A,7
2021-02-19,Flanders,0-17,M,B,14
2021-02-19,Flanders,18-34,F,A,3316
2021-02-19,Flanders,18-34,F,B,1457
2021-02-19,Flanders,18-34,M,A,1069
2021-02-19,Flanders,18-34,M,B,400
2021-02-19,Flanders,35-44,F,A,1960
2021-02-19,Flanders,35-44,F,B,988
2021-02-19,Flanders,35-44,M,A,598
2021-02-19,Flanders,35-44,M,B,238
2021-02-19,Flanders,45-54,F,A,2641
2021-02-19,Flanders,45-54,F,B,1105
2021-02-19,Flanders,45-54,M,A,777
2021-02-19,Flanders,45-54,M,B,284
2021-02-19,Flanders,55-64,F,A,1435
2021-02-19,Flanders,55-64,F,B,1084
2021-02-19,Flanders,55-64,M,A,705
2021-02-19,Flanders,55-64,M,B,350
2021-02-19,Flanders,65-74,F,A,231
2021-02-19,Flanders,65-74,F,B,400
2021-02-19,Flanders,65-74,M,A,217
2021-02-19,Flanders,65-74,M,B,281
2021-02-19,Flanders,75-84,F,A,101
2021-02-19,Flanders,75-84,F,B,272
2021-02-19,Flanders,75-84,M,A,60
2021-02-19,Flanders,75-84,M,B,153
2021-02-19,Flanders,85+,F,A,62
2021-02-19,Flanders,85+,F,B,319
2021-02-19,Flanders,85+,M,A,22
2021-02-19,Flanders,85+,M,B,125
2021-02-19,,18-34,F,A,11
2021-02-19,,18-34,F,B,10
2021-02-19,,18-34,M,A,9
2021-02-19,,18-34,M,B,7
2021-02-19,,35-44,F,A,7
2021-02-19,,35-44,F,B,6
2021-02-19,,45-54,F,A,2
2021-02-19,,45-54,F,B,13
2021-02-19,,45-54,M,A,2
2021-02-19,,45-54,M,B,5
2021-02-19,,55-64,F,A,2
2021-02-19,,55-64,F,B,5
2021-02-19,,55-64,M,B,2
2021-02-19,,65-74,F,B,2
2021-02-19,,65-74,M,A,5
2021-02-19,,65-74,M,B,2
2021-02-19,,75-84,F,A,1
2021-02-19,,75-84,M,A,2
2021-02-19,,85+,F,A,1
2021-02-19,Ostbelgien,0-17,F,A,1
2021-02-19,Ostbelgien,0-17,F,B,1
2021-02-19,Ostbelgien,0-17,M,A,1
2021-02-19,Ostbelgien,0-17,M,B,1
2021-02-19,Ostbelgien,18-34,F,A,16
2021-02-19,Ostbelgien,18-34,F,B,8
2021-02-19,Ostbelgien,18-34,M,A,7
2021-02-19,Ostbelgien,35-44,F,A,4
2021-02-19,Ostbelgien,35-44,F,B,2
2021-02-19,Ostbelgien,35-44,M,B,1
2021-02-19,Ostbelgien,45-54,F,A,5
2021-02-19,Ostbelgien,45-54,M,A,7
2021-02-19,Ostbelgien,55-64,F,A,28
2021-02-19,Ostbelgien,55-64,F,B,1
2021-02-19,Ostbelgien,55-64,M,A,15
2021-02-19,Ostbelgien,65-74,F,A,39
2021-02-19,Ostbelgien,65-74,F,B,1
2021-02-19,Ostbelgien,65-74,M,A,20
2021-02-19,Ostbelgien,75-84,F,A,10
2021-02-19,Ostbelgien,75-84,F,B,1
2021-02-19,Ostbelgien,75-84,M,A,12
2021-02-19,Ostbelgien,85+,F,A,5
2021-02-19,Ostbelgien,85+,M,A,4
2021-02-19,Wallonia,0-17,F,A,3
2021-02-19,Wallonia,0-17,F,B,2
2021-02-19,Wallonia,0-17,M,B,1
2021-02-19,Wallonia,18-34,F,A,441
2021-02-19,Wallonia,18-34,F,B,500
2021-02-19,Wallonia,18-34,M,A,210
2021-02-19,Wallonia,18-34,M,B,236
2021-02-19,Wallonia,35-44,F,A,305
2021-02-19,Wallonia,35-44,F,B,476
2021-02-19,Wallonia,35-44,M,A,133
2021-02-19,Wallonia,35-44,M,B,177
2021-02-19,Wallonia,45-54,F,A,335
2021-02-19,Wallonia,45-54,F,B,474
2021-02-19,Wallonia,45-54,M,A,190
2021-02-19,Wallonia,45-54,M,B,184
2021-02-19,Wallonia,55-64,F,A,287
2021-02-19,Wallonia,55-64,F,B,400
2021-02-19,Wallonia,55-64,M,A,176
2021-02-19,Wallonia,55-64,M,B,175
2021-02-19,Wallonia,65-74,F,A,100
2021-02-19,Wallonia,65-74,F,B,97
2021-02-19,Wallonia,65-74,M,A,104
2021-02-19,Wallonia,65-74,M,B,93
2021-02-19,Wallonia,75-84,F,A,33
2021-02-19,Wallonia,75-84,F,B,153
2021-02-19,Wallonia,75-84,M,A,38
2021-02-19,Wallonia,75-84,M,B,83
2021-02-19,Wallonia,85+,F,A,44
2021-02-19,Wallonia,85+,F,B,249
2021-02-19,Wallonia,85+,M,A,15
2021-02-19,Wallonia,85+,M,B,69
2021-02-20,Brussels,18-34,F,A,39
2021-02-20,Brussels,18-34,F,B,12
2021-02-20,Brussels,18-34,M,A,20
2021-02-20,Brussels,18-34,M,B,5
2021-02-20,Brussels,35-44,F,A,29
2021-02-20,Brussels,35-44,F,B,5
2021-02-20,Brussels,35-44,M,A,19
2021-02-20,Brussels,35-44,M,B,2
2021-02-20,Brussels,45-54,F,A,25
2021-02-20,Brussels,45-54,F,B,1
2021-02-20,Brussels,45-54,M,A,14
2021-02-20,Brussels,45-54,M,B,1
2021-02-20,Brussels,55-64,F,A,45
2021-02-20,Brussels,55-64,F,B,1
2021-02-20,Brussels,55-64,M,A,47
2021-02-20,Brussels,55-64,M,B,1
2021-02-20,Brussels,65-74,F,A,1
2021-02-20,Brussels,85+,F,B,1
2021-02-20,Brussels,85+,M,B,1
2021-02-20,Flanders,0-17,F,A,3
2021-02-20,Flanders,0-17,F,B,27
2021-02-20,Flanders,0-17,M,A,1
2021-02-20,Flanders,0-17,M,B,6
2021-02-20,Flanders,18-34,F,A,651
2021-02-20,Flanders,18-34,F,B,247
2021-02-20,Flanders,18-34,M,A,277
2021-02-20,Flanders,18-34,M,B,67
2021-02-20,Flanders,35-44,F,A,517
2021-02-20,Flanders,35-44,F,B,127
2021-02-20,Flanders,35-44,M,A,247
2021-02-20,Flanders,35-44,M,B,27
2021-02-20,Flanders,45-54,F,A,613
2021-02-20,Flanders,45-54,F,B,152
2021-02-20,Flanders,45-54,M,A,308
2021-02-20,Flanders,45-54,M,B,41
2021-02-20,Flanders,55-64,F,A,328
2021-02-20,Flanders,55-64,F,B,153
2021-02-20,Flanders,55-64,M,A,186
2021-02-20,Flanders,55-64,M,B,74
2021-02-20,Flanders,65-74,F,A,43
2021-02-20,Flanders,65-74,F,B,58
2021-02-20,Flanders,65-74,M,A,59
2021-02-20,Flanders,65-74,M,B,47
2021-02-20,Flanders,75-84,F,A,12
2021-02-20,Flanders,75-84,F,B,50
2021-02-20,Flanders,75-84,M,A,17
2021-02-20,Flanders,75-84,M,B,25
2021-02-20,Flanders,85+,F,A,9
2021-02-20,Flanders,85+,F,B,134
2021-02-20,Flanders,85+,M,A,2
2021-02-20,Flanders,85+,M,B,34
2021-02-20,,18-34,F,A,5
2021-02-20,,35-44,M,A,4
2021-02-20,,35-44,M,B,1
2021-02-20,,45-54,M,A,2
2021-02-20,,55-64,F,A,1
2021-02-20,,55-64,M,A,1
2021-02-20,,65-74,F,B,1
2021-02-20,,85+,M,B,1
2021-02-20,Ostbelgien,18-34,M,B,1
2021-02-20,Wallonia,18-34,F,A,3
2021-02-20,Wallonia,18-34,F,B,14
2021-02-20,Wallonia,18-34,M,B,9
2021-02-20,Wallonia,35-44,F,A,1
2021-02-20,Wallonia,35-44,F,B,12
2021-02-20,Wallonia,35-44,M,A,2
2021-02-20,Wallonia,35-44,M,B,3
2021-02-20,Wallonia,45-54,F,B,15
2021-02-20,Wallonia,45-54,M,A,1
2021-02-20,Wallonia,45-54,M,B,3
2021-02-20,Wallonia,55-64,F,A,2
2021-02-20,Wallonia,55-64,F,B,15
2021-02-20,Wallonia,55-64,M,B,6
2021-02-20,Wallonia,65-74,F,A,1
2021-02-20,Wallonia,65-74,M,B,1
2021-02-21,Brussels,18-34,F,A,1
2021-02-21,Brussels,18-34,F,B,4
2021-02-21,Brussels,18-34,M,A,1
2021-02-21,Brussels,18-34,M,B,2
2021-02-21,Brussels,35-44,F,B,2
2021-02-21,Brussels,35-44,M,B,2
2021-02-21,Brussels,45-54,F,B,4
2021-02-21,Brussels,45-54,M,A,1
2021-02-21,Brussels,45-54,M,B,1
2021-02-21,Brussels,55-64,F,B,1
2021-02-21,Brussels,55-64,M,B,1
2021-02-21,Brussels,65-74,F,B,1
2021-02-21,Flanders,0-17,F,A,2
2021-02-21,Flanders,0-17,M,A,3
2021-02-21,Flanders,18-34,F,A,378
2021-02-21,Flanders,18-34,F,B,38
2021-02-21,Flanders,18-34,M,A,187
2021-02-21,Flanders,18-34,M,B,8
2021-02-21,Flanders,35-44,F,A,246
2021-02-21,Flanders,35-44,F,B,16
2021-02-21,Flanders,35-44,M,A,136
2021-02-21,Flanders,35-44,M,B,4
2021-02-21,Flanders,45-54,F,A,258
2021-02-21,Flanders,45-54,F,B,28
2021-02-21,Flanders,45-54,M,A,148
2021-02-21,Flanders,45-54,M,B,5
2021-02-21,Flanders,55-64,F,A,153
2021-02-21,Flanders,55-64,F,B,39
2021-02-21,Flanders,55-64,M,A,157
2021-02-21,Flanders,55-64,M,B,18
2021-02-21,Flanders,65-74,F,A,35
2021-02-21,Flanders,65-74,F,B,10
2021-02-21,Flanders,65-74,M,A,42
2021-02-21,Flanders,65-74,M,B,9
2021-02-21,Flanders,75-84,F,A,8
2021-02-21,Flanders,75-84,F,B,5
2021-02-21,Flanders,75-84,M,A,10
2021-02-21,Flanders,75-84,M,B,3
2021-02-21,Flanders,85+,F,B,2
2021-02-21,Flanders,85+,M,A,3
2021-02-21,,18-34,F,A,1
2021-02-21,,45-54,F,A,1
2021-02-21,,55-64,F,A,1
2021-02-21,,65-74,F,A,1
2021-02-21,,75-84,F,A,1
2021-02-21,,85+,M,A,1
2021-02-21,Wallonia,18-34,F,A,1
2021-02-21,Wallonia,18-34,F,B,3
2021-02-21,Wallonia,18-34,M,A,3
2021-02-21,Wallonia,35-44,F,A,1
2021-02-21,Wallonia,35-44,F,B,10
2021-02-21,Wallonia,35-44,M,B,1
2021-02-21,Wallonia,45-54,F,A,1
2021-02-21,Wallonia,45-54,F,B,8
2021-02-21,Wallonia,45-54,M,A,5
2021-02-21,Wallonia,45-54,M,B,4
2021-02-21,Wallonia,55-64,F,B,6
2021-02-21,Wallonia,55-64,M,A,1
2021-02-21,Wallonia,55-64,M,B,5
2021-02-21,Wallonia,65-74,F,B,4
2021-02-21,Wallonia,65-74,M,B,5
2021-02-21,Wallonia,75-84,F,B,1
2021-02-21,Wallonia,75-84,M,B,3
