,NIS5,WEEK,name,CASES,POP,CASES_PER_1000HABITANT
3581,13053,6,Laakdal,1,,
26857,83055,6,Manhay,4,,
1378,11054,6,Zandhoven,7,,
15534,46013,6,Kruibeke,5,,
15329,45064,6,Maarkedal,4,,
29352,92140,6,Jemeppe-sur-Sambre,5,,
28094,91030,6,Ciney,17,,
28147,91034,6,Dinant,5,,
12569,38014,6,Koksijde,12,,
20222,61081,6,Tinlot,2,,
22792,63086,6,Trois-Ponts,5,,
7446,24066,6,Lubbeek,1,,
12622,38016,6,Nieuport,21,,
6518,24007,6,Begijnendijk,3,,
12674,38025,6,Furnes,15,,
5206,23039,6,Kapelle-op-den-Bos,4,,
6466,24001,6,Aarschot,5,,
22487,63073,6,Stavelot,5,,
20376,62009,6,Aywaille,4,,
22690,63080,6,Waimes,4,,
7552,24094,6,Rotselaar,2,,
3529,13049,6,Westerlo,4,,
5574,23062,6,Overijse,17,,
20270,62003,6,Ans,20,,
22739,63084,6,Welkenraedt,4,,
17616,53083,6,Honnelles,3,,
13042,41048,6,Ninove,60,,
20015,61068,6,Villers-Le-Bouillet,4,,
27620,85024,6,Meix-devant-Virton,1,,
1906,12025,6,Malines,67,,
11791,36011,6,Lichtervelde,9,,
3739,21003,6,Berchem-Sainte-Agathe,32,,
13254,42003,6,Berlare,6,,
4640,23002,6,Asse,18,,
23419,64063,6,Remicourt,8,,
11843,36012,6,Moorslede,11,,
23472,64065,6,Saint-Georges-sur-Meuse,5,,
6307,23103,6,Wezembeek-Oppem,28,,
15086,45059,6,Brakel,16,,
23369,64056,6,Oreye,2,,
29609,93018,6,Doische,5,,
7862,24134,6,Montaigu-Zichem,6,,
11896,36015,6,Roulers,58,,
20534,62022,6,Chaudfontaine,9,,
23323,64047,6,Lincent,1,,
18237,56029,6,Froidchapelle,2,,
22237,63057,6,Olne,3,,
3269,13036,6,Retie,3,,
11738,36010,6,Ledegem,29,,
15746,46024,6,Stekene,21,,
13360,42006,6,Termonde,183,,
15852,51004,6,Ath,22,,
23574,64075,6,Wasseiges,2,,
19817,61041,6,Modave,2,,
26317,82036,6,Vaux-sur-SÃ»re,3,,
7287,24055,6,Kortenberg,7,,
28294,91064,6,Havelange,2,,
11633,36007,6,Ingelmunster,14,,
7913,24135,6,Tielt-Winge,4,,
22185,63049,6,Malmedy,14,,
15799,46025,6,Tamise,31,,
18336,56049,6,Merbes-le-ChÃ¢teau,1,,
23521,64074,6,Waremme,4,,
15033,45041,6,Renaix,12,,
13307,42004,6,Buggenhout,44,,
799,11029,6,Mortsel,7,,
19867,61043,6,Nandrin,3,,
3216,13035,6,Ravels,8,,
17406,53065,6,Quaregnon,35,,
22138,63048,6,Lontzen,3,,
19918,61048,6,Ouffet,1,,
13201,41082,6,Erpe-Mere,6,,
23175,64025,6,Fexhe-le-Haut-Clocher,1,,
535,11021,6,Hove (Anvers),2,,
20482,62015,6,Beyne-Heusay,7,,
12106,37010,6,Oostrozebeke,4,,
4587,21019,6,Woluwe-Saint-Pierre,38,,
15587,46014,6,Lokeren,56,,
7761,24130,6,LÃ©au,12,,
3686,21002,6,Auderghem,69,,
15139,45060,6,Kluisbergen,3,,
23129,64023,6,Donceel,1,,
12157,37011,6,Pittem,4,,
2117,12040,6,Willebroek,7,,
13095,41063,6,Sint-Lievens-Houtem,3,,
26904,84009,6,Bertrix,4,,
23078,64021,6,CrisnÃ©e,2,,
58,11002,6,Anvers,707,,
12209,37012,6,Ruiselede,1,,
3373,13040,6,Turnhout,27,,
1431,11055,6,Zoersel,7,,
11949,36019,6,Staden,10,,
1010,11038,6,Schelle,4,,
3322,13037,6,Rijkevorsel,2,,
7340,24059,6,Landen,11,,
15693,46021,6,Saint-Nicolas (Saint-Nicolas),147,,
22281,63058,6,Pepinster,4,,
23270,64034,6,Hannut,22,,
28241,91059,6,Hamois,5,,
12002,37002,6,Dentergem,10,,
18483,56086,6,Ham-sur-Heure-Nalinnes,11,,
5674,23077,6,Sint-Pieters-Leeuw,42,,
22333,63061,6,Raeren,2,,
7812,24133,6,Linter,4,,
23222,64029,6,Geer,2,,
26369,82037,6,Gouvy,5,,
28049,91015,6,BiÃ¨vre,3,,
15640,46020,6,Sint-Gillis-Waas,10,,
17663,53084,6,QuÃ©vy,5,,
28934,92054,6,Gesves,4,,
19965,61063,6,Verlaine,3,,
12054,37007,6,Meulebeke,9,,
13148,41081,6,Zottegem,22,,
28002,91013,6,Beauraing,38,,
11685,36008,6,Izegem,34,,
10858,34023,6,Kuurne,4,,
11266,35005,6,Gistel,12,,
5469,23052,6,Merchtem,13,,
14035,43018,6,Zelzate,10,,
24872,72037,6,Hamont-Achel,19,,
16619,52018,6,Farciennes,5,,
25611,73083,6,Tongres,5,,
8535,25050,6,La Hulpe,15,,
17252,53044,6,Jurbise,4,,
27472,85007,6,Chiny,5,,
27853,85046,6,Habay,27,,
24819,72030,6,Peer,5,,
21533,63001,6,AmblÃ¨ve,1,,
28675,92003,6,Andenne,15,,
28533,91141,6,Yvoir,4,,
19145,57097,6,Comines-Warneton,10,,
7028,24041,6,Hoegaarden,3,,
24766,72021,6,Maaseik,6,,
10286,33021,6,Poperinge,7,,
14718,44073,6,Wachtebeke,4,,
17041,53014,6,Boussu,19,,
2688,13013,6,Herselt,8,,
29301,92138,6,Fernelmont,6,,
1590,12002,6,Berlaar,5,,
10102,32011,6,Kortemark,4,,
9428,31003,6,Beernem,4,,
29248,92137,6,Sambreville,41,,
17980,55086,6,Manage,32,,
24977,72039,6,Houthalen-Helchteren,32,,
16989,52075,6,Les Bons Villers,6,,
5939,23096,6,Zemst,5,,
17821,55040,6,Soignies,21,,
27906,85047,6,Rouvroy,3,,
5627,23064,6,Pepingen,4,,
10154,32030,6,Lo-Reninge,2,,
4004,21008,6,Ganshoren,34,,
2376,13004,6,Beerse,16,,
24925,72038,6,Hechtel-Eksel,4,,
2636,13012,6,Herenthout,23,,
2223,13001,6,Arendonk,7,,
6720,24014,6,Boortmeerbeek,4,,
4943,23025,6,Grimbergen,13,,
8853,25107,6,Villers-la-Ville,11,,
10202,33011,6,Ypres,35,,
8588,25068,6,Mont-Saint-Guibert,1,,
5257,23044,6,Liedekerke,10,,
16566,52015,6,Courcelles,40,,
21005,62093,6,Saint-Nicolas (LiÃ¨ge),40,,
10445,33039,6,Heuvelland,4,,
13932,43010,6,Maldegem,15,,
16513,52012,6,ChÃ¢telet,58,,
27229,84050,6,Paliseul,2,,
20793,62051,6,Herstal,33,,
4890,23024,6,Gooik,10,,
13882,43007,6,Kaprijke,4,,
2741,13014,6,Hoogstraten,10,,
9322,25123,6,Rebecq,5,,
5049,23032,6,Herne,3,,
1694,12007,6,Bornem,6,,
3951,21007,6,Forest (Bruxelles-Capitale),82,,
8431,25044,6,Ittre,4,,
16460,52011,6,Charleroi,279,,
24608,72004,6,Bree,12,,
10496,33040,6,Langemark-Poelkapelle,6,,
28830,92045,6,Floreffe,1,,
7079,24043,6,Holsbeek,3,,
24661,72018,6,Kinrooi,18,,
21582,63003,6,Aubel,1,,
1220,11050,6,Wijnegem,3,,
19197,58001,6,La LouviÃ¨re,82,,
10339,33029,6,Wervik,22,,
18784,57064,6,PÃ©ruwelz,11,,
5992,23097,6,Roosdaal,4,,
957,11037,6,Rumst,5,,
4269,21013,6,Saint-Gilles,65,,
14560,44048,6,Nazareth,23,,
24713,72020,6,Lommel,81,,
26122,82005,6,Bertogne,1,,
9375,25124,6,Walhain,3,,
5727,23081,6,Steenokkerzeel,7,,
13985,43014,6,Sint-Laureins,3,,
26717,83040,6,Nassogne,2,,
25972,81013,6,Martelange,1,,
8482,25048,6,Jodoigne,4,,
27037,84029,6,Herbeumont,2,,
14351,44034,6,Lochristi,10,,
21629,63004,6,Baelen,1,,
10392,33037,6,Zonnebeke,10,,
25664,73098,6,Wellen,2,,
18382,56051,6,Momignies,3,,
26768,83044,6,Rendeux,1,,
4110,21010,6,Jette,52,,
1272,11052,6,Wommelgem,7,,
16831,52048,6,Montigny-le-Tilleul,10,,
25453,73040,6,Kortessem,5,,
28628,91143,6,Vresse-sur-Semois,1,,
5154,23038,6,Kampenhout,5,,
14298,44021,6,Gand,361,,
9690,31022,6,Oostkamp,33,,
9532,31005,6,Bruges,116,,
14192,44019,6,Evergem,35,,
27802,85045,6,Virton,4,,
25294,73009,6,Looz,6,,
17874,55050,6,Ecaussinnes,5,,
9743,31033,6,Torhout,9,,
18988,57094,6,Leuze-en-Hainaut,9,,
4057,21009,6,Ixelles,125,,
5886,23094,6,Zaventem,28,,
14665,44064,6,Sint-Martens-Latem,11,,
25241,73006,6,Bilzen,4,,
1642,12005,6,Bonheiden,7,,
20899,62063,6,LiÃ¨ge,166,,
18431,56078,6,Thuin,3,,
8694,25084,6,Perwez (Nivelles),5,,
5833,23088,6,Vilvorde,40,,
2479,13008,6,Geel,37,,
1853,12021,6,Lierre,16,,
25401,73032,6,Hoeselt,3,,
9585,31006,6,Damme,4,,
28777,92035,6,EghezÃ©e,6,,
26019,81015,6,Messancy,5,,
6922,24033,6,Haacht,3,,
18883,57081,6,Tournai,81,,
21270,62118,6,GrÃ¢ce-Hollogne,10,,
9637,31012,6,Jabbeke,6,,
16884,52055,6,Pont-Ã -Celles,22,,
21323,62119,6,Blegny,3,,
2429,13006,6,Dessel,3,,
14612,44052,6,Oosterzele,3,,
8800,25105,6,Tubize,51,,
27080,84033,6,LÃ©glise,4,,
18936,57093,6,Brunehaut,4,,
14245,44020,6,Gavere,6,,
29808,93090,6,Viroinval,2,,
8747,25091,6,Rixensart,24,,
21375,62120,6,FlÃ©malle,6,,
9796,31040,6,Zedelgem,18,,
5,11001,6,Aartselaar,8,,
27421,84077,6,Libramont-Chevigny,6,,
9480,31004,6,Blankenberge,10,,
27374,84075,6,Wellin,23,,
14087,44012,6,De Pinte,4,,
18033,56001,6,Anderlues,13,,
2583,13011,6,Herentals,19,,
25558,73066,6,Riemst,5,,
20846,62060,6,Juprelle,6,,
16672,52021,6,Fleurus,31,,
21217,62108,6,VisÃ©,17,,
28584,91142,6,HastiÃ¨re,2,,
9998,32006,6,Houthulst,23,,
693,11024,6,Kontich,4,,
19092,57096,6,Mouscron,42,,
26664,83034,6,Marche-en-Famenne,12,,
25030,72041,6,Dilsen-Stokkem,10,,
10051,32010,6,Koekelare,7,,
21481,62122,6,Trooz,3,,
18836,57072,6,Rumes,4,,
1062,11039,6,Schilde,5,,
9946,32003,6,Dixmude,17,,
26069,82003,6,Bastogne,23,,
19041,57095,6,Mont-de-lâEnclus,2,,
25083,72042,6,Oudsbergen,5,,
16778,52025,6,Gerpinnes,11,,
14139,44013,6,Destelbergen,6,,
25189,73001,6,Alken,3,,
9848,31042,6,Zuienkerke,3,,
2532,13010,6,Grobbendonk,2,,
29557,93014,6,Couvin,3,,
25505,73042,6,Lanaken,24,,
4996,23027,6,Hal (Hal-Vilvorde),69,,
9893,31043,6,Knokke-Heist,6,,
8906,25110,6,Waterloo,37,,
2012,12029,6,Putte,9,,
6975,24038,6,Herent,6,,
25136,72043,6,Pelt,31,,
376,11013,6,Edegem,15,,
29405,92141,6,La BruyÃ¨re,6,,
21428,62121,6,NeuprÃ©,9,,
16937,52074,6,Aiseau-Presles,4,,
16725,52022,6,Fontaine-lâEvÃªque,33,,
20952,62079,6,Oupeye,19,,
8641,25072,6,Nivelles,21,,
6773,24016,6,Boutersem,5,,
24555,72003,6,Bocholt,13,,
4216,21012,6,Molenbeek-Saint-Jean,96,,
17459,53068,6,QuiÃ©vrain,3,,
9165,25120,6,Orp-Jauche,6,,
8959,25112,6,Wavre,41,,
18682,57027,6,Estaimpuis,3,,
27755,85039,6,Tintigny,4,,
26998,84016,6,Daverdisse,3,,
10959,34027,6,Menin,35,,
1959,12026,6,Nijlen,4,,
19462,61010,6,Burdinne,2,,
2276,13002,6,Baerle-Duc,4,,
18137,56016,6,Chimay,2,,
21111,62099,6,Soumagne,5,,
24141,71037,6,Lummen,5,,
29039,92094,6,Namur,96,,
16152,51019,6,Flobecq,1,,
13621,42025,6,Wetteren,16,,
17768,55035,6,Le Roeulx,2,,
16105,51017,6,Ellezelles,2,,
26215,82014,6,Houffalize,8,,
18631,57018,6,Celles (Tournai),1,,
24194,71045,6,Nieuwerkerken (Hasselt),2,,
10908,34025,6,Lendelede,4,,
2064,12035,6,Sint-Katelijne-Waver,16,,
18086,56005,6,Beaumont,2,,
27179,84043,6,NeufchÃ¢teau (NeufchÃ¢teau),3,,
23881,71017,6,Gingelom,1,,
4322,21014,6,Saint-Josse-ten-Noode,62,,
16009,51012,6,Brugelette,2,,
24242,71053,6,Saint-Trond,54,,
8272,25031,6,Genappe,5,,
21058,62096,6,Seraing,38,,
1537,11057,6,Malle,4,,
2900,13019,6,Lille,4,,
20636,62027,6,Dalhem,2,,
19409,61003,6,Amay,6,,
11213,35002,6,Bredene,28,,
13673,42026,6,Wichelen,6,,
14768,44081,6,Zulte,5,,
21829,63023,6,Eupen,13,,
16197,51065,6,Frasnes-lez-Anvaing,17,,
217,11007,6,Borsbeek,5,,
8219,25023,6,Court-Saint-Etienne,5,,
1747,12009,6,Duffel,7,,
3845,21005,6,Etterbeek,49,,
16054,51014,6,ChiÃ¨vres,12,,
8166,25018,6,Chaumont-Gistoux,20,,
28728,92006,6,Assesse,5,,
14927,44085,6,Lievegem,33,,
23984,71022,6,Hasselt,53,,
19564,61019,6,FerriÃ¨res,3,,
11118,34042,6,Zwevegem,9,,
25872,81003,6,Attert,4,,
6823,24020,6,Diest,6,,
9063,25118,6,HÃ©lÃ©cine,4,,
11171,34043,6,Espierres-Helchin,3,,
13570,42023,6,Waasmunster,14,,
2170,12041,6,Puurs-Sint-Amands,16,,
3004,13023,6,Merksplas,2,,
28881,92048,6,Fosses-la-Ville,4,,
1115,11040,6,Schoten,33,,
24037,71024,6,Herck-la-Ville,5,,
17200,53039,6,Hensies,7,,
164,11005,6,Boom,7,,
19514,61012,6,Clavier,3,,
640,11023,6,Kapellen (Anvers),23,,
13518,42011,6,Lebbeke,58,,
2952,13021,6,Meerhout,3,,
21882,63035,6,Herve,4,,
25819,81001,6,Arlon,42,,
4786,23016,6,Dilbeek,29,,
14404,44040,6,Melle,10,,
27129,84035,6,Libin,30,,
6097,23099,6,Kraainem,15,,
11012,34040,6,Waregem,47,,
9112,25119,6,Lasne,14,,
6150,23100,6,Linkebeek,1,,
23933,71020,6,Halen,1,,
20689,62032,6,Esneux,4,,
24089,71034,6,Bourg-LÃ©opold,3,,
28391,91103,6,Onhaye,1,,
11065,34041,6,Wevelgem,51,,
4163,21011,6,Koekelberg,15,,
7184,24048,6,Keerbergen,4,,
21934,63038,6,Jalhay,4,,
24295,71057,6,Tessenderlo,3,,
5416,23050,6,Meise,17,,
6876,24028,6,Geetbets,2,,
8378,25043,6,Incourt,4,,
6044,23098,6,Drogenbos,2,,
21726,63013,6,Butgenbach,4,,
17927,55085,6,Seneffe,4,,
6201,23101,6,Rhode-Saint-GenÃ¨se,32,,
8113,25015,6,Braine-le-ChÃ¢teau,10,,
24449,71069,6,Ham,4,,
429,11016,6,Essen,6,,
20741,62038,6,FlÃ©ron,5,,
13778,43002,6,Assenede,16,,
18581,57003,6,Antoing,13,,
19303,58003,6,Estinnes,4,,
27950,91005,6,AnhÃ©e,10,,
10646,34003,6,Avelgem,5,,
5780,23086,6,Ternat,11,,
25716,73107,6,Maasmechelen,25,,
23828,71016,6,Genk,69,,
16354,51069,6,Lessines,18,,
5101,23033,6,Hoeilaart,7,,
3057,13025,6,Mol,38,,
16407,52010,6,Chapelle-lez-Herlaimont,9,,
27279,84059,6,Saint-Hubert,10,,
28483,91120,6,Somme-Leuze,4,,
21677,63012,6,Bullange,6,,
24502,71070,6,Heusden-Zolder,21,,
111,11004,6,Boechout,5,,
18734,57062,6,Pecq,3,,
10547,33041,6,Vleteren,3,,
1325,11053,6,Wuustwezel,6,,
14821,44083,6,Deinze,23,,
852,11030,6,Niel,3,,
21164,62100,6,Sprimont,4,,
10593,34002,6,Anzegem,19,,
2794,13016,6,Hulshout,10,,
25921,81004,6,Aubange,19,,
2323,13003,6,Balen,17,,
19250,58002,6,Binche,23,,
13829,43005,6,Eeklo,24,,
10699,34009,6,Deerlijk,25,,
27570,85011,6,Florenville,3,,
8325,25037,6,Grez-Doiceau,11,,
14456,44043,6,Merelbeke,14,,
21985,63040,6,La Calamine,3,,
13466,42010,6,Laarne,4,,
10752,34013,6,Harelbeke,30,,
26265,82032,6,Vielsalm,10,,
13725,42028,6,Zele,64,,
7131,24045,6,Huldenberg,17,,
10805,34022,6,Courtrai,119,,
14509,44045,6,Moerbeke (Gand),4,,
9217,25121,6,Ottignies-Louvain-la-Neuve,34,,
29092,92097,6,Ohey,4,,
5363,23047,6,Machelen (Hal-Vilvorde),14,,
323,11009,6,Brecht,21,,
19356,58004,6,Morlanwelz,6,,
25769,73109,6,Fourons,2,,
14874,44084,6,Aalter,14,,
3898,21006,6,Evere,49,,
2847,13017,6,Kasterlee,6,,
26618,83031,6,La Roche-en-Ardenne,1,,
17147,53028,6,Frameries,28,,
24401,71067,6,Zutendaal,7,,
28432,91114,6,Rochefort,14,,
27330,84068,6,Tellin,6,,
17305,53046,6,Lens,5,,
904,11035,6,Ranst,11,,
9012,25117,6,Chastre,5,,
17094,53020,6,Dour,18,,
29756,93088,6,Walcourt,18,,
6668,24011,6,Bierbeek,1,,
21776,63020,6,Dison,5,,
16302,51068,6,Silly,4,,
27519,85009,6,Etalle,3,,
9270,25122,6,Ramillies,3,,
16249,51067,6,Enghien,5,,
4839,23023,6,Gammerages,13,,
24348,71066,6,Zonhoven,10,,
20430,62011,7,Bassenge,4,,
29145,92101,7,Profondeville,5,,
14457,44043,7,Merelbeke,22,,
20324,62006,7,Awans,4,,
28987,92087,7,Mettet,13,,
1854,12021,7,Lierre,24,,
12884,41024,7,Haaltert,24,,
21271,62118,7,GrÃ¢ce-Hollogne,12,,
21165,62100,7,Sprimont,2,,
6824,24020,7,Diest,8,,
5575,23062,7,Overijse,12,,
6877,24028,7,Geetbets,3,,
20377,62009,7,Aywaille,4,,
22488,63073,7,Stavelot,2,,
15241,45062,7,Horebeke,2,,
14352,44034,7,Lochristi,20,,
18383,56051,7,Momignies,3,,
12831,41018,7,Grammont,67,,
14561,44048,7,Nazareth,11,,
17354,53053,7,Mons,93,,
26718,83040,7,Nassogne,15,,
6519,24007,7,Begijnendijk,3,,
7447,24066,7,Lubbeek,7,,
694,11024,7,Kontich,10,,
3634,21001,7,Anderlecht,213,,
588,11022,7,Kalmthout,14,,
27854,85046,7,Habay,19,,
29093,92097,7,Ohey,13,,
28095,91030,7,Ciney,31,,
29302,92138,7,Fernelmont,5,,
4111,21010,7,Jette,71,,
21059,62096,7,Seraing,46,,
22539,63075,7,Stoumont,4,,
21112,62099,7,Soumagne,19,,
21218,62108,7,VisÃ©,36,,
20953,62079,7,Oupeye,25,,
14405,44040,7,Melle,5,,
2118,12040,7,Willebroek,46,,
4164,21011,7,Koekelberg,15,,
14299,44021,7,Gand,605,,
14510,44045,7,Moerbeke (Gand),4,,
21006,62093,7,Saint-Nicolas (LiÃ¨ge),37,,
1326,11053,7,Wuustwezel,17,,
6923,24033,7,Haacht,5,,
4376,21015,7,Schaerbeek,201,,
21777,63020,7,Dison,5,,
2065,12035,7,Sint-Katelijne-Waver,14,,
3899,21006,7,Evere,80,,
14875,44084,7,Aalter,39,,
7288,24055,7,Kortenberg,49,,
14981,45035,7,Audenarde,31,,
7132,24045,7,Huldenberg,28,,
22186,63049,7,Malmedy,5,,
13726,42028,7,Zele,49,,
26619,83031,7,La Roche-en-Ardenne,1,,
6669,24011,7,Bierbeek,3,,
13308,42004,7,Buggenhout,10,,
13361,42006,7,Termonde,133,,
27331,84068,7,Tellin,27,,
15034,45041,7,Renaix,22,,
13255,42003,7,Berlare,15,,
27951,91005,7,AnhÃ©e,5,,
21727,63013,7,Butgenbach,2,,
3740,21003,7,Berchem-Sainte-Agathe,33,,
13779,43002,7,Assenede,16,,
20742,62038,7,FlÃ©ron,6,,
13830,43005,7,Eeklo,47,,
14822,44083,7,Deinze,52,,
14769,44081,7,Zulte,4,,
21678,63012,7,Bullange,3,,
22238,63057,7,Olne,2,,
7080,24043,7,Holsbeek,6,,
27180,84043,7,NeufchÃ¢teau (NeufchÃ¢teau),3,,
4323,21014,7,Saint-Josse-ten-Noode,88,,
13674,42026,7,Wichelen,6,,
6617,24009,7,Bertem,3,,
28003,91013,7,Beauraing,42,,
20586,62026,7,Comblain-au-Pont,1,,
13467,42010,7,Laarne,10,,
17407,53065,7,Quaregnon,29,,
21986,63040,7,La Calamine,5,,
22039,63045,7,Lierneux,3,,
7238,24054,7,Kortenaken,2,,
13519,42011,7,Lebbeke,30,,
20637,62027,7,Dalhem,3,,
14928,44085,7,Lievegem,41,,
21935,63038,7,Jalhay,3,,
29509,93010,7,Cerfontaine,2,,
3793,21004,7,Bruxelles,238,,
13571,42023,7,Waasmunster,19,,
3846,21005,7,Etterbeek,58,,
165,11005,7,Boom,4,,
17460,53068,7,QuiÃ©vrain,5,,
7185,24048,7,Keerbergen,3,,
13414,42008,7,Hamme (Termonde),36,,
20690,62032,7,Esneux,8,,
21883,63035,7,Herve,6,,
26569,83028,7,Hotton,2,,
641,11023,7,Kapellen (Anvers),11,,
29040,92094,7,Namur,160,,
22087,63046,7,Limbourg,1,,
26813,83049,7,Tenneville,3,,
13622,42025,7,Wetteren,28,,
27756,85039,7,Tintigny,6,,
21830,63023,7,Eupen,8,,
29610,93018,7,Doische,2,,
20535,62022,7,Chaudfontaine,37,,
3952,21007,7,Forest (Bruxelles-Capitale),91,,
13883,43007,7,Kaprijke,7,,
26769,83044,7,Rendeux,1,,
1273,11052,7,Wommelgem,5,,
21482,62122,7,Trooz,2,,
26665,83034,7,Marche-en-Famenne,30,,
59,11002,7,Anvers,875,,
20847,62060,7,Juprelle,14,,
14088,44012,7,De Pinte,5,,
13043,41048,7,Ninove,77,,
6976,24038,7,Herent,16,,
18432,56078,7,Thuin,5,,
21429,62121,7,NeuprÃ©,4,,
14666,44064,7,Sint-Martens-Latem,10,,
7394,24062,7,Louvain,73,,
27711,85034,7,Saint-LÃ©ger (Virton),3,,
14140,44013,7,Destelbergen,11,,
22386,63067,7,Saint-Vith,13,,
20900,62063,7,LiÃ¨ge,179,,
4058,21009,7,Ixelles,144,,
14193,44019,7,Evergem,29,,
4429,21016,7,Uccle,126,,
12990,41034,7,Lede,23,,
27803,85045,7,Virton,11,,
21376,62120,7,FlÃ©malle,18,,
14246,44020,7,Gavere,29,,
12937,41027,7,Herzele,17,,
14613,44052,7,Oosterzele,5,,
21324,62119,7,Blegny,11,,
22435,63072,7,Spa,7,,
4217,21012,7,Molenbeek-Saint-Jean,112,,
25922,81004,7,Aubange,35,,
15191,45061,7,Wortegem-Petegem,4,,
3687,21002,7,Auderghem,65,,
13096,41063,7,Sint-Lievens-Houtem,9,,
20794,62051,7,Herstal,56,,
13202,41082,7,Erpe-Mere,34,,
13933,43010,7,Maldegem,27,,
5628,23064,7,Pepingen,5,,
21630,63004,7,Baelen,4,,
7341,24059,7,Landen,22,,
747,11025,7,Lint,2,,
22282,63058,7,Pepinster,3,,
5258,23044,7,Liedekerke,15,,
13986,43014,7,Sint-Laureins,9,,
14719,44073,7,Wachtebeke,5,,
15087,45059,7,Brakel,25,,
4270,21013,7,Saint-Gilles,98,,
17511,53070,7,Saint-Ghislain,30,,
21583,63003,7,Aubel,3,,
18484,56086,7,Ham-sur-Heure-Nalinnes,9,,
13149,41081,7,Zottegem,53,,
7029,24041,7,Hoegaarden,2,,
21534,63001,7,AmblÃ¨ve,1,,
28050,91015,7,BiÃ¨vre,2,,
6571,24008,7,Bekkevoort,2,,
1221,11050,7,Wijnegem,8,,
29558,93014,7,Couvin,6,,
14036,43018,7,Zelzate,21,,
22334,63061,7,Raeren,1,,
15140,45060,7,Kluisbergen,9,,
6721,24014,7,Boortmeerbeek,4,,
20483,62015,7,Beyne-Heusay,4,,
4005,21008,7,Ganshoren,30,,
27907,85047,7,Rouvroy,7,,
26522,83013,7,ErezÃ©e,4,,
17201,53039,7,Hensies,25,,
7500,24086,7,Oud-Heverlee,4,,
10859,34023,7,Kuurne,10,,
3582,13053,7,Laakdal,3,,
18087,56005,7,Beaumont,8,,
16198,51065,7,Frasnes-lez-Anvaing,8,,
26216,82014,7,Houffalize,4,,
10909,34025,7,Lendelede,4,,
16153,51019,7,Flobecq,1,,
10960,34027,7,Menin,52,,
24142,71037,7,Lummen,3,,
19463,61010,7,Burdinne,2,,
19410,61003,7,Amay,10,,
26020,81015,7,Messancy,9,,
16106,51017,7,Ellezelles,4,,
8220,25023,7,Court-Saint-Etienne,7,,
1748,12009,7,Duffel,5,,
9638,31012,7,Jabbeke,26,,
4787,23016,7,Dilbeek,52,,
2953,13021,7,Meerhout,4,,
27280,84059,7,Saint-Hubert,9,,
11013,34040,7,Waregem,69,,
1011,11038,7,Schelle,3,,
18884,57081,7,Tournai,63,,
25347,73022,7,Heers,5,,
16055,51014,7,ChiÃ¨vres,4,,
2901,13019,7,Lille,6,,
26999,84016,7,Daverdisse,1,,
4840,23023,7,Gammerages,5,,
2848,13017,7,Kasterlee,4,,
27520,85009,7,Etalle,6,,
8326,25037,7,Grez-Doiceau,21,,
10753,34013,7,Harelbeke,24,,
16832,52048,7,Montigny-le-Tilleul,10,,
905,11035,7,Ranst,7,,
5364,23047,7,Machelen (Hal-Vilvorde),12,,
18937,57093,7,Brunehaut,5,,
2480,13008,7,Geel,60,,
24243,71053,7,Saint-Trond,41,,
19357,58004,7,Morlanwelz,23,,
10806,34022,7,Courtrai,109,,
29809,93090,7,Viroinval,2,,
8748,25091,7,Rixensart,33,,
16250,51067,7,Enghien,4,,
28433,91114,7,Rochefort,27,,
24296,71057,7,Tessenderlo,24,,
6098,23099,7,Kraainem,5,,
1538,11057,7,Malle,7,,
27081,84033,7,LÃ©glise,1,,
8273,25031,7,Genappe,12,,
24349,71066,7,Zonhoven,13,,
17875,55050,7,Ecaussinnes,10,,
24090,71034,7,Bourg-LÃ©opold,4,,
11066,34041,7,Wevelgem,52,,
18138,56016,7,Chimay,4,,
5834,23088,7,Vilvorde,71,,
8114,25015,7,Braine-le-ChÃ¢teau,3,,
17306,53046,7,Lens,2,,
23829,71016,7,Genk,97,,
6202,23101,7,Rhode-Saint-GenÃ¨se,19,,
3058,13025,7,Mol,26,,
25454,73040,7,Kortessem,2,,
27422,84077,7,Libramont-Chevigny,16,,
11267,35005,7,Gistel,15,,
8801,25105,7,Tubize,38,,
19667,61028,7,HÃ©ron,5,,
1643,12005,7,Bonheiden,11,,
483,11018,7,Hemiksem,7,,
25506,73042,7,Lanaken,12,,
15958,51009,7,Bernissart,5,,
17716,55004,7,Braine-le-Comte,25,,
8061,25014,7,Braine-lâAlleud,49,,
16938,52074,7,Aiseau-Presles,18,,
15906,51008,7,Beloeil,14,,
23776,71011,7,Diepenbeek,5,,
28345,91072,7,Houyet,12,,
9533,31005,7,Bruges,138,,
28392,91103,7,Onhaye,3,,
1116,11040,7,Schoten,30,,
2430,13006,7,Dessel,2,,
19515,61012,7,Clavier,1,,
9586,31006,7,Damme,11,,
25402,73032,7,Hoeselt,4,,
6151,23100,7,Linkebeek,2,,
24038,71024,7,Herck-la-Ville,5,,
16885,52055,7,Pont-Ã -Celles,16,,
8167,25018,7,Chaumont-Gistoux,43,,
23985,71022,7,Hasselt,53,,
19565,61019,7,FerriÃ¨res,4,,
2171,12041,7,Puurs-Sint-Amands,9,,
26266,82032,7,Vielsalm,6,,
3005,13023,7,Merksplas,4,,
11119,34042,7,Zwevegem,15,,
27571,85011,7,Florenville,3,,
5050,23032,7,Herne,4,,
