Date,Time gap,Count,Average speed
2020-02-06,61,11,21
2020-02-06,62,7,22
2020-02-06,63,10,22
2020-02-06,64,13,23
2020-02-06,65,12,21
2020-02-06,66,9,25
2020-02-06,67,8,21
2020-02-06,68,11,23
2020-02-06,69,13,23
2020-02-06,70,14,22
2020-02-06,71,11,26
2020-02-06,72,10,25
2020-02-06,73,17,22
2020-02-06,74,10,21
2020-02-06,75,7,26
2020-02-06,76,1,12
2020-02-06,77,5,33
2020-02-06,78,3,20
2020-02-06,79,4,23
2020-02-06,80,3,21
2020-02-06,81,5,23
2020-02-06,82,3,14
2020-02-06,83,1,19
2020-02-06,84,4,22
2020-02-06,85,5,24
2020-02-06,86,4,24
2020-02-06,87,7,25
2020-02-06,88,5,22
2020-02-06,89,1,25
2020-02-06,90,3,32
2020-02-06,92,2,24
2020-02-06,94,1,19
2020-02-06,95,1,23
2020-02-06,96,2,20
2020-02-07,2,1,28
2020-02-07,4,1,21
2020-02-07,5,1,30
2020-02-07,16,1,35
2020-02-07,17,1,21
2020-02-07,18,1,28
2020-02-07,19,2,25
2020-02-07,21,1,24
2020-02-07,22,2,23
2020-02-07,24,2,27
2020-02-07,25,4,27
2020-02-07,26,6,24
2020-02-07,27,7,21
2020-02-07,28,6,22
2020-02-07,29,7,26
2020-02-07,30,2,20
2020-02-07,31,3,19
2020-02-07,32,4,18
2020-02-07,33,2,27
2020-02-07,34,2,16
2020-02-07,35,2,17
2020-02-07,36,6,24
2020-02-07,37,5,20
2020-02-07,38,3,23
2020-02-07,39,10,20
2020-02-07,40,2,28
2020-02-07,41,7,22
2020-02-07,42,2,18
2020-02-07,43,3,25
2020-02-07,44,5,17
2020-02-07,45,1,20
2020-02-07,46,3,16
2020-02-07,47,4,21
2020-02-07,48,2,16
2020-02-07,49,1,17
2020-02-07,50,8,22
2020-02-07,51,12,21
2020-02-07,52,7,21
2020-02-07,53,5,18
2020-02-07,54,8,23
2020-02-07,55,6,22
2020-02-07,56,7,28
2020-02-07,57,7,24
2020-02-07,58,3,13
2020-02-07,59,6,18
2020-02-07,60,15,20
2020-02-07,61,9,21
2020-02-07,62,11,21
2020-02-07,63,17,21
2020-02-07,64,8,19
2020-02-07,65,9,22
2020-02-07,66,11,20
2020-02-07,67,17,22
2020-02-07,68,12,20
2020-02-07,69,16,21
2020-02-07,70,9,21
2020-02-07,71,7,26
2020-02-07,72,8,24
2020-02-07,73,13,23
2020-02-07,74,9,24
2020-02-07,75,6,24
2020-02-07,76,2,40
2020-02-07,77,4,21
2020-02-07,78,7,20
2020-02-07,79,6,21
2020-02-07,80,1,32
2020-02-07,81,3,24
2020-02-07,82,2,17
2020-02-07,83,2,21
2020-02-07,84,6,21
2020-02-07,85,3,21
2020-02-07,86,3,24
2020-02-07,87,3,19
2020-02-07,88,5,20
2020-02-07,89,3,16
2020-02-07,90,2,22
2020-02-07,91,6,26
2020-02-07,92,1,24
2020-02-07,93,3,9
2020-02-07,94,3,22
2020-02-07,95,4,21
2020-02-07,96,3,30
2020-02-08,1,3,22
2020-02-08,2,3,19
2020-02-08,4,1,31
2020-02-08,5,2,25
2020-02-08,6,1,14
2020-02-08,7,7,23
2020-02-08,8,1,28
2020-02-08,9,2,24
2020-02-08,10,1,16
2020-02-08,12,1,19
2020-02-08,13,1,11
2020-02-08,14,1,19
2020-02-08,15,4,15
2020-02-08,16,1,13
