Date,Time gap,Count,Average speed
2020-02-08,43,14,19
2020-02-08,44,10,21
2020-02-08,45,13,19
2020-02-08,46,22,20
2020-02-08,47,12,21
2020-02-08,48,17,19
2020-02-08,49,16,22
2020-02-08,50,22,21
2020-02-08,51,8,20
2020-02-08,52,12,19
2020-02-08,53,11,20
2020-02-08,54,16,20
2020-02-08,55,14,20
2020-02-08,56,14,21
2020-02-08,57,12,16
2020-02-08,58,10,21
2020-02-08,59,8,21
2020-02-08,60,8,22
2020-02-08,61,11,21
2020-02-08,62,11,22
2020-02-08,63,6,15
2020-02-08,64,4,23
2020-02-08,65,9,20
2020-02-08,66,8,17
2020-02-08,67,7,22
2020-02-08,68,4,17
2020-02-08,69,5,17
2020-02-08,70,10,19
2020-02-08,71,11,20
2020-02-08,72,9,20
2020-02-08,73,19,20
2020-02-08,74,8,19
2020-02-08,75,13,19
2020-02-08,76,8,20
2020-02-08,77,5,18
2020-02-08,78,9,22
2020-02-08,79,10,22
2020-02-08,80,5,25
2020-02-08,81,9,22
2020-02-08,82,7,19
2020-02-08,83,4,22
2020-02-08,84,3,16
2020-02-08,85,3,22
2020-02-08,86,6,24
2020-02-08,88,4,19
2020-02-08,89,2,18
2020-02-08,90,4,15
2020-02-08,92,7,15
2020-02-08,93,4,21
2020-02-08,94,2,16
2020-02-08,95,4,19
2020-02-08,96,2,30
2020-02-09,1,4,19
2020-02-09,2,7,21
2020-02-09,3,2,22
2020-02-09,4,3,18
2020-02-09,5,3,20
2020-02-09,6,2,18
2020-02-09,8,2,22
2020-02-09,9,1,19
2020-02-09,10,3,19
2020-02-09,11,3,18
2020-02-09,12,1,20
2020-02-09,14,4,17
2020-02-09,15,5,18
2020-02-09,16,3,14
2020-02-09,18,2,19
2020-02-09,19,1,30
2020-02-09,22,1,24
2020-02-09,23,1,24
2020-02-09,25,1,20
2020-02-09,26,2,21
2020-02-09,27,1,18
2020-02-09,28,1,10
2020-02-09,29,2,13
2020-02-09,30,2,15
2020-02-09,31,4,20
2020-02-09,32,1,30
2020-02-09,33,4,21
2020-02-09,34,1,20
2020-02-09,35,2,22
2020-02-09,36,3,21
2020-02-09,37,2,22
2020-02-09,38,5,19
2020-02-09,39,3,25
2020-02-09,40,11,23
2020-02-09,41,3,21
2020-02-09,42,4,14
2020-02-09,43,5,16
2020-02-09,44,5,18
2020-02-09,45,8,19
2020-02-09,46,6,24
2020-02-09,47,5,17
2020-02-09,48,7,19
2020-02-09,49,5,23
2020-02-09,50,6,18
2020-02-09,51,9,19
2020-02-09,52,4,17
2020-02-09,53,8,20
2020-02-09,54,6,21
2020-02-09,55,8,17
2020-02-09,56,8,16
2020-02-09,57,5,17
2020-02-09,58,7,17
2020-02-09,59,9,19
2020-02-09,60,3,20
2020-02-09,61,3,16
2020-02-09,62,9,14
2020-02-09,63,5,19
2020-02-09,64,6,16
2020-02-09,65,5,20
2020-02-09,66,2,19
2020-02-09,67,1,19
2020-02-09,68,2,20
2020-02-09,69,5,22
2020-02-09,70,3,16
2020-02-09,71,4,17
2020-02-09,72,4,22
2020-02-09,73,3,21
2020-02-09,74,6,17
2020-02-09,75,2,23
2020-02-09,76,2,23
2020-02-09,77,1,22
2020-02-09,79,3,21
2020-02-09,80,1,12
2020-02-09,81,2,13
2020-02-09,82,2,13
2020-02-09,83,2,16
2020-02-09,84,1,28
2020-02-09,86,1,23
2020-02-09,87,2,20
2020-02-09,89,1,17
2020-02-09,92,1,26
2020-02-09,93,1,23
2020-02-10,3,2,18
2020-02-10,6,2,16
2020-02-10,14,1,15
2020-02-10,17,1,25
2020-02-10,20,2,15
2020-02-10,21,1,15
2020-02-10,22,1,26
2020-02-10,23,1,26
2020-02-10,24,2,20
2020-02-10,25,5,20
2020-02-10,26,12,21
2020-02-10,27,18,18
2020-02-10,28,32,20
2020-02-10,29,23,18
2020-02-10,30,42,20
2020-02-10,31,36,19
2020-02-10,32,34,21
2020-02-10,33,33,21
2020-02-10,34,28,21
2020-02-10,35,12,21
2020-02-10,36,15,23
2020-02-10,37,15,21
2020-02-10,38,7,20
2020-02-10,39,10,20
2020-02-10,40,6,21
2020-02-10,41,6,21
2020-02-10,42,4,24
2020-02-10,43,11,20
2020-02-10,44,9,23
2020-02-10,45,7,22
2020-02-10,46,14,22
2020-02-10,47,10,23
2020-02-10,48,12,19
2020-02-10,49,4,18
2020-02-10,50,13,21
2020-02-10,51,5,25
2020-02-10,52,9,16
2020-02-10,53,10,20
2020-02-10,54,12,20
2020-02-10,55,8,19
2020-02-10,56,12,20
2020-02-10,57,1,19
2020-02-10,58,4,21
2020-02-10,59,10,17
2020-02-10,60,13,23
2020-02-10,61,15,21
2020-02-10,62,24,19
2020-02-10,63,29,19
2020-02-10,64,18,20
2020-02-10,65,17,19
2020-02-10,66,25,20
2020-02-10,67,25,19
2020-02-10,68,29,19
2020-02-10,69,21,22
2020-02-10,70,33,20
2020-02-10,71,28,21
2020-02-10,72,25,20
2020-02-10,73,19,20
2020-02-10,74,20,20
2020-02-10,75,25,18
2020-02-10,76,13,20
2020-02-10,77,22,20
2020-02-10,78,12,21
2020-02-10,79,3,23
2020-02-10,80,7,18
2020-02-10,81,12,20
2020-02-10,82,17,21
2020-02-10,83,18,20
2020-02-10,84,9,21
2020-02-10,85,10,18
2020-02-10,86,6,17
2020-02-10,87,4,21
2020-02-10,88,5,20
2020-02-10,89,3,26
2020-02-10,90,1,24
2020-02-10,93,1,22
2020-02-10,94,2,23
2020-02-10,95,2,22
2020-02-10,96,2,19
2020-02-11,1,1,13
2020-02-11,3,2,18
2020-02-11,4,1,9
2020-02-11,5,1,17
2020-02-11,6,2,11
2020-02-11,7,1,18
2020-02-11,9,1,12
2020-02-11,11,1,18
2020-02-11,15,1,33
2020-02-11,18,2,18
2020-02-11,20,2,15
2020-02-11,21,1,16
2020-02-11,23,6,19
2020-02-11,24,6,20
2020-02-11,25,13,20
2020-02-11,26,11,21
2020-02-11,27,27,20
2020-02-11,28,44,19
2020-02-11,29,46,20
2020-02-11,30,69,21
2020-02-11,31,57,20
2020-02-11,32,65,21
2020-02-11,33,44,21
2020-02-11,34,31,19
2020-02-11,35,19,20
2020-02-11,36,24,21
2020-02-11,37,13,23
2020-02-11,38,9,18
2020-02-11,39,16,23
2020-02-11,40,10,22
2020-02-11,41,5,19
2020-02-11,42,9,21
2020-02-11,43,8,22
2020-02-11,44,10,19
2020-02-11,45,9,21
2020-02-11,46,15,21
2020-02-11,47,15,22
2020-02-11,48,15,21
2020-02-11,49,13,22
2020-02-11,50,12,21
2020-02-11,51,22,21
2020-02-11,52,19,22
2020-02-11,53,7,22
2020-02-11,54,19,21
2020-02-11,55,12,21
2020-02-11,56,17,19
2020-02-11,57,17,21
2020-02-11,58,11,22
2020-02-11,59,23,16
2020-02-11,60,21,18
2020-02-11,61,20,22
2020-02-11,62,28,20
2020-02-11,63,22,22
2020-02-11,64,22,21
2020-02-11,65,30,22
2020-02-11,66,44,21
2020-02-11,67,50,21
2020-02-11,68,36,19
2020-02-11,69,46,19
2020-02-11,70,44,21
2020-02-11,71,34,21
2020-02-11,72,38,21
2020-02-11,73,34,23
2020-02-11,74,27,23
2020-02-11,75,27,23
2020-02-11,76,18,22
2020-02-11,77,30,20
2020-02-11,78,12,21
2020-02-11,79,18,20
2020-02-11,80,14,23
2020-02-11,81,16,20
2020-02-11,82,23,20
2020-02-11,83,4,23
2020-02-11,84,11,18
2020-02-11,85,14,19
2020-02-11,86,4,21
2020-02-11,87,8,21
2020-02-11,88,4,22
2020-02-11,89,7,23
2020-02-11,90,5,18
2020-02-11,91,9,19
2020-02-11,92,6,23
2020-02-11,93,1,24
2020-02-11,94,1,14
2020-02-11,95,1,33
2020-02-11,96,1,24
2020-02-12,1,4,21
2020-02-12,3,5,15
2020-02-12,4,1,11
2020-02-12,5,2,22
2020-02-12,7,3,17
2020-02-12,9,1,23
2020-02-12,10,2,17
2020-02-12,11,1,19
2020-02-12,15,1,40
2020-02-12,16,1,29
2020-02-12,19,2,15
2020-02-12,20,2,10
2020-02-12,21,1,19
2020-02-12,22,5,21
2020-02-12,23,5,19
2020-02-12,24,5,17
