Date,Time gap,Count,Average speed
2020-02-19,69,8,17
2020-02-19,70,4,18
2020-02-19,71,4,18
2020-02-19,73,2,22
2020-02-19,74,5,17
2020-02-19,75,3,21
2020-02-19,76,4,18
2020-02-19,79,2,24
2020-02-19,80,1,16
2020-02-19,81,1,19
2020-02-19,82,1,18
2020-02-19,85,1,20
2020-02-19,87,1,14
2020-02-20,1,1,21
2020-02-20,18,3,20
2020-02-20,19,1,21
2020-02-20,21,1,18
2020-02-20,23,2,20
2020-02-20,25,2,24
2020-02-20,26,2,23
2020-02-20,27,2,20
2020-02-20,28,5,24
2020-02-20,29,10,20
2020-02-20,30,5,23
2020-02-20,31,4,18
2020-02-20,32,2,24
2020-02-20,33,5,21
2020-02-20,34,1,25
2020-02-20,35,4,18
2020-02-20,36,3,32
2020-02-20,37,4,20
2020-02-20,38,2,25
2020-02-20,39,3,17
2020-02-20,40,4,21
2020-02-20,42,3,18
2020-02-20,44,2,25
2020-02-20,45,1,18
2020-02-20,48,2,18
2020-02-20,53,1,25
2020-02-20,54,4,19
2020-02-20,55,2,15
2020-02-20,56,2,24
2020-02-20,57,2,20
2020-02-20,58,1,29
2020-02-20,59,2,20
2020-02-20,60,2,31
2020-02-20,61,3,25
2020-02-20,62,3,20
2020-02-20,63,5,18
2020-02-20,64,4,16
2020-02-20,65,3,20
2020-02-20,66,4,24
2020-02-20,67,9,21
2020-02-20,68,3,17
2020-02-20,69,8,22
2020-02-20,70,7,23
2020-02-20,71,4,22
2020-02-20,72,1,17
2020-02-20,74,4,27
2020-02-20,75,3,21
2020-02-20,76,2,24
2020-02-20,77,1,29
2020-02-20,78,1,18
2020-02-20,82,1,23
2020-02-20,86,3,20
2020-02-20,88,1,25
2020-02-21,1,2,10
2020-02-21,5,1,13
2020-02-21,21,1,22
2020-02-21,22,1,16
2020-02-21,24,1,23
2020-02-21,27,3,19
2020-02-21,28,2,17
2020-02-21,29,2,26
2020-02-21,30,2,19
2020-02-21,31,2,16
2020-02-21,32,2,30
2020-02-21,33,2,15
2020-02-21,34,1,22
2020-02-21,35,2,23
2020-02-21,36,3,20
2020-02-21,37,2,21
2020-02-21,38,1,23
2020-02-21,39,3,21
2020-02-21,40,1,27
2020-02-21,41,1,17
2020-02-21,42,4,22
2020-02-21,43,2,26
2020-02-21,44,1,28
2020-02-21,45,1,20
2020-02-21,46,4,21
2020-02-21,47,1,14
2020-02-21,51,1,14
2020-02-21,52,5,17
2020-02-21,53,2,21
2020-02-21,54,1,15
2020-02-21,55,4,16
2020-02-21,56,2,17
2020-02-21,57,3,24
2020-02-21,58,4,21
2020-02-21,59,3,30
2020-02-21,60,1,19
2020-02-21,61,6,20
2020-02-21,62,5,21
2020-02-21,63,4,24
2020-02-21,64,5,21
2020-02-21,65,5,19
2020-02-21,66,6,22
2020-02-21,67,3,24
2020-02-21,68,3,19
2020-02-21,69,2,23
2020-02-21,70,2,20
2020-02-21,71,7,23
2020-02-21,72,2,16
2020-02-21,74,2,33
2020-02-21,75,4,25
2020-02-21,76,3,19
2020-02-21,77,1,14
2020-02-21,79,1,25
2020-02-21,80,3,19
2020-02-21,82,1,11
2020-02-21,84,1,16
2020-02-21,88,1,18
2020-02-21,89,1,20
2020-02-21,90,2,25
2020-02-21,93,1,40
2020-02-21,94,1,24
2020-02-22,22,1,24
2020-02-22,30,1,17
2020-02-22,36,2,18
2020-02-22,38,4,19
2020-02-22,39,2,24
2020-02-22,40,4,19
2020-02-22,41,1,18
2020-02-22,42,1,19
2020-02-22,45,1,20
2020-02-22,47,6,16
2020-02-22,48,7,19
2020-02-22,49,2,28
2020-02-22,50,1,14
2020-02-22,51,2,15
2020-02-22,52,2,10
2020-02-22,54,2,18
2020-02-22,56,2,20
2020-02-22,57,2,24
2020-02-22,58,2,16
2020-02-22,59,1,19
2020-02-22,60,3,14
2020-02-22,61,4,20
2020-02-22,62,3,20
2020-02-22,65,2,19
2020-02-22,66,3,19
2020-02-22,69,1,11
2020-02-22,71,1,17
2020-02-22,75,2,16
2020-02-22,77,1,19
2020-02-22,79,3,19
2020-02-22,80,1,26
2020-02-22,81,1,18
2020-02-22,82,1,23
2020-02-22,94,1,9
2020-02-23,5,1,22
2020-02-23,33,1,11
2020-02-23,34,2,19
2020-02-23,39,3,25
2020-02-23,42,1,28
2020-02-23,55,1,16
2020-02-23,59,1,18
2020-02-23,63,2,20
2020-02-23,64,1,23
2020-02-23,71,2,17
2020-02-23,72,1,15
2020-02-23,73,1,21
2020-02-23,74,1,26
2020-02-23,80,1,21
2020-02-23,82,1,22
2020-02-23,84,1,19
