name,date_time,n_baseline,n_crisis,percent_change
Mons,2020-06-14,66290.617128126,64311,-0.0298627047670987
Philippeville,2020-06-14,16647.6513882884,17226,0.034740552779623214
Kortrijk,2020-06-14,75856.920747509,74964,-0.011771117766315545
Halle-Vilvoorde,2020-06-14,143475.109038364,141226,-0.015675952807692968
Hasselt,2020-06-14,115300.94369317399,114906,-0.003425329234294657
Gent,2020-06-14,138509.036383466,137308,-0.008671177093030289
Ath,2020-06-14,21834.634911678,22533,0.031984280531683514
Liège,2020-06-14,158499.820624467,154285,-0.026591958324376552
Maaseik,2020-06-14,60779.883298003,61360,0.009544551100118058
Diksmuide,2020-06-14,13930.7891269463,14057,0.009059850946244728
Sint-Niklaas,2020-06-14,66237.979399946,65773,-0.007019830679593065
Roeselare,2020-06-14,42486.762199031,42536,0.0011588974640699512
Dendermonde,2020-06-14,55144.487754062,55399,0.004615370571091257
Oostende,2020-06-14,45678.210548464,54312,0.1890133030140413
Arlon,2020-06-14,17321.8829081434,17156,-0.009576494023372956
Neufchâteau,2020-06-14,15739.008252225402,16779,0.06607733671068823
Veurne,2020-06-14,16206.7730313395,19377,0.195611239975419
Eeklo,2020-06-14,23290.322780430703,23692,0.01724652867013075
Thuin,2020-06-14,38863.223786189,38712,-0.003891179666951449
Antwerpen,2020-06-14,255056.9817255,247222,-0.03071855423245084
Soignies,2020-06-14,47649.903710752,47070,-0.012170091974837406
Nivelles,2020-06-14,85224.983115945,85467,0.0028397410619107944
Aalst,2020-06-14,78189.550737433,77677,-0.006555233181402876
Mechelen,2020-06-14,79223.7637919,78662,-0.007090849576089353
Huy,2020-06-14,28215.810483735,28733,0.018329777078816632
Turnhout,2020-06-14,117137.610664276,119483,0.020022513029107614
Mouscron,2020-06-14,21768.736051428503,21268,-0.02300253217483629
Tongeren,2020-06-14,56919.563525041,58230,0.023022602314624097
Virton,2020-06-14,13116.224506332499,13207,0.006920855435470373
Namur,2020-06-14,76752.867540317,76140,-0.007984946490697255
Bastogne,2020-06-14,12597.5003343012,12947,0.0277435726472785
Brussel Hoofdstad,2020-06-14,282467.0,261784,-0.0732227127416654
Tournai,2020-06-14,37768.488653805,36965,-0.021274048352052606
Leuven,2020-06-14,109825.592805951,110829,0.009136369478304561
Oudenaarde,2020-06-14,30441.7702168651,31035,0.019487361572890476
Brugge,2020-06-14,75393.337688494,77136,0.023114274615434083
Waremme,2020-06-14,20788.3073636553,20648,-0.006749340444167402
Tielt,2020-06-14,24694.6641456451,24670,-0.000998764166203463
Bastogne,2020-06-15,11725.287326060301,11950,0.019164790396245454
Brussel Hoofdstad,2020-06-15,302245.08333332697,279521,-0.07518429442329759
Mechelen,2020-06-15,82727.78627903499,82326,-0.0048567270696666925
Namur,2020-06-15,78810.398623645,77175,-0.020751051285183342
Sint-Niklaas,2020-06-15,69325.54860186299,68960,-0.005272927646953603
Huy,2020-06-15,27993.5587128055,28366,0.013304535197381942
Turnhout,2020-06-15,117431.76380638301,119127,0.01443592549978242
Waremme,2020-06-15,19925.1959057409,20061,0.006815696814301907
Roeselare,2020-06-15,43304.110781628,43338,0.0007825866357791478
Oostende,2020-06-15,43903.210459964,48326,0.10073954714699528
Veurne,2020-06-15,15531.199778543698,17379,0.11897343719762282
Neufchâteau,2020-06-15,15381.75,15974,0.03850342126221009
Arlon,2020-06-15,17175.9106430688,17191,0.0008785185976318803
Aalst,2020-06-15,76297.106043003,76361,0.0008374361795712538
Philippeville,2020-06-15,15895.533169967799,15825,-0.0044372950069432576
Brugge,2020-06-15,76236.0,76952,0.009391888346712838
Kortrijk,2020-06-15,78467.98864893199,77237,-0.015687781350423913
Tielt,2020-06-15,24726.9545585239,24803,0.0030754066901411527
Leuven,2020-06-15,112891.50492823601,113006,0.0010142044951634848
Ieper,2020-06-15,27088.195282884,27244,0.005751757010347852
Verviers,2020-06-15,59353.597222222,59213,-0.0023688070951386427
Tournai,2020-06-15,38636.672869398004,37398,-0.032059511790392514
Liège,2020-06-15,164416.05896176602,158132,-0.038220469469027574
Charleroi,2020-06-15,117815.375102241,113707,-0.03487129840800255
Tongeren,2020-06-15,54700.5,55347,0.011818904763210574
Eeklo,2020-06-15,22622.5126717365,22937,0.013901520703153694
Hasselt,2020-06-15,118978.233030298,117853,-0.009457469670199715
Mouscron,2020-06-15,21996.9104254272,21738,-0.01177030866698047
Gent,2020-06-15,149286.583333334,146806,-0.016616250958033187
Nivelles,2020-06-15,89662.93320767,88980,-0.007616672611950353
Soignies,2020-06-15,47582.627254912004,46727,-0.017981925426862104
Mons,2020-06-15,67968.075575427,65360,-0.038372067376436406
Diksmuide,2020-06-15,13241.6759968981,13364,0.009237803668550284
Ath,2020-06-15,21515.732519267498,21623,0.004985537008161037
Antwerpen,2020-06-15,262979.714767545,259152,-0.014555171188501814
Oudenaarde,2020-06-15,29737.083333333,30190,0.015230702405817786
Dendermonde,2020-06-15,53281.112785252,53239,-0.00079038862085585
Dinant,2020-06-15,27012.708320580103,27932,0.03403182193025491
Virton,2020-06-15,12437.8333333333,12338,-0.008026585552143297
Maaseik,2020-06-15,59023.527777778,59130,0.0018038945862888062
Marche-en-Famenne,2020-06-15,15182.729995595699,15819,0.041907483343830425
Thuin,2020-06-15,37123.416666667,36449,-0.01816688029344442
Halle-Vilvoorde,2020-06-15,147291.69854784198,145005,-0.015524965564160671
Oudenaarde,2020-06-16,29585.3333333334,30080,0.016719996394607608
Marche-en-Famenne,2020-06-16,15010.4535801696,15508,0.03314666123665386
Nivelles,2020-06-16,89849.997189828,89165,-0.007623786435750213
Brussel Hoofdstad,2020-06-16,303100.333333333,280358,-0.07503236002159806
Tongeren,2020-06-16,54433.249999999,55040,0.011146679648946332
Veurne,2020-06-16,15485.9075103545,17139,0.10674818305224772
Antwerpen,2020-06-16,262674.575659539,258882,-0.014438305077742682
Namur,2020-06-16,79015.389647521,77340,-0.02120333336321868
Mouscron,2020-06-16,21988.1077317598,21640,-0.01583163662860309
Turnhout,2020-06-16,117306.72322348,118924,0.01378673559433535
Huy,2020-06-16,27932.583333333,28282,0.012509285750524438
Charleroi,2020-06-16,117561.01600089401,113195,-0.03713829762121835
Hasselt,2020-06-16,118980.39758903,117847,-0.009525918655481998
Arlon,2020-06-16,17164.0997446965,17178,0.0008098447055339365
Virton,2020-06-16,12442.6666666667,12362,-0.006483069009861262
Brugge,2020-06-16,75927.198446002,76124,0.0025919770257025686
Sint-Niklaas,2020-06-16,69427.94453601801,69014,-0.005962217933778285
Tielt,2020-06-16,24660.521515247798,24764,0.004196119075917383
Tournai,2020-06-16,38564.008403727,37437,-0.029224358420637617
Bastogne,2020-06-16,11696.9947237528,11987,0.02479314414481986
Philippeville,2020-06-16,15824.499999999898,15825,3.159657493771472e-05
Leuven,2020-06-16,113110.19440698202,113193,0.000732078955854682
Gent,2020-06-16,150034.102156507,146896,-0.02091592585553322
Waremme,2020-06-16,19824.1666666667,19925,0.005086384463405736
Eeklo,2020-06-16,22502.1666666667,22784,0.012524719841791484
Mechelen,2020-06-16,82637.17511028,82652,0.0001793973438735244
Ath,2020-06-16,21484.6238601906,21566,0.0037876455431078418
Dinant,2020-06-16,26914.6666666667,27596,0.02531457445754354
Diksmuide,2020-06-16,13187.25,13254,0.005061707330944663
Neufchâteau,2020-06-16,15423.501060854,15890,0.03024598223875444
Kortrijk,2020-06-16,78361.42225778001,76873,-0.01899432418267822
Dendermonde,2020-06-16,52958.441005816,53159,0.0037871015531211537
Verviers,2020-06-16,59277.236111111,59165,-0.0018934099913265469
Soignies,2020-06-16,47488.955028516,46636,-0.0179611243920575
Halle-Vilvoorde,2020-06-16,146788.634488299,145060,-0.011776351039199764
Oostende,2020-06-16,43701.34226196,47351,0.0835136302258811
Maaseik,2020-06-16,58852.605343129995,58911,0.0009922187221711738
Mons,2020-06-16,68030.152443871,65434,-0.03816179077377472
Liège,2020-06-16,164506.480340156,158265,-0.03794063508775017
Thuin,2020-06-16,37114.75,36395,-0.019392559561899246
Ieper,2020-06-16,27015.6666666666,27163,0.005453625673994162
Roeselare,2020-06-16,43188.200711749,43297,0.0025191901134562138
Aalst,2020-06-16,75883.601844722,76149,0.003497437507263789
Kortrijk,2020-06-17,78376.43913013401,77312,-0.01358111113426119
Oudenaarde,2020-06-17,29573.2499999997,30199,0.021159324727593506
Tielt,2020-06-17,24697.249999999898,24872,0.0070756865642977495
Bastogne,2020-06-17,11644.7755866581,11978,0.028615786612812857
Eeklo,2020-06-17,22525.8333333334,22796,0.01199363693536745
Sint-Niklaas,2020-06-17,69255.71766461,69540,0.004104821161001003
Huy,2020-06-17,27973.5000000003,28301,0.011707508892333752
Diksmuide,2020-06-17,13152.083333333401,13456,0.023107872643745708
Hasselt,2020-06-17,118809.195215615,118172,-0.005363180976511208
Liège,2020-06-17,165199.234195838,158074,-0.043131157541513136
Soignies,2020-06-17,47539.379172719,46963,-0.012124246945356788
Brussel Hoofdstad,2020-06-17,302973.975268105,279597,-0.07715836070546471
Tongeren,2020-06-17,54339.75,55408,0.019658721285983095
Maaseik,2020-06-17,58719.617205657996,58866,0.0024929112502439623
Namur,2020-06-17,79075.96227361,77415,-0.021004641939897224
Mons,2020-06-17,68289.834502815,65800,-0.03645981163876407
Arlon,2020-06-17,16993.601454261,17133,0.008203001942478052
Verviers,2020-06-17,59103.607833117,59317,0.0036104761571497945
Roeselare,2020-06-17,43110.639272088,43343,0.005389869689602097
Ieper,2020-06-17,27044.5254621561,27297,0.00933551369563472
Thuin,2020-06-17,36680.781390339,36500,-0.004928504341693554
Halle-Vilvoorde,2020-06-17,146985.627979859,145216,-0.01203946266162497
Gent,2020-06-17,150532.916666667,146709,-0.025402528239949717
Oostende,2020-06-17,43563.866304976,47604,0.09274047594261678
Aalst,2020-06-17,75820.797788535,76708,0.011701304092571262
Dendermonde,2020-06-17,53105.708333334,53745,0.012038096971671956
Marche-en-Famenne,2020-06-17,14943.698122087299,15621,0.04532357870048419
Neufchâteau,2020-06-17,15393.453262170799,15949,0.03608980573543235
Nivelles,2020-06-17,89819.064311451,89190,-0.007003683641923699
Leuven,2020-06-17,113400.07081424602,113454,0.0004755657149660645
Veurne,2020-06-17,15397.1496999462,17178,0.11566103692945344
Waremme,2020-06-17,19872.250000000102,19970,0.004918919598933067
Charleroi,2020-06-17,117603.171662079,113468,-0.035162076019182545
Brugge,2020-06-17,75926.341640135,76091,0.002168659207175129
Dinant,2020-06-17,26893.951575259598,27877,0.03655276994120612
Mechelen,2020-06-17,82481.032684485,82950,0.0056857595043570365
Virton,2020-06-17,12383.997534274898,12420,0.0029071764287305715
Ath,2020-06-17,21470.4851861801,21611,0.00654455698608736
Antwerpen,2020-06-17,262569.078608432,259934,-0.01003575372392462
Tournai,2020-06-17,38698.524748667,37351,-0.03482108833395295
Turnhout,2020-06-17,117043.98596373,119478,0.02079572065346668
Philippeville,2020-06-17,15744.0667465091,15996,0.016001790232930857
Mouscron,2020-06-17,21914.2463129831,21757,-0.007175529139231251
Eeklo,2020-06-18,22431.5924129272,22821,0.01735978346541228
Kortrijk,2020-06-18,78335.704959232,77266,-0.013655394558441766
Ath,2020-06-18,21298.8611111111,21453,0.007236954505914445
Antwerpen,2020-06-18,262506.288771789,259029,-0.013246497019399004
Mons,2020-06-18,68100.900895634,65609,-0.03659130588379271
Soignies,2020-06-18,47332.17801512701,46663,-0.014137908779797594
Huy,2020-06-18,27696.5723952869,28164,0.01687673110022237
Verviers,2020-06-18,58939.368107094,59109,0.00287807450866754
Nivelles,2020-06-18,89441.93551762801,88533,-0.010162297051911033
Thuin,2020-06-18,36444.17100207,36303,-0.0038736236327608906
Hasselt,2020-06-18,118865.789966935,117762,-0.009286018855736735
Bastogne,2020-06-18,11622.9026294231,11962,0.0291749299971319
Virton,2020-06-18,12307.4937889982,12330,0.0018286591395170345
Turnhout,2020-06-18,116747.194444444,118883,0.018294277354753526
Mouscron,2020-06-18,21884.0560606545,21723,-0.007359515996856922
Dinant,2020-06-18,26794.6495207604,27757,0.035915770366541866
Charleroi,2020-06-18,117226.841956377,113455,-0.032175582771227396
Aalst,2020-06-18,75311.67266880699,76117,0.01069326045558094
Tournai,2020-06-18,38601.897292336,37446,-0.029944053878550918
Oostende,2020-06-18,43522.537241668004,47960,0.1019578140330389
Waremme,2020-06-18,19732.9883186526,19806,0.003699980974416693
Tielt,2020-06-18,24527.3147747997,24905,0.015398555800667962
Arlon,2020-06-18,17062.2449019883,17295,0.013641528377346042
Brugge,2020-06-18,76015.273099617,76251,0.0031010465498700988
Philippeville,2020-06-18,15705.5138888889,15911,0.013083692298440143
Marche-en-Famenne,2020-06-18,14974.5767020259,15662,0.045906025369057545
Veurne,2020-06-18,15417.9094036222,17415,0.129530570202249
Gent,2020-06-18,150350.083333334,146617,-0.02482927345678666
Ieper,2020-06-18,26941.8333333334,27231,0.010732998867928984
Roeselare,2020-06-18,42974.416406589,43166,0.004458084819544535
Halle-Vilvoorde,2020-06-18,146300.531005298,144282,-0.01379715433312333
Dendermonde,2020-06-18,52868.436826553,53326,0.008654751320681968
Neufchâteau,2020-06-18,15431.3203790689,16031,0.03886119957333705
Mechelen,2020-06-18,82362.41376399,82565,0.0024596927985927183
Leuven,2020-06-18,112796.61036994701,113057,0.0023084880760066316
Sint-Niklaas,2020-06-18,69244.23589781401,68962,-0.004075947898833279
Tongeren,2020-06-18,54103.5,55323,0.022540131414788323
Brussel Hoofdstad,2020-06-18,304934.000000003,279538,-0.08328359579450889
Maaseik,2020-06-18,58525.134763969996,58574,0.0008349444427095437
Oudenaarde,2020-06-18,29483.172588025198,30096,0.020785667151156803
Namur,2020-06-18,78944.909514774,77245,-0.02153285785267604
Diksmuide,2020-06-18,13083.9110129674,13274,0.014528453063017841
Liège,2020-06-18,164620.166666667,157805,-0.04139934252688963
Tongeren,2020-06-19,54616.833333333,55433,0.014943500324997553
Kortrijk,2020-06-19,78344.969083712,76306,-0.02602552668740415
Veurne,2020-06-19,15923.403186498801,18794,0.18027533309808622
Nivelles,2020-06-19,88878.17974798099,87523,-0.015247609163730374
Verviers,2020-06-19,59556.166666667,59641,0.0014244256821935694
Gent,2020-06-19,148471.62574901,144131,-0.029235389099515893
Charleroi,2020-06-19,117486.99225001,112355,-0.04368136550035441
Ieper,2020-06-19,27294.819444444503,27197,-0.0035838099110200674
Roeselare,2020-06-19,43192.346935453,42725,-0.010820132931220654
Eeklo,2020-06-19,22568.2638888889,22690,0.005394128308249412
Mouscron,2020-06-19,22053.7077325238,21517,-0.02433639454341216
Halle-Vilvoorde,2020-06-19,146020.07242758299,142347,-0.025154572015464546
Diksmuide,2020-06-19,13206.6666666667,13314,0.00812720848056278
Maaseik,2020-06-19,59141.25,58973,-0.002844884069917359
Mechelen,2020-06-19,82223.06318281901,81507,-0.00870878747519874
Neufchâteau,2020-06-19,15482.931006030001,16316,0.05380563884483827
Dendermonde,2020-06-19,53072.25,52828,-0.0046022167893767455
Leuven,2020-06-19,111923.166666667,111940,0.00015040079578097835
Oostende,2020-06-19,44562.585316345,51331,0.15188559271430846
Tielt,2020-06-19,24663.75,24574,-0.0036389437940296996
Thuin,2020-06-19,36803.28581408,36480,-0.008784156276511615
Antwerpen,2020-06-19,261882.55718397902,255420,-0.024677310522208295
Sint-Niklaas,2020-06-19,68975.089445293,67923,-0.015253179861802848
Hasselt,2020-06-19,118729.52298519999,116802,-0.01623457196438212
Bastogne,2020-06-19,12067.428760114999,12337,0.022338747155150558
Philippeville,2020-06-19,15898.333333333401,16166,0.016836146346572867
Tournai,2020-06-19,38649.59648888,37137,-0.03913615215401265
Oudenaarde,2020-06-19,29647.0833333337,29797,0.005056708782470404
Huy,2020-06-19,27764.4222941371,28066,0.010862019842083374
Ath,2020-06-19,21492.3333333334,21538,0.002124788684333884
Namur,2020-06-19,78587.77962795601,76466,-0.0269988494140027
Aalst,2020-06-19,76001.49475154601,75537,-0.006111652843993037
Soignies,2020-06-19,47472.307270056,45977,-0.031498516841611195
Virton,2020-06-19,12417.8333333333,12352,-0.005301515293862286
Mons,2020-06-19,68004.808497988,65259,-0.040376681570527935
Marche-en-Famenne,2020-06-19,15480.883403666501,17070,0.1026502528891298
Arlon,2020-06-19,17101.062875394102,16798,-0.01772187364039018
Waremme,2020-06-19,19932.920932297402,19857,-0.0038088212237067072
Brussel Hoofdstad,2020-06-19,300273.33333333,274604,-0.08548655669278085
Liège,2020-06-19,164187.78629468702,156866,-0.04459397656745155
Brugge,2020-06-19,76766.677697523,77342,0.007494427526796062
Turnhout,2020-06-19,117012.99999999901,118724,0.014622306923170963
Dinant,2020-06-19,27237.2308520925,28653,0.051979188177961703
Antwerpen,2020-06-20,254421.34129153204,245163,-0.03638979829496003
Soignies,2020-06-20,47350.369333057,45570,-0.037599903826179074
Mouscron,2020-06-20,21834.491857647197,21198,-0.029150752021017415
Turnhout,2020-06-20,116273.16161773299,118037,0.015169780865389398
Neufchâteau,2020-06-20,15869.4384584804,17320,0.09140597793140194
Halle-Vilvoorde,2020-06-20,141690.989607295,136189,-0.03883090676791858
Ieper,2020-06-20,27529.8357684164,27325,-0.007440500921963292
Gent,2020-06-20,138816.769401133,135208,-0.02599663871088148
Brugge,2020-06-20,76297.408396005,77971,0.021935104208370804
Marche-en-Famenne,2020-06-20,16176.0833333333,19270,0.19126488179565762
Tournai,2020-06-20,37640.95861843,36319,-0.03512021656597059
Tongeren,2020-06-20,56142.727551714,56262,0.002124450547510995
Nivelles,2020-06-20,84972.29113905401,83642,-0.015655587500601083
Philippeville,2020-06-20,16492.4818725381,17134,0.03889760997888991
Namur,2020-06-20,76639.816977461,75285,-0.01767771676515665
Diksmuide,2020-06-20,13741.0751712009,13627,-0.008301764583893978
Brussel Hoofdstad,2020-06-20,282341.916666667,258803,-0.08337025173083681
Dinant,2020-06-20,28186.3624779046,31227,0.10787619454191605
Kortrijk,2020-06-20,75732.05493030499,73473,-0.02982957391535149
Huy,2020-06-20,27838.1314388133,28308,0.0168785955414948
Bastogne,2020-06-20,12844.8369712778,13172,0.025470391679845012
Virton,2020-06-20,12924.5017949183,12682,-0.018762951080532008
Aalst,2020-06-20,77283.144425913,75488,-0.02322814941405363
Leuven,2020-06-20,108753.753757425,108658,-0.0008804639299033333
Dendermonde,2020-06-20,54244.888580542,53395,-0.01566762514923591
Eeklo,2020-06-20,22961.9035784775,22896,-0.002870126958431829
Mons,2020-06-20,66506.389701496,64045,-0.03700982285376751
Tielt,2020-06-20,24404.0705502114,24047,-0.01463159801463148
Veurne,2020-06-20,16663.249999999898,21649,0.29920633729915425
Thuin,2020-06-20,38056.985342055,37434,-0.01636980271704724
Hasselt,2020-06-20,115205.44985042501,113441,-0.015315680401542206
Ath,2020-06-20,21698.4196100083,21881,0.008414455673420867
Charleroi,2020-06-20,115471.426529975,109956,-0.04776442705973896
Oostende,2020-06-20,46257.556926667,57360,0.24001360666180271
Roeselare,2020-06-20,42567.570085889005,41734,-0.01958228022429052
Maaseik,2020-06-20,60086.554229186,59583,-0.008380481051805827
Oudenaarde,2020-06-20,30238.331764544997,29858,-0.012577802489452908
Sint-Niklaas,2020-06-20,66196.89945487899,64464,-0.02617795499712442
Liège,2020-06-20,159164.049714717,152846,-0.039695205833486666
Mechelen,2020-06-20,79166.039957818,78064,-0.013920614930406935
Verviers,2020-06-20,60563.144001960995,60645,0.0013515810545825537
Waremme,2020-06-20,20468.4828627975,20109,-0.01756275075232266
Arlon,2020-06-20,17343.274133764302,16751,-0.03415007623106461
Tongeren,2020-06-21,56919.563525041,57338,0.0073513647864660225
Turnhout,2020-06-21,117137.610664276,118883,0.014900332402428803
Eeklo,2020-06-21,23290.322780430703,23202,-0.0037922523128324464
Maaseik,2020-06-21,60779.883298003,60305,-0.007813165676456658
Brussel Hoofdstad,2020-06-21,282467.0,259704,-0.08058640478356764
Waremme,2020-06-21,20788.3073636553,20394,-0.018967747434054147
Tournai,2020-06-21,37768.488653805,36490,-0.03385067021145407
Verviers,2020-06-21,60609.940760326,60880,0.00445569218986563
Dendermonde,2020-06-21,55144.487754062,54276,-0.015749312205697773
Virton,2020-06-21,13116.224506332499,12929,-0.014274268196774706
Huy,2020-06-21,28215.810483735,28466,0.008866997331486244
Hasselt,2020-06-21,115300.94369317399,113226,-0.0179958951480536
